행정동코드,자치구,행정동명,성별,연령대,총인구,1인가구수,커뮤니케이션이 적은 집단,평일 외출이 적은 집단,휴일 외출이 적은 집단,출근소요시간 및 근무시간이 많은 집단,외출이 매우 적은 집단(전체),외출이 매우 많은 집단,동영상서비스 이용이 많은 집단,생활서비스 이용이 많은 집단,재정상태에 대한 관심집단,외출-커뮤니케이션이 모두 적은 집단(전체),,,,,,,,,,,
1111066,노원구,상계2동,01,45,957 ,81 ,12 ,6 ,9 ,9 ,45 ,18 ,11 ,5 ,5 ,38 ,,,,,,,,,,,
1111066,노원구,상계2동,01,50,"1,003 ",95 ,11 ,4 ,14 ,7 ,31 ,11 ,9 ,9 ,18 ,22 ,,,,,,,,,,,
1111066,노원구,상계2동,01,55,898 ,96 ,12 ,5 ,10 ,8 ,16 ,9 ,6 ,12 ,10 ,14 ,,,,,,,,,,,
1111066,노원구,상계2동,01,60,682 ,78 ,13 ,9 ,10 ,10 ,20 ,5 ,11 ,11 ,5 ,13 ,,,,,,,,,,,
1111066,노원구,상계2동,01,65,452 ,72 ,7 ,3 ,19 ,6 ,4 ,2 ,6 ,5 ,9 ,4 ,,,,,,,,,,,
1111066,노원구,상계2동,01,70,300 ,44 ,8 ,3 ,1 ,5 ,11 ,1 ,7 ,2 ,3 ,6 ,,,,,,,,,,,
1111066,노원구,상계2동,01,75,390 ,127 ,6 ,2 ,11 ,6 ,13 ,1 ,8 ,4 ,6 ,3 ,,,,,,,,,,,
1111066,노원구,상계2동,02,20,920 ,141 ,17 ,14 ,13 ,18 ,15 ,20 ,18 ,7 ,7 ,17 ,,,,,,,,,,,
1111066,노원구,상계2동,02,25,830 ,139 ,11 ,9 ,16 ,15 ,12 ,30 ,15 ,11 ,16 ,10 ,,,,,,,,,,,
1111066,노원구,상계2동,02,30,695 ,111 ,10 ,11 ,9 ,17 ,21 ,31 ,15 ,9 ,12 ,19 ,,,,,,,,,,,
1111066,노원구,상계2동,02,35,656 ,93 ,10 ,11 ,6 ,16 ,28 ,19 ,13 ,8 ,8 ,26 ,,,,,,,,,,,
1111066,노원구,상계2동,02,40,870 ,73 ,7 ,6 ,8 ,12 ,28 ,15 ,10 ,7 ,11 ,28 ,,,,,,,,,,,
1111066,노원구,상계2동,02,45,"1,072 ",87 ,5 ,8 ,6 ,12 ,13 ,15 ,12 ,7 ,5 ,24 ,,,,,,,,,,,
1111066,노원구,상계2동,02,50,"1,044 ",108 ,8 ,10 ,7 ,16 ,23 ,7 ,14 ,8 ,13 ,27 ,,,,,,,,,,,
1111066,노원구,상계2동,02,55,979 ,106 ,10 ,9 ,9 ,16 ,22 ,6 ,15 ,10 ,8 ,22 ,,,,,,,,,,,
1111066,노원구,상계2동,02,60,643 ,74 ,9 ,11 ,10 ,16 ,24 ,3 ,15 ,7 ,3 ,30 ,,,,,,,,,,,
1111066,노원구,상계2동,02,65,423 ,75 ,6 ,5 ,9 ,9 ,8 ,1 ,9 ,10 ,9 ,8 ,,,,,,,,,,,
1111066,노원구,상계2동,02,70,347 ,65 ,9 ,9 ,1 ,15 ,11 ,0 ,16 ,11 ,4 ,15 ,,,,,,,,,,,
1111066,노원구,상계2동,02,75,569 ,223 ,7 ,4 ,10 ,6 ,13 ,1 ,5 ,17 ,13 ,2 ,,,,,,,,,,,
1111069,노원구,상계5동,01,20,"1,017 ",106 ,15 ,16 ,8 ,16 ,41 ,15 ,15 ,6 ,9 ,31 ,,,,,,,,,,,
1111069,노원구,상계5동,01,25,780 ,89 ,11 ,9 ,9 ,10 ,18 ,22 ,13 ,11 ,11 ,32 ,,,,,,,,,,,
1111069,노원구,상계5동,01,30,859 ,133 ,15 ,12 ,17 ,12 ,15 ,44 ,12 ,14 ,19 ,17 ,,,,,,,,,,,
1111069,노원구,상계5동,01,35,853 ,114 ,15 ,10 ,10 ,14 ,25 ,31 ,14 ,15 ,12 ,22 ,,,,,,,,,,,
1111069,노원구,상계5동,01,40,955 ,110 ,14 ,11 ,17 ,10 ,16 ,19 ,13 ,12 ,14 ,11 ,,,,,,,,,,,
1111069,노원구,상계5동,01,45,"1,081 ",124 ,12 ,10 ,17 ,12 ,18 ,22 ,14 ,12 ,7 ,18 ,,,,,,,,,,,
1111069,노원구,상계5동,01,50,"1,042 ",136 ,16 ,11 ,14 ,11 ,21 ,11 ,13 ,11 ,26 ,19 ,,,,,,,,,,,
1111069,노원구,상계5동,01,55,987 ,135 ,21 ,9 ,17 ,9 ,17 ,9 ,12 ,16 ,16 ,15 ,,,,,,,,,,,
1111069,노원구,상계5동,01,60,689 ,96 ,9 ,8 ,13 ,10 ,9 ,5 ,10 ,15 ,5 ,7 ,,,,,,,,,,,
1111069,노원구,상계5동,01,65,547 ,138 ,14 ,9 ,31 ,12 ,9 ,2 ,11 ,12 ,14 ,4 ,,,,,,,,,,,
1111069,노원구,상계5동,01,70,368 ,89 ,14 ,10 ,2 ,8 ,12 ,1 ,14 ,6 ,5 ,10 ,,,,,,,,,,,
1111069,노원구,상계5동,01,75,556 ,204 ,11 ,8 ,13 ,7 ,20 ,1 ,10 ,6 ,12 ,9 ,,,,,,,,,,,
1111069,노원구,상계5동,02,20,904 ,107 ,13 ,13 ,12 ,11 ,18 ,15 ,8 ,5 ,5 ,18 ,,,,,,,,,,,
1111069,노원구,상계5동,02,25,816 ,104 ,12 ,11 ,12 ,11 ,22 ,24 ,12 ,15 ,12 ,22 ,,,,,,,,,,,
1111069,노원구,상계5동,02,30,782 ,114 ,9 ,11 ,14 ,11 ,10 ,32 ,13 ,14 ,14 ,25 ,,,,,,,,,,,
1111069,노원구,상계5동,02,35,775 ,97 ,8 ,14 ,7 ,13 ,16 ,19 ,11 ,9 ,10 ,24 ,,,,,,,,,,,
1111069,노원구,상계5동,02,40,"1,042 ",119 ,8 ,15 ,10 ,18 ,21 ,15 ,12 ,17 ,17 ,18 ,,,,,,,,,,,
1111069,노원구,상계5동,02,45,"1,176 ",128 ,7 ,14 ,9 ,14 ,22 ,14 ,12 ,14 ,8 ,24 ,,,,,,,,,,,
1111069,노원구,상계5동,02,50,"1,048 ",138 ,9 ,13 ,16 ,14 ,9 ,7 ,14 ,11 ,19 ,7 ,,,,,,,,,,,
1111069,노원구,상계5동,02,55,"1,087 ",146 ,16 ,16 ,14 ,18 ,17 ,7 ,15 ,13 ,13 ,26 ,,,,,,,,,,,
1111069,노원구,상계5동,02,60,776 ,111 ,12 ,16 ,11 ,18 ,15 ,4 ,16 ,11 ,6 ,19 ,,,,,,,,,,,
1111069,노원구,상계5동,02,65,644 ,190 ,16 ,17 ,23 ,20 ,9 ,1 ,20 ,29 ,22 ,6 ,,,,,,,,,,,
1111069,노원구,상계5동,02,70,548 ,158 ,26 ,33 ,1 ,29 ,16 ,1 ,31 ,26 ,8 ,26 ,,,,,,,,,,,
1111069,노원구,상계5동,02,75,950 ,395 ,16 ,19 ,15 ,22 ,23 ,1 ,20 ,21 ,24 ,28 ,,,,,,,,,,,
1111072,노원구,상계8동,01,20,585 ,40 ,7 ,4 ,3 ,6 ,27 ,12 ,7 ,1 ,0 ,23 ,,,,,,,,,,,
1111072,노원구,상계8동,01,25,580 ,65 ,9 ,6 ,8 ,9 ,19 ,22 ,10 ,5 ,9 ,24 ,,,,,,,,,,,
1111072,노원구,상계8동,01,30,"1,461 ",179 ,18 ,6 ,38 ,8 ,27 ,108 ,15 ,10 ,29 ,18 ,,,,,,,,,,,
1111072,노원구,상계8동,01,35,"1,396 ",148 ,21 ,7 ,22 ,8 ,9 ,88 ,13 ,8 ,14 ,19 ,,,,,,,,,,,
1111072,노원구,상계8동,01,40,"1,136 ",94 ,12 ,4 ,20 ,6 ,27 ,34 ,8 ,7 ,14 ,16 ,,,,,,,,,,,
1111072,노원구,상계8동,01,45,990 ,76 ,6 ,4 ,15 ,5 ,24 ,29 ,6 ,5 ,7 ,23 ,,,,,,,,,,,
1111072,노원구,상계8동,01,50,687 ,62 ,4 ,1 ,11 ,2 ,8 ,9 ,2 ,5 ,13 ,4 ,,,,,,,,,,,
1111072,노원구,상계8동,01,55,565 ,39 ,1 ,1 ,7 ,1 ,9 ,8 ,1 ,4 ,4 ,9 ,,,,,,,,,,,
1111072,노원구,상계8동,01,60,449 ,39 ,5 ,1 ,7 ,3 ,4 ,4 ,3 ,4 ,3 ,9 ,,,,,,,,,,,
1111072,노원구,상계8동,01,65,341 ,67 ,6 ,1 ,18 ,3 ,5 ,2 ,5 ,2 ,8 ,2 ,,,,,,,,,,,
1111072,노원구,상계8동,01,70,222 ,43 ,7 ,1 ,2 ,4 ,4 ,1 ,4 ,1 ,2 ,4 ,,,,,,,,,,,
1111072,노원구,상계8동,01,75,228 ,89 ,2 ,0 ,8 ,0 ,0 ,0 ,4 ,1 ,7 ,1 ,,,,,,,,,,,
1111072,노원구,상계8동,02,20,542 ,62 ,7 ,5 ,5 ,6 ,7 ,11 ,5 ,2 ,1 ,7 ,,,,,,,,,,,
1111072,노원구,상계8동,02,25,713 ,71 ,8 ,5 ,10 ,7 ,9 ,27 ,10 ,6 ,6 ,12 ,,,,,,,,,,,
1111072,노원구,상계8동,02,30,"1,662 ",181 ,13 ,5 ,30 ,14 ,9 ,93 ,15 ,13 ,18 ,4 ,,,,,,,,,,,
1111072,노원구,상계8동,02,35,"1,267 ",129 ,6 ,8 ,14 ,18 ,13 ,46 ,15 ,8 ,11 ,13 ,,,,,,,,,,,
1111072,노원구,상계8동,02,40,"1,149 ",110 ,6 ,6 ,13 ,11 ,7 ,22 ,10 ,8 ,13 ,12 ,,,,,,,,,,,
1111072,노원구,상계8동,02,45,999 ,85 ,5 ,6 ,8 ,10 ,13 ,16 ,8 ,9 ,5 ,10 ,,,,,,,,,,,
1111072,노원구,상계8동,02,50,723 ,66 ,4 ,2 ,8 ,5 ,5 ,6 ,4 ,4 ,8 ,6 ,,,,,,,,,,,
1111072,노원구,상계8동,02,55,743 ,56 ,4 ,2 ,8 ,5 ,12 ,6 ,5 ,3 ,4 ,10 ,,,,,,,,,,,
1111072,노원구,상계8동,02,60,542 ,46 ,4 ,3 ,7 ,5 ,3 ,3 ,6 ,4 ,2 ,6 ,,,,,,,,,,,
1111072,노원구,상계8동,02,65,391 ,98 ,5 ,1 ,14 ,8 ,1 ,1 ,9 ,10 ,8 ,3 ,,,,,,,,,,,
1111072,노원구,상계8동,02,70,312 ,70 ,6 ,1 ,0 ,8 ,0 ,0 ,11 ,7 ,3 ,0 ,,,,,,,,,,,
1111072,노원구,상계8동,02,75,539 ,272 ,6 ,0 ,16 ,4 ,0 ,1 ,4 ,14 ,13 ,0 ,,,,,,,,,,,
1111073,노원구,상계9동,01,20,733 ,38 ,6 ,3 ,4 ,5 ,20 ,14 ,5 ,3 ,2 ,19 ,,,,,,,,,,,
1111073,노원구,상계9동,01,25,658 ,37 ,5 ,3 ,5 ,5 ,24 ,22 ,5 ,5 ,4 ,24 ,,,,,,,,,,,
1111073,노원구,상계9동,01,30,888 ,91 ,8 ,3 ,30 ,4 ,7 ,68 ,6 ,7 ,13 ,14 ,,,,,,,,,,,
1111073,노원구,상계9동,01,35,855 ,80 ,9 ,3 ,21 ,4 ,14 ,57 ,6 ,4 ,8 ,16 ,,,,,,,,,,,
1111073,노원구,상계9동,01,40,982 ,74 ,9 ,2 ,21 ,4 ,10 ,31 ,4 ,6 ,10 ,3 ,,,,,,,,,,,
1111073,노원구,상계9동,01,45,"1,046 ",73 ,7 ,3 ,15 ,4 ,23 ,30 ,6 ,4 ,7 ,16 ,,,,,,,,,,,
1111073,노원구,상계9동,01,50,883 ,80 ,7 ,1 ,14 ,3 ,11 ,14 ,5 ,7 ,13 ,3 ,,,,,,,,,,,
1111073,노원구,상계9동,01,55,796 ,75 ,8 ,2 ,14 ,5 ,15 ,11 ,4 ,6 ,7 ,6 ,,,,,,,,,,,
1111073,노원구,상계9동,01,60,632 ,68 ,10 ,3 ,15 ,6 ,18 ,6 ,7 ,8 ,6 ,13 ,,,,,,,,,,,
1111073,노원구,상계9동,01,65,391 ,61 ,7 ,1 ,15 ,4 ,8 ,2 ,3 ,3 ,7 ,3 ,,,,,,,,,,,
1111073,노원구,상계9동,01,70,252 ,37 ,7 ,0 ,1 ,3 ,8 ,1 ,5 ,1 ,2 ,5 ,,,,,,,,,,,
1111073,노원구,상계9동,01,75,306 ,133 ,5 ,1 ,11 ,1 ,5 ,1 ,3 ,1 ,5 ,0 ,,,,,,,,,,,
1111073,노원구,상계9동,02,20,697 ,41 ,6 ,4 ,5 ,5 ,32 ,13 ,6 ,2 ,1 ,16 ,,,,,,,,,,,
1111073,노원구,상계9동,02,25,647 ,45 ,4 ,2 ,8 ,5 ,14 ,25 ,4 ,7 ,5 ,20 ,,,,,,,,,,,
1111073,노원구,상계9동,02,30,936 ,88 ,5 ,3 ,23 ,8 ,7 ,53 ,7 ,6 ,10 ,0 ,,,,,,,,,,,
1111073,노원구,상계9동,02,35,963 ,81 ,4 ,3 ,15 ,12 ,0 ,42 ,8 ,6 ,5 ,3 ,,,,,,,,,,,
1111073,노원구,상계9동,02,40,"1,148 ",83 ,7 ,4 ,13 ,12 ,16 ,21 ,8 ,8 ,9 ,23 ,,,,,,,,,,,
1111073,노원구,상계9동,02,45,"1,189 ",84 ,3 ,4 ,12 ,9 ,3 ,20 ,9 ,8 ,6 ,14 ,,,,,,,,,,,
1111073,노원구,상계9동,02,50,942 ,90 ,7 ,4 ,14 ,10 ,14 ,7 ,10 ,5 ,10 ,12 ,,,,,,,,,,,
1111073,노원구,상계9동,02,55,987 ,101 ,9 ,5 ,18 ,11 ,6 ,8 ,14 ,7 ,8 ,15 ,,,,,,,,,,,
1111073,노원구,상계9동,02,60,599 ,66 ,7 ,4 ,12 ,7 ,11 ,4 ,9 ,5 ,2 ,13 ,,,,,,,,,,,
1111073,노원구,상계9동,02,65,416 ,77 ,8 ,2 ,12 ,8 ,5 ,1 ,10 ,8 ,7 ,2 ,,,,,,,,,,,
1111073,노원구,상계9동,02,70,379 ,65 ,10 ,3 ,1 ,8 ,2 ,1 ,11 ,7 ,3 ,2 ,,,,,,,,,,,
1111073,노원구,상계9동,02,75,597 ,308 ,7 ,0 ,11 ,4 ,7 ,1 ,2 ,13 ,18 ,0 ,,,,,,,,,,,
1111074,노원구,상계10동,01,20,691 ,50 ,9 ,5 ,5 ,8 ,12 ,15 ,5 ,3 ,5 ,12 ,,,,,,,,,,,
1111074,노원구,상계10동,01,25,587 ,43 ,5 ,4 ,10 ,6 ,9 ,17 ,7 ,4 ,7 ,13 ,,,,,,,,,,,
1111074,노원구,상계10동,01,30,848 ,102 ,10 ,7 ,28 ,9 ,28 ,53 ,8 ,14 ,9 ,14 ,,,,,,,,,,,
1111074,노원구,상계10동,01,35,768 ,80 ,8 ,5 ,17 ,8 ,18 ,39 ,8 ,6 ,9 ,12 ,,,,,,,,,,,
1111074,노원구,상계10동,01,40,737 ,77 ,10 ,4 ,21 ,7 ,11 ,18 ,8 ,12 ,12 ,8 ,,,,,,,,,,,
1111074,노원구,상계10동,01,45,751 ,70 ,7 ,2 ,18 ,5 ,15 ,19 ,5 ,4 ,5 ,8 ,,,,,,,,,,,
1111074,노원구,상계10동,01,50,739 ,59 ,7 ,4 ,13 ,4 ,26 ,10 ,5 ,4 ,11 ,17 ,,,,,,,,,,,
1111074,노원구,상계10동,01,55,663 ,55 ,3 ,2 ,13 ,2 ,11 ,8 ,2 ,4 ,5 ,3 ,,,,,,,,,,,
1111074,노원구,상계10동,01,60,480 ,39 ,4 ,2 ,9 ,3 ,10 ,4 ,3 ,5 ,1 ,8 ,,,,,,,,,,,
1111074,노원구,상계10동,01,65,294 ,49 ,2 ,1 ,12 ,3 ,3 ,1 ,4 ,2 ,6 ,0 ,,,,,,,,,,,
1111074,노원구,상계10동,01,70,203 ,34 ,2 ,2 ,1 ,3 ,6 ,0 ,4 ,1 ,2 ,2 ,,,,,,,,,,,
1111074,노원구,상계10동,01,75,234 ,101 ,2 ,0 ,14 ,0 ,2 ,1 ,1 ,1 ,7 ,0 ,,,,,,,,,,,
1111074,노원구,상계10동,02,20,675 ,52 ,7 ,6 ,7 ,7 ,0 ,12 ,5 ,3 ,1 ,9 ,,,,,,,,,,,
1111074,노원구,상계10동,02,25,694 ,60 ,6 ,6 ,11 ,10 ,27 ,27 ,9 ,6 ,9 ,12 ,,,,,,,,,,,
1111074,노원구,상계10동,02,30,940 ,105 ,7 ,6 ,25 ,9 ,4 ,41 ,8 ,7 ,12 ,4 ,,,,,,,,,,,
1111074,노원구,상계10동,02,35,749 ,75 ,4 ,6 ,11 ,12 ,10 ,25 ,6 ,5 ,8 ,10 ,,,,,,,,,,,
1111074,노원구,상계10동,02,40,858 ,85 ,5 ,7 ,11 ,12 ,7 ,13 ,10 ,12 ,10 ,18 ,,,,,,,,,,,
1111074,노원구,상계10동,02,45,988 ,94 ,3 ,5 ,14 ,9 ,10 ,14 ,5 ,9 ,7 ,10 ,,,,,,,,,,,
1111074,노원구,상계10동,02,50,840 ,79 ,3 ,3 ,15 ,7 ,10 ,8 ,4 ,9 ,13 ,8 ,,,,,,,,,,,
1111074,노원구,상계10동,02,55,856 ,72 ,7 ,3 ,12 ,5 ,7 ,6 ,7 ,4 ,4 ,4 ,,,,,,,,,,,
1111074,노원구,상계10동,02,60,470 ,43 ,4 ,3 ,6 ,3 ,5 ,3 ,5 ,3 ,2 ,3 ,,,,,,,,,,,
1111074,노원구,상계10동,02,65,334 ,69 ,4 ,3 ,11 ,7 ,6 ,1 ,8 ,7 ,8 ,5 ,,,,,,,,,,,
1111074,노원구,상계10동,02,70,320 ,64 ,6 ,8 ,1 ,9 ,6 ,0 ,8 ,10 ,3 ,9 ,,,,,,,,,,,
1111074,노원구,상계10동,02,75,494 ,246 ,6 ,1 ,9 ,7 ,3 ,1 ,3 ,13 ,25 ,0 ,,,,,,,,,,,
1111076,노원구,상계3·4동,01,20,"1,175 ",114 ,18 ,16 ,7 ,12 ,11 ,14 ,15 ,7 ,6 ,5 ,,,,,,,,,,,
1111076,노원구,상계3·4동,01,25,"1,050 ",121 ,15 ,9 ,8 ,12 ,18 ,29 ,18 ,15 ,15 ,27 ,,,,,,,,,,,
1111076,노원구,상계3·4동,01,30,"1,156 ",112 ,13 ,12 ,13 ,11 ,28 ,59 ,12 ,16 ,12 ,27 ,,,,,,,,,,,
1111076,노원구,상계3·4동,01,35,"1,183 ",107 ,12 ,8 ,7 ,6 ,31 ,55 ,9 ,11 ,13 ,26 ,,,,,,,,,,,
1111076,노원구,상계3·4동,01,40,"1,405 ",148 ,22 ,13 ,18 ,12 ,42 ,29 ,13 ,15 ,21 ,38 ,,,,,,,,,,,
1111076,노원구,상계3·4동,01,45,"1,436 ",147 ,15 ,14 ,19 ,12 ,7 ,27 ,13 ,18 ,12 ,26 ,,,,,,,,,,,
1111076,노원구,상계3·4동,01,50,"1,483 ",198 ,28 ,17 ,16 ,16 ,42 ,13 ,18 ,24 ,33 ,39 ,,,,,,,,,,,
1111076,노원구,상계3·4동,01,55,"1,432 ",194 ,20 ,11 ,18 ,14 ,19 ,12 ,14 ,22 ,22 ,7 ,,,,,,,,,,,
1111076,노원구,상계3·4동,01,60,"1,134 ",140 ,21 ,14 ,19 ,11 ,21 ,7 ,13 ,18 ,7 ,16 ,,,,,,,,,,,
1111076,노원구,상계3·4동,01,65,907 ,207 ,21 ,14 ,47 ,10 ,9 ,4 ,11 ,23 ,36 ,7 ,,,,,,,,,,,
1111076,노원구,상계3·4동,01,70,699 ,164 ,32 ,17 ,4 ,18 ,21 ,1 ,19 ,20 ,11 ,18 ,,,,,,,,,,,
1111076,노원구,상계3·4동,01,75,907 ,376 ,15 ,12 ,33 ,9 ,25 ,1 ,11 ,20 ,22 ,25 ,,,,,,,,,,,
1111076,노원구,상계3·4동,02,20,"1,076 ",125 ,13 ,11 ,6 ,9 ,17 ,19 ,11 ,5 ,5 ,29 ,,,,,,,,,,,
1111076,노원구,상계3·4동,02,25,894 ,110 ,10 ,7 ,8 ,7 ,12 ,27 ,12 ,17 ,14 ,27 ,,,,,,,,,,,
1111076,노원구,상계3·4동,02,30,946 ,86 ,7 ,12 ,5 ,10 ,18 ,35 ,10 ,8 ,8 ,17 ,,,,,,,,,,,
1111076,노원구,상계3·4동,02,35,"1,039 ",104 ,5 ,8 ,3 ,8 ,0 ,33 ,5 ,11 ,12 ,0 ,,,,,,,,,,,
1111076,노원구,상계3·4동,02,40,"1,330 ",137 ,9 ,14 ,8 ,14 ,15 ,18 ,12 ,19 ,20 ,19 ,,,,,,,,,,,
1111076,노원구,상계3·4동,02,45,"1,409 ",140 ,13 ,20 ,7 ,16 ,28 ,18 ,14 ,14 ,9 ,41 ,,,,,,,,,,,
1111076,노원구,상계3·4동,02,50,"1,454 ",195 ,21 ,20 ,19 ,20 ,18 ,10 ,18 ,13 ,28 ,17 ,,,,,,,,,,,
1111076,노원구,상계3·4동,02,55,"1,561 ",226 ,21 ,21 ,23 ,20 ,28 ,11 ,20 ,21 ,20 ,31 ,,,,,,,,,,,
1111076,노원구,상계3·4동,02,60,"1,217 ",195 ,24 ,26 ,22 ,22 ,28 ,6 ,18 ,17 ,7 ,28 ,,,,,,,,,,,
1111076,노원구,상계3·4동,02,65,"1,014 ",268 ,22 ,26 ,38 ,23 ,11 ,2 ,16 ,43 ,38 ,7 ,,,,,,,,,,,
1111076,노원구,상계3·4동,02,70,815 ,223 ,34 ,39 ,6 ,40 ,23 ,1 ,39 ,40 ,17 ,35 ,,,,,,,,,,,
1111076,노원구,상계3·4동,02,75,"1,422 ",687 ,26 ,33 ,45 ,25 ,15 ,1 ,27 ,64 ,39 ,35 ,,,,,,,,,,,
1111077,노원구,상계6·7동,01,20,"1,141 ",103 ,14 ,11 ,11 ,13 ,46 ,22 ,15 ,6 ,8 ,42 ,,,,,,,,,,,
1111077,노원구,상계6·7동,01,25,981 ,95 ,14 ,10 ,12 ,13 ,31 ,27 ,15 ,13 ,10 ,47 ,,,,,,,,,,,
1111077,노원구,상계6·7동,01,30,"1,342 ",226 ,29 ,16 ,38 ,27 ,35 ,77 ,28 ,23 ,27 ,43 ,,,,,,,,,,,
1111077,노원구,상계6·7동,01,35,"1,371 ",207 ,24 ,14 ,30 ,18 ,46 ,69 ,22 ,13 ,21 ,36 ,,,,,,,,,,,
1111077,노원구,상계6·7동,01,40,"1,512 ",190 ,27 ,10 ,37 ,17 ,39 ,39 ,21 ,20 ,26 ,46 ,,,,,,,,,,,
1111077,노원구,상계6·7동,01,45,"1,482 ",172 ,21 ,9 ,27 ,10 ,28 ,33 ,15 ,10 ,13 ,35 ,,,,,,,,,,,
1111077,노원구,상계6·7동,01,50,"1,314 ",137 ,17 ,5 ,21 ,8 ,21 ,16 ,10 ,11 ,28 ,15 ,,,,,,,,,,,
1111077,노원구,상계6·7동,01,55,"1,086 ",119 ,12 ,4 ,17 ,6 ,13 ,12 ,6 ,12 ,12 ,11 ,,,,,,,,,,,
1111077,노원구,상계6·7동,01,60,811 ,98 ,12 ,7 ,18 ,9 ,18 ,6 ,10 ,12 ,6 ,20 ,,,,,,,,,,,
1111077,노원구,상계6·7동,01,65,523 ,108 ,11 ,3 ,23 ,6 ,12 ,2 ,8 ,6 ,11 ,6 ,,,,,,,,,,,
1111077,노원구,상계6·7동,01,70,444 ,91 ,12 ,4 ,4 ,7 ,7 ,1 ,12 ,5 ,5 ,7 ,,,,,,,,,,,
1111077,노원구,상계6·7동,01,75,464 ,172 ,8 ,0 ,14 ,1 ,4 ,1 ,5 ,2 ,8 ,1 ,,,,,,,,,,,
1111077,노원구,상계6·7동,02,20,"1,193 ",117 ,13 ,13 ,12 ,15 ,24 ,22 ,12 ,5 ,4 ,19 ,,,,,,,,,,,
1111077,노원구,상계6·7동,02,25,"1,222 ",136 ,12 ,10 ,17 ,15 ,25 ,45 ,17 ,13 ,19 ,30 ,,,,,,,,,,,
1111077,노원구,상계6·7동,02,30,"1,570 ",245 ,23 ,18 ,27 ,34 ,33 ,74 ,30 ,21 ,26 ,26 ,,,,,,,,,,,
1111077,노원구,상계6·7동,02,35,"1,532 ",215 ,13 ,19 ,20 ,31 ,19 ,46 ,22 ,16 ,17 ,27 ,,,,,,,,,,,
1111077,노원구,상계6·7동,02,40,"1,750 ",213 ,14 ,18 ,19 ,34 ,25 ,28 ,31 ,19 ,22 ,37 ,,,,,,,,,,,
1111077,노원구,상계6·7동,02,45,"1,672 ",196 ,11 ,14 ,18 ,27 ,18 ,22 ,20 ,16 ,11 ,27 ,,,,,,,,,,,
1111077,노원구,상계6·7동,02,50,"1,481 ",164 ,13 ,13 ,17 ,22 ,28 ,11 ,23 ,13 ,20 ,51 ,,,,,,,,,,,
1111077,노원구,상계6·7동,02,55,"1,345 ",161 ,16 ,13 ,23 ,22 ,33 ,9 ,21 ,12 ,14 ,31 ,,,,,,,,,,,
1111077,노원구,상계6·7동,02,60,921 ,113 ,11 ,11 ,13 ,18 ,19 ,5 ,18 ,8 ,4 ,22 ,,,,,,,,,,,
1111077,노원구,상계6·7동,02,65,619 ,152 ,11 ,7 ,19 ,18 ,10 ,1 ,14 ,21 ,12 ,11 ,,,,,,,,,,,
1111077,노원구,상계6·7동,02,70,552 ,135 ,15 ,11 ,4 ,22 ,7 ,1 ,27 ,17 ,6 ,13 ,,,,,,,,,,,
1111077,노원구,상계6·7동,02,75,925 ,413 ,10 ,1 ,18 ,7 ,19 ,1 ,6 ,19 ,14 ,2 ,,,,,,,,,,,
1111078,노원구,중계2·3동,01,20,"1,296 ",44 ,6 ,5 ,4 ,5 ,52 ,20 ,7 ,2 ,2 ,48 ,,,,,,,,,,,
1111078,노원구,중계2·3동,01,25,960 ,37 ,5 ,4 ,3 ,6 ,45 ,28 ,7 ,4 ,4 ,38 ,,,,,,,,,,,
1111078,노원구,중계2·3동,01,30,"1,295 ",146 ,14 ,8 ,17 ,15 ,22 ,76 ,15 ,16 ,19 ,28 ,,,,,,,,,,,
1111078,노원구,중계2·3동,01,35,"1,601 ",169 ,22 ,7 ,20 ,12 ,34 ,86 ,16 ,12 ,20 ,22 ,,,,,,,,,,,
1111078,노원구,중계2·3동,01,40,"1,818 ",169 ,15 ,6 ,24 ,11 ,22 ,45 ,13 ,17 ,25 ,22 ,,,,,,,,,,,
1111078,노원구,중계2·3동,01,45,"1,614 ",144 ,19 ,10 ,21 ,12 ,39 ,37 ,15 ,14 ,14 ,38 ,,,,,,,,,,,
1111078,노원구,중계2·3동,01,50,"1,472 ",130 ,14 ,6 ,21 ,10 ,39 ,19 ,10 ,11 ,28 ,29 ,,,,,,,,,,,
1111078,노원구,중계2·3동,01,55,"1,331 ",140 ,20 ,7 ,20 ,12 ,21 ,14 ,12 ,15 ,16 ,11 ,,,,,,,,,,,
1111078,노원구,중계2·3동,01,60,958 ,111 ,18 ,5 ,19 ,9 ,13 ,7 ,10 ,17 ,7 ,8 ,,,,,,,,,,,
1111078,노원구,중계2·3동,01,65,732 ,176 ,21 ,4 ,38 ,13 ,8 ,3 ,11 ,18 ,21 ,3 ,,,,,,,,,,,
1111078,노원구,중계2·3동,01,70,536 ,150 ,33 ,3 ,7 ,18 ,15 ,1 ,14 ,29 ,16 ,5 ,,,,,,,,,,,
1111078,노원구,중계2·3동,01,75,844 ,387 ,16 ,0 ,38 ,12 ,3 ,1 ,14 ,28 ,28 ,2 ,,,,,,,,,,,
1111078,노원구,중계2·3동,02,20,"1,129 ",44 ,5 ,4 ,2 ,4 ,18 ,22 ,4 ,1 ,2 ,25 ,,,,,,,,,,,
1111078,노원구,중계2·3동,02,25,"1,088 ",47 ,4 ,4 ,5 ,5 ,8 ,33 ,5 ,5 ,5 ,16 ,,,,,,,,,,,
