행정동코드,자치구,행정동명,성별,연령대,총인구,1인가구수,커뮤니케이션이 적은 집단,평일 외출이 적은 집단,휴일 외출이 적은 집단,출근소요시간 및 근무시간이 많은 집단,외출이 매우 적은 집단(전체),외출이 매우 많은 집단,동영상서비스 이용이 많은 집단,생활서비스 이용이 많은 집단,재정상태에 대한 관심집단,외출-커뮤니케이션이 모두 적은 집단(전체)
1106081,동대문구,용신동,02,30,"1,280 ",533 ,24 ,24 ,60 ,29 ,19 ,65 ,36 ,44 ,38 ,15 
1106081,동대문구,용신동,02,35,"1,002 ",325 ,23 ,20 ,25 ,20 ,9 ,38 ,28 ,31 ,28 ,11 
1106081,동대문구,용신동,02,40,978 ,244 ,21 ,15 ,20 ,17 ,10 ,21 ,25 ,25 ,33 ,8 
1106081,동대문구,용신동,02,45,"1,008 ",239 ,19 ,20 ,20 ,24 ,22 ,17 ,29 ,23 ,18 ,18 
1106081,동대문구,용신동,02,50,"1,195 ",225 ,25 ,20 ,25 ,24 ,36 ,10 ,30 ,22 ,30 ,35 
1106081,동대문구,용신동,02,55,"1,221 ",245 ,17 ,18 ,27 ,33 ,16 ,9 ,28 ,24 ,19 ,21 
1106081,동대문구,용신동,02,60,980 ,178 ,16 ,19 ,19 ,31 ,21 ,6 ,25 ,12 ,7 ,36 
1106081,동대문구,용신동,02,65,863 ,220 ,16 ,15 ,28 ,22 ,24 ,2 ,21 ,28 ,32 ,20 
1106081,동대문구,용신동,02,70,655 ,168 ,24 ,28 ,2 ,30 ,20 ,1 ,25 ,24 ,6 ,40 
1106081,동대문구,용신동,02,75,"1,007 ",392 ,45 ,26 ,35 ,44 ,18 ,1 ,37 ,51 ,37 ,18 
1106082,동대문구,제기동,01,20,"1,246 ",528 ,42 ,36 ,57 ,37 ,12 ,28 ,47 ,27 ,59 ,12 
1106082,동대문구,제기동,01,25,"1,463 ",617 ,70 ,65 ,76 ,95 ,51 ,46 ,89 ,59 ,88 ,67 
1106082,동대문구,제기동,01,30,"1,272 ",331 ,43 ,28 ,57 ,31 ,31 ,64 ,36 ,36 ,40 ,22 
1106082,동대문구,제기동,01,35,979 ,207 ,29 ,21 ,17 ,26 ,29 ,43 ,28 ,19 ,16 ,40 
1106082,동대문구,제기동,01,40,"1,009 ",173 ,26 ,19 ,25 ,27 ,45 ,21 ,28 ,20 ,22 ,49 
1106082,동대문구,제기동,01,45,979 ,157 ,22 ,21 ,21 ,24 ,49 ,17 ,25 ,13 ,11 ,51 
1106082,동대문구,제기동,01,50,"1,028 ",168 ,28 ,20 ,19 ,26 ,60 ,8 ,28 ,18 ,24 ,49 
1106082,동대문구,제기동,01,55,"1,096 ",180 ,26 ,20 ,22 ,30 ,56 ,9 ,24 ,25 ,15 ,63 
1106082,동대문구,제기동,01,60,837 ,147 ,22 ,14 ,25 ,22 ,33 ,5 ,19 ,16 ,6 ,38 
1106082,동대문구,제기동,01,65,734 ,170 ,26 ,12 ,35 ,26 ,26 ,2 ,19 ,16 ,20 ,23 
1106082,동대문구,제기동,01,70,544 ,138 ,26 ,18 ,3 ,22 ,21 ,1 ,23 ,15 ,11 ,19 
1106082,동대문구,제기동,01,75,755 ,296 ,32 ,22 ,39 ,29 ,21 ,1 ,33 ,25 ,30 ,12 
1106082,동대문구,제기동,02,20,"1,305 ",585 ,50 ,20 ,67 ,24 ,11 ,32 ,38 ,35 ,26 ,3 
1106082,동대문구,제기동,02,25,"1,156 ",508 ,30 ,33 ,71 ,40 ,17 ,38 ,38 ,53 ,54 ,11 
1106082,동대문구,제기동,02,30,"1,036 ",243 ,14 ,16 ,29 ,21 ,11 ,47 ,18 ,16 ,25 ,21 
1106082,동대문구,제기동,02,35,846 ,174 ,16 ,18 ,17 ,21 ,26 ,33 ,19 ,15 ,17 ,36 
1106082,동대문구,제기동,02,40,835 ,139 ,11 ,13 ,14 ,17 ,16 ,15 ,18 ,15 ,17 ,27 
1106082,동대문구,제기동,02,45,859 ,139 ,12 ,21 ,13 ,21 ,26 ,14 ,20 ,13 ,13 ,33 
1106082,동대문구,제기동,02,50,"1,046 ",158 ,15 ,13 ,18 ,21 ,19 ,7 ,17 ,16 ,20 ,28 
1106082,동대문구,제기동,02,55,"1,174 ",183 ,14 ,17 ,20 ,30 ,34 ,7 ,25 ,14 ,16 ,30 
1106082,동대문구,제기동,02,60,968 ,164 ,17 ,23 ,15 ,37 ,34 ,5 ,31 ,12 ,9 ,38 
1106082,동대문구,제기동,02,65,801 ,228 ,18 ,17 ,34 ,29 ,22 ,2 ,25 ,34 ,30 ,24 
1106082,동대문구,제기동,02,70,658 ,186 ,25 ,34 ,3 ,46 ,23 ,1 ,35 ,30 ,15 ,39 
1106082,동대문구,제기동,02,75,"1,091 ",474 ,57 ,33 ,23 ,51 ,17 ,1 ,38 ,60 ,45 ,13 
1106083,동대문구,전농1동,01,20,"1,567 ",509 ,69 ,95 ,48 ,78 ,51 ,24 ,91 ,31 ,32 ,63 
1106083,동대문구,전농1동,01,25,"1,309 ",446 ,51 ,53 ,40 ,60 ,41 ,33 ,57 ,51 ,64 ,48 
1106083,동대문구,전농1동,01,30,"1,143 ",197 ,23 ,22 ,24 ,22 ,23 ,53 ,22 ,24 ,29 ,23 
1106083,동대문구,전농1동,01,35,"1,142 ",175 ,24 ,21 ,14 ,18 ,23 ,41 ,20 ,14 ,18 ,28 
1106083,동대문구,전농1동,01,40,"1,234 ",147 ,21 ,16 ,18 ,15 ,28 ,24 ,17 ,12 ,20 ,27 
1106083,동대문구,전농1동,01,45,"1,181 ",141 ,16 ,16 ,14 ,15 ,31 ,22 ,16 ,13 ,11 ,40 
1106083,동대문구,전농1동,01,50,"1,207 ",167 ,20 ,19 ,25 ,18 ,46 ,10 ,20 ,24 ,26 ,40 
1106083,동대문구,전농1동,01,55,"1,214 ",175 ,25 ,19 ,22 ,16 ,29 ,9 ,17 ,23 ,13 ,23 
1106083,동대문구,전농1동,01,60,881 ,140 ,25 ,18 ,21 ,20 ,16 ,5 ,15 ,15 ,7 ,14 
1106083,동대문구,전농1동,01,65,693 ,177 ,20 ,15 ,34 ,21 ,20 ,2 ,16 ,25 ,30 ,15 
1106083,동대문구,전농1동,01,70,454 ,111 ,21 ,16 ,4 ,16 ,15 ,1 ,19 ,12 ,9 ,13 
1106083,동대문구,전농1동,01,75,739 ,271 ,32 ,30 ,38 ,24 ,29 ,1 ,43 ,26 ,32 ,29 
1106083,동대문구,전농1동,02,20,"1,313 ",471 ,36 ,42 ,35 ,36 ,15 ,26 ,32 ,38 ,24 ,33 
1106083,동대문구,전농1동,02,25,911 ,334 ,26 ,29 ,28 ,26 ,15 ,26 ,24 ,36 ,30 ,20 
1106083,동대문구,전농1동,02,30,"1,056 ",169 ,15 ,23 ,13 ,24 ,37 ,35 ,19 ,19 ,14 ,40 
1106083,동대문구,전농1동,02,35,981 ,138 ,9 ,16 ,8 ,15 ,7 ,23 ,10 ,15 ,13 ,10 
1106083,동대문구,전농1동,02,40,"1,096 ",128 ,12 ,17 ,12 ,16 ,25 ,15 ,15 ,10 ,18 ,24 
1106083,동대문구,전농1동,02,45,"1,094 ",129 ,8 ,22 ,8 ,19 ,19 ,11 ,15 ,10 ,10 ,24 
1106083,동대문구,전농1동,02,50,"1,161 ",154 ,14 ,21 ,14 ,17 ,40 ,8 ,17 ,17 ,24 ,37 
1106083,동대문구,전농1동,02,55,"1,195 ",168 ,12 ,18 ,20 ,21 ,27 ,7 ,18 ,16 ,14 ,30 
1106083,동대문구,전농1동,02,60,922 ,140 ,14 ,20 ,17 ,22 ,15 ,4 ,19 ,11 ,6 ,18 
1106083,동대문구,전농1동,02,65,761 ,194 ,15 ,27 ,35 ,28 ,15 ,2 ,23 ,28 ,24 ,23 
1106083,동대문구,전농1동,02,70,604 ,153 ,25 ,31 ,2 ,33 ,14 ,1 ,31 ,22 ,12 ,22 
1106083,동대문구,전농1동,02,75,"1,036 ",432 ,53 ,52 ,25 ,59 ,35 ,1 ,58 ,64 ,38 ,35 
1106084,동대문구,전농2동,01,20,868 ,79 ,11 ,13 ,6 ,14 ,23 ,10 ,13 ,3 ,6 ,19 
1106084,동대문구,전농2동,01,25,735 ,66 ,7 ,7 ,8 ,7 ,22 ,20 ,7 ,8 ,8 ,7 
1106084,동대문구,전농2동,01,30,703 ,59 ,8 ,6 ,7 ,7 ,18 ,37 ,7 ,7 ,6 ,22 
1106084,동대문구,전농2동,01,35,779 ,59 ,8 ,7 ,7 ,5 ,28 ,35 ,6 ,4 ,4 ,22 
1106084,동대문구,전농2동,01,40,877 ,62 ,8 ,4 ,9 ,4 ,27 ,19 ,5 ,5 ,7 ,19 
1106084,동대문구,전농2동,01,45,911 ,60 ,6 ,5 ,6 ,4 ,13 ,17 ,6 ,5 ,3 ,13 
1106084,동대문구,전농2동,01,50,828 ,78 ,6 ,3 ,9 ,4 ,14 ,9 ,4 ,9 ,16 ,12 
1106084,동대문구,전농2동,01,55,790 ,81 ,11 ,7 ,12 ,8 ,19 ,7 ,8 ,8 ,7 ,17 
1106084,동대문구,전농2동,01,60,569 ,66 ,5 ,4 ,8 ,4 ,4 ,4 ,4 ,5 ,2 ,5 
1106084,동대문구,전농2동,01,65,404 ,50 ,3 ,1 ,12 ,2 ,5 ,1 ,3 ,1 ,5 ,5 
1106084,동대문구,전농2동,01,70,331 ,48 ,8 ,4 ,1 ,6 ,13 ,1 ,6 ,3 ,3 ,14 
1106084,동대문구,전농2동,01,75,491 ,125 ,15 ,3 ,15 ,17 ,6 ,1 ,13 ,7 ,14 ,3 
1106084,동대문구,전농2동,02,20,838 ,75 ,6 ,5 ,5 ,5 ,10 ,13 ,5 ,4 ,3 ,10 
1106084,동대문구,전농2동,02,25,649 ,63 ,7 ,4 ,9 ,6 ,12 ,18 ,4 ,7 ,8 ,18 
1106084,동대문구,전농2동,02,30,693 ,55 ,2 ,4 ,8 ,5 ,10 ,29 ,4 ,6 ,4 ,10 
1106084,동대문구,전농2동,02,35,781 ,54 ,4 ,5 ,4 ,7 ,10 ,22 ,5 ,4 ,5 ,16 
1106084,동대문구,전농2동,02,40,969 ,65 ,4 ,4 ,4 ,7 ,2 ,15 ,5 ,5 ,8 ,2 
1106084,동대문구,전농2동,02,45,847 ,55 ,4 ,6 ,4 ,6 ,12 ,10 ,7 ,5 ,3 ,18 
1106084,동대문구,전농2동,02,50,877 ,84 ,4 ,6 ,7 ,8 ,10 ,6 ,7 ,7 ,12 ,14 
1106084,동대문구,전농2동,02,55,834 ,91 ,6 ,8 ,11 ,8 ,5 ,5 ,8 ,8 ,7 ,5 
1106084,동대문구,전농2동,02,60,642 ,70 ,4 ,7 ,8 ,9 ,11 ,4 ,8 ,4 ,2 ,12 
1106084,동대문구,전농2동,02,65,503 ,94 ,6 ,6 ,14 ,13 ,6 ,1 ,11 ,13 ,13 ,8 
1106084,동대문구,전농2동,02,70,429 ,75 ,7 ,9 ,0 ,16 ,6 ,0 ,12 ,10 ,4 ,9 
1106084,동대문구,전농2동,02,75,641 ,190 ,20 ,11 ,11 ,30 ,6 ,1 ,16 ,21 ,17 ,6 
1106086,동대문구,답십리2동,01,20,892 ,73 ,12 ,12 ,5 ,10 ,23 ,11 ,13 ,5 ,5 ,30 
1106086,동대문구,답십리2동,01,25,760 ,69 ,7 ,8 ,4 ,8 ,25 ,19 ,9 ,8 ,7 ,27 
1106086,동대문구,답십리2동,01,30,855 ,126 ,12 ,10 ,15 ,12 ,15 ,39 ,13 ,15 ,15 ,25 
1106086,동대문구,답십리2동,01,35,"1,017 ",138 ,17 ,12 ,14 ,11 ,24 ,45 ,12 ,12 ,15 ,25 
1106086,동대문구,답십리2동,01,40,"1,113 ",107 ,14 ,10 ,14 ,11 ,42 ,23 ,11 ,9 ,14 ,38 
1106086,동대문구,답십리2동,01,45,"1,113 ",127 ,17 ,11 ,14 ,13 ,24 ,22 ,14 ,10 ,11 ,41 
1106086,동대문구,답십리2동,01,50,"1,087 ",110 ,13 ,8 ,14 ,9 ,27 ,10 ,11 ,11 ,15 ,21 
1106086,동대문구,답십리2동,01,55,"1,022 ",112 ,12 ,8 ,10 ,9 ,23 ,9 ,9 ,11 ,9 ,25 
1106086,동대문구,답십리2동,01,60,801 ,98 ,10 ,9 ,12 ,13 ,12 ,5 ,10 ,10 ,4 ,13 
1106086,동대문구,답십리2동,01,65,626 ,94 ,10 ,5 ,20 ,9 ,25 ,2 ,9 ,7 ,11 ,19 
1106086,동대문구,답십리2동,01,70,420 ,65 ,10 ,5 ,2 ,9 ,10 ,1 ,9 ,6 ,6 ,6 
1106086,동대문구,답십리2동,01,75,591 ,204 ,29 ,5 ,25 ,22 ,9 ,1 ,25 ,11 ,15 ,7 
1106086,동대문구,답십리2동,02,20,713 ,66 ,7 ,7 ,6 ,7 ,13 ,11 ,6 ,4 ,4 ,13 
1106086,동대문구,답십리2동,02,25,664 ,65 ,5 ,4 ,7 ,5 ,11 ,21 ,4 ,6 ,7 ,9 
1106086,동대문구,답십리2동,02,30,903 ,127 ,7 ,7 ,11 ,9 ,16 ,39 ,8 ,10 ,8 ,9 
1106086,동대문구,답십리2동,02,35,973 ,121 ,8 ,11 ,6 ,14 ,20 ,27 ,14 ,9 ,12 ,20 
1106086,동대문구,답십리2동,02,40,"1,052 ",98 ,7 ,8 ,8 ,10 ,18 ,16 ,10 ,8 ,11 ,17 
1106086,동대문구,답십리2동,02,45,"1,200 ",114 ,8 ,11 ,8 ,12 ,13 ,18 ,11 ,11 ,8 ,15 
1106086,동대문구,답십리2동,02,50,"1,132 ",119 ,10 ,11 ,10 ,15 ,27 ,8 ,17 ,10 ,15 ,28 
1106086,동대문구,답십리2동,02,55,"1,153 ",127 ,9 ,13 ,13 ,15 ,10 ,7 ,14 ,10 ,9 ,15 
1106086,동대문구,답십리2동,02,60,858 ,102 ,10 ,13 ,11 ,15 ,16 ,5 ,14 ,6 ,4 ,19 
1106086,동대문구,답십리2동,02,65,714 ,126 ,6 ,11 ,18 ,12 ,10 ,1 ,13 ,18 ,16 ,13 
1106086,동대문구,답십리2동,02,70,588 ,104 ,11 ,15 ,2 ,17 ,7 ,1 ,15 ,16 ,6 ,16 
1106086,동대문구,답십리2동,02,75,878 ,380 ,32 ,16 ,23 ,55 ,9 ,1 ,32 ,60 ,37 ,16 
1106087,동대문구,장안1동,01,20,"1,079 ",224 ,26 ,23 ,24 ,24 ,22 ,19 ,29 ,16 ,22 ,29 
1106087,동대문구,장안1동,01,25,"1,312 ",305 ,26 ,35 ,44 ,43 ,47 ,36 ,40 ,51 ,48 ,47 
1106087,동대문구,장안1동,01,30,"1,680 ",343 ,38 ,26 ,48 ,34 ,33 ,88 ,38 ,49 ,39 ,33 
1106087,동대문구,장안1동,01,35,"1,705 ",350 ,49 ,28 ,40 ,32 ,49 ,74 ,36 ,31 ,38 ,40 
1106087,동대문구,장안1동,01,40,"1,632 ",215 ,26 ,17 ,29 ,20 ,31 ,36 ,21 ,22 ,30 ,25 
1106087,동대문구,장안1동,01,45,"1,351 ",174 ,26 ,19 ,19 ,19 ,28 ,25 ,20 ,15 ,14 ,22 
1106087,동대문구,장안1동,01,50,"1,363 ",141 ,18 ,11 ,16 ,15 ,40 ,14 ,14 ,17 ,23 ,33 
1106087,동대문구,장안1동,01,55,"1,471 ",175 ,21 ,15 ,20 ,18 ,33 ,12 ,20 ,27 ,15 ,35 
1106087,동대문구,장안1동,01,60,"1,225 ",144 ,17 ,12 ,18 ,18 ,34 ,8 ,15 ,15 ,7 ,44 
1106087,동대문구,장안1동,01,65,878 ,137 ,13 ,9 ,29 ,10 ,21 ,3 ,9 ,7 ,15 ,15 
1106087,동대문구,장안1동,01,70,528 ,83 ,12 ,6 ,2 ,7 ,15 ,1 ,7 ,4 ,7 ,12 
1106087,동대문구,장안1동,01,75,652 ,193 ,18 ,8 ,28 ,7 ,7 ,1 ,13 ,8 ,23 ,7 
1106087,동대문구,장안1동,02,20,"1,003 ",229 ,15 ,17 ,22 ,17 ,10 ,26 ,15 ,17 ,17 ,13 
1106087,동대문구,장안1동,02,25,"1,284 ",328 ,21 ,22 ,40 ,32 ,19 ,48 ,24 ,45 ,49 ,19 
1106087,동대문구,장안1동,02,30,"1,627 ",312 ,20 ,24 ,31 ,33 ,11 ,73 ,26 ,34 ,30 ,20 
1106087,동대문구,장안1동,02,35,"1,623 ",277 ,20 ,26 ,16 ,32 ,31 ,48 ,30 ,32 ,28 ,31 
1106087,동대문구,장안1동,02,40,"1,413 ",185 ,10 ,19 ,20 ,22 ,19 ,25 ,19 ,26 ,25 ,24 
1106087,동대문구,장안1동,02,45,"1,317 ",165 ,10 ,17 ,11 ,22 ,12 ,18 ,20 ,19 ,14 ,21 
1106087,동대문구,장안1동,02,50,"1,452 ",163 ,12 ,16 ,15 ,20 ,24 ,10 ,20 ,16 ,23 ,16 
1106087,동대문구,장안1동,02,55,"1,638 ",186 ,10 ,18 ,18 ,26 ,18 ,11 ,21 ,16 ,15 ,37 
1106087,동대문구,장안1동,02,60,"1,219 ",135 ,13 ,17 ,11 ,22 ,14 ,6 ,20 ,8 ,5 ,21 
1106087,동대문구,장안1동,02,65,927 ,194 ,12 ,12 ,26 ,16 ,10 ,2 ,16 ,22 ,24 ,10 
1106087,동대문구,장안1동,02,70,605 ,108 ,11 ,10 ,2 ,14 ,11 ,1 ,15 ,12 ,8 ,14 
1106087,동대문구,장안1동,02,75,810 ,283 ,39 ,27 ,23 ,35 ,20 ,1 ,36 ,27 ,26 ,31 
1106088,동대문구,장안2동,01,20,966 ,98 ,14 ,12 ,8 ,13 ,41 ,15 ,15 ,5 ,7 ,27 
1106088,동대문구,장안2동,01,25,933 ,109 ,11 ,13 ,18 ,14 ,34 ,28 ,14 ,16 ,16 ,42 
1106088,동대문구,장안2동,01,30,"1,272 ",196 ,24 ,13 ,30 ,21 ,43 ,64 ,23 ,28 ,22 ,31 
1106088,동대문구,장안2동,01,35,"1,396 ",209 ,24 ,12 ,23 ,15 ,25 ,64 ,17 ,17 ,24 ,28 
1106088,동대문구,장안2동,01,40,"1,580 ",188 ,22 ,12 ,24 ,16 ,35 ,37 ,16 ,20 ,29 ,33 
1106088,동대문구,장안2동,01,45,"1,302 ",174 ,18 ,13 ,22 ,13 ,13 ,25 ,13 ,15 ,14 ,16 
1106088,동대문구,장안2동,01,50,"1,162 ",153 ,17 ,11 ,19 ,13 ,31 ,12 ,16 ,14 ,24 ,28 
1106088,동대문구,장안2동,01,55,"1,211 ",149 ,18 ,12 ,19 ,17 ,29 ,10 ,15 ,19 ,13 ,28 
1106088,동대문구,장안2동,01,60,956 ,120 ,14 ,11 ,20 ,13 ,19 ,6 ,12 ,14 ,5 ,25 
1106088,동대문구,장안2동,01,65,734 ,98 ,9 ,5 ,18 ,7 ,6 ,3 ,6 ,6 ,12 ,5 
1106088,동대문구,장안2동,01,70,456 ,66 ,10 ,5 ,1 ,6 ,13 ,1 ,8 ,4 ,4 ,6 
1106088,동대문구,장안2동,01,75,553 ,169 ,22 ,9 ,16 ,13 ,9 ,1 ,18 ,6 ,12 ,9 
1106088,동대문구,장안2동,02,20,854 ,93 ,8 ,7 ,10 ,7 ,10 ,16 ,7 ,7 ,6 ,14 
1106088,동대문구,장안2동,02,25,913 ,114 ,6 ,6 ,18 ,9 ,9 ,33 ,5 ,15 ,16 ,10 
1106088,동대문구,장안2동,02,30,"1,264 ",176 ,10 ,10 ,19 ,18 ,11 ,51 ,15 ,19 ,15 ,13 
1106088,동대문구,장안2동,02,35,"1,437 ",191 ,15 ,16 ,16 ,24 ,34 ,45 ,19 ,17 ,19 ,29 
1106088,동대문구,장안2동,02,40,"1,333 ",173 ,10 ,13 ,14 ,18 ,14 ,22 ,12 ,18 ,24 ,18 
1106088,동대문구,장안2동,02,45,"1,293 ",176 ,8 ,18 ,16 ,22 ,23 ,19 ,17 ,17 ,12 ,26 
1106088,동대문구,장안2동,02,50,"1,172 ",151 ,9 ,13 ,19 ,17 ,15 ,8 ,16 ,17 ,21 ,20 
1106088,동대문구,장안2동,02,55,"1,253 ",160 ,11 ,14 ,21 ,22 ,19 ,9 ,19 ,15 ,16 ,17 
1106088,동대문구,장안2동,02,60,"1,026 ",136 ,10 ,13 ,19 ,22 ,21 ,6 ,19 ,10 ,7 ,30 
1106088,동대문구,장안2동,02,65,732 ,127 ,8 ,7 ,18 ,13 ,10 ,2 ,12 ,14 ,16 ,8 
1106088,동대문구,장안2동,02,70,597 ,103 ,12 ,12 ,1 ,16 ,12 ,1 ,18 ,16 ,8 ,16 
1106088,동대문구,장안2동,02,75,827 ,313 ,35 ,28 ,20 ,38 ,12 ,1 ,31 ,29 ,24 ,13 
1106089,동대문구,이문1동,01,20,"2,274 ","1,313 ",71 ,117 ,137 ,129 ,53 ,37 ,135 ,67 ,133 ,12 
1106089,동대문구,이문1동,01,25,"2,420 ","1,256 ",130 ,149 ,139 ,194 ,42 ,49 ,164 ,153 ,164 ,41 
1106089,동대문구,이문1동,01,30,"1,477 ",339 ,52 ,66 ,44 ,58 ,68 ,46 ,54 ,37 ,43 ,41 
1106089,동대문구,이문1동,01,35,"1,098 ",250 ,49 ,42 ,27 ,38 ,53 ,35 ,33 ,33 ,19 ,52 
1106089,동대문구,이문1동,01,40,"1,182 ",144 ,21 ,23 ,19 ,18 ,18 ,19 ,20 ,20 ,14 ,30 
1106089,동대문구,이문1동,01,45,"1,140 ",127 ,11 ,17 ,18 ,10 ,24 ,17 ,11 ,17 ,14 ,30 
1106089,동대문구,이문1동,01,50,"1,071 ",106 ,13 ,13 ,15 ,11 ,24 ,9 ,13 ,14 ,21 ,28 
1106089,동대문구,이문1동,01,55,"1,010 ",104 ,14 ,14 ,15 ,9 ,32 ,6 ,10 ,10 ,7 ,28 
1106089,동대문구,이문1동,01,60,751 ,101 ,16 ,17 ,15 ,13 ,27 ,4 ,14 ,9 ,5 ,23 
1106089,동대문구,이문1동,01,65,600 ,91 ,13 ,10 ,23 ,11 ,15 ,2 ,7 ,8 ,5 ,22 
1106089,동대문구,이문1동,01,70,392 ,72 ,14 ,9 ,4 ,10 ,14 ,1 ,10 ,4 ,2 ,10 
1106089,동대문구,이문1동,01,75,750 ,255 ,36 ,40 ,30 ,19 ,24 ,1 ,32 ,15 ,23 ,31 
1106089,동대문구,이문1동,02,20,"3,209 ","1,997 ",139 ,181 ,210 ,94 ,24 ,48 ,113 ,94 ,93 ,5 
1106089,동대문구,이문1동,02,25,"1,889 ","1,094 ",65 ,136 ,128 ,140 ,40 ,43 ,114 ,120 ,77 ,34 
1106089,동대문구,이문1동,02,30,"1,199 ",295 ,39 ,40 ,39 ,25 ,14 ,41 ,27 ,30 ,24 ,13 
1106089,동대문구,이문1동,02,35,996 ,212 ,18 ,32 ,16 ,20 ,6 ,31 ,20 ,18 ,23 ,6 
1106089,동대문구,이문1동,02,40,"1,046 ",114 ,6 ,23 ,10 ,14 ,12 ,14 ,10 ,15 ,16 ,11 
1106089,동대문구,이문1동,02,45,"1,125 ",125 ,6 ,27 ,10 ,17 ,17 ,13 ,16 ,18 ,11 ,23 
1106089,동대문구,이문1동,02,50,"1,056 ",103 ,8 ,17 ,10 ,13 ,36 ,7 ,13 ,8 ,13 ,40 
1106089,동대문구,이문1동,02,55,"1,141 ",144 ,13 ,30 ,15 ,21 ,25 ,5 ,18 ,12 ,8 ,31 
1106089,동대문구,이문1동,02,60,868 ,82 ,9 ,11 ,5 ,12 ,26 ,4 ,11 ,5 ,2 ,26 
1106089,동대문구,이문1동,02,65,749 ,120 ,9 ,18 ,23 ,13 ,8 ,1 ,8 ,18 ,10 ,12 
1106089,동대문구,이문1동,02,70,572 ,129 ,17 ,31 ,4 ,21 ,31 ,1 ,22 ,19 ,8 ,43 
1106089,동대문구,이문1동,02,75,999 ,395 ,38 ,75 ,36 ,57 ,27 ,1 ,38 ,43 ,30 ,43 
1106090,동대문구,이문2동,01,20,802 ,157 ,21 ,21 ,13 ,18 ,8 ,10 ,17 ,10 ,7 ,21 
1106090,동대문구,이문2동,01,25,816 ,164 ,20 ,19 ,14 ,19 ,27 ,18 ,20 ,28 ,17 ,27 
1106090,동대문구,이문2동,01,30,828 ,94 ,15 ,11 ,14 ,10 ,15 ,43 ,12 ,12 ,11 ,18 
1106090,동대문구,이문2동,01,35,852 ,84 ,13 ,9 ,6 ,7 ,13 ,42 ,9 ,9 ,9 ,19 
1106090,동대문구,이문2동,01,40,998 ,80 ,14 ,7 ,13 ,6 ,37 ,21 ,8 ,7 ,13 ,40 
1106090,동대문구,이문2동,01,45,964 ,76 ,11 ,8 ,9 ,7 ,35 ,19 ,8 ,6 ,6 ,24 
1106090,동대문구,이문2동,01,50,833 ,76 ,11 ,6 ,9 ,5 ,13 ,9 ,6 ,8 ,15 ,13 
1106090,동대문구,이문2동,01,55,838 ,83 ,11 ,7 ,11 ,5 ,12 ,7 ,6 ,9 ,9 ,12 
1106090,동대문구,이문2동,01,60,640 ,71 ,11 ,9 ,9 ,6 ,7 ,4 ,6 ,7 ,2 ,7 
1106090,동대문구,이문2동,01,65,486 ,71 ,8 ,4 ,16 ,4 ,7 ,1 ,5 ,4 ,7 ,3 
1106090,동대문구,이문2동,01,70,337 ,49 ,10 ,6 ,1 ,2 ,0 ,1 ,4 ,3 ,2 ,2 
1106090,동대문구,이문2동,01,75,450 ,133 ,15 ,17 ,21 ,10 ,14 ,1 ,16 ,12 ,9 ,14 
1106090,동대문구,이문2동,02,20,860 ,198 ,19 ,15 ,14 ,5 ,3 ,17 ,8 ,12 ,7 ,6 
1106090,동대문구,이문2동,02,25,801 ,184 ,10 ,9 ,14 ,4 ,10 ,24 ,6 ,18 ,23 ,10 
1106090,동대문구,이문2동,02,30,832 ,88 ,5 ,7 ,9 ,6 ,14 ,34 ,6 ,5 ,8 ,13 
1106090,동대문구,이문2동,02,35,818 ,74 ,3 ,7 ,5 ,6 ,13 ,28 ,6 ,6 ,9 ,29 
1106090,동대문구,이문2동,02,40,995 ,81 ,8 ,13 ,6 ,9 ,27 ,14 ,9 ,7 ,8 ,32 
1106090,동대문구,이문2동,02,45,936 ,70 ,6 ,8 ,5 ,6 ,8 ,13 ,5 ,7 ,3 ,10 
1106090,동대문구,이문2동,02,50,902 ,96 ,6 ,11 ,10 ,8 ,11 ,6 ,9 ,8 ,15 ,13 
1106090,동대문구,이문2동,02,55,914 ,96 ,10 ,8 ,11 ,9 ,5 ,6 ,10 ,8 ,8 ,11 
1106090,동대문구,이문2동,02,60,694 ,72 ,7 ,7 ,7 ,6 ,14 ,4 ,8 ,4 ,2 ,16 
1106090,동대문구,이문2동,02,65,549 ,100 ,7 ,11 ,17 ,8 ,10 ,1 ,7 ,13 ,14 ,8 
1106090,동대문구,이문2동,02,70,435 ,74 ,9 ,13 ,3 ,8 ,17 ,1 ,12 ,8 ,5 ,16 
1106090,동대문구,이문2동,02,75,663 ,222 ,24 ,33 ,22 ,17 ,19 ,1 ,26 ,24 ,22 ,35 
1106091,동대문구,답십리1동,01,20,927 ,251 ,34 ,21 ,16 ,28 ,17 ,14 ,33 ,9 ,20 ,20 
1106091,동대문구,답십리1동,01,25,"1,110 ",253 ,31 ,21 ,25 ,29 ,21 ,37 ,30 ,37 ,34 ,26 
1106091,동대문구,답십리1동,01,30,"1,336 ",264 ,29 ,21 ,37 ,24 ,19 ,78 ,25 ,25 ,29 ,27 
1106091,동대문구,답십리1동,01,35,"1,334 ",279 ,33 ,19 ,31 ,21 ,27 ,62 ,22 ,18 ,29 ,23 
1106091,동대문구,답십리1동,01,40,"1,241 ",232 ,31 ,11 ,28 ,12 ,18 ,32 ,18 ,20 ,29 ,12 
