행정동코드,자치구,행정동명,성별,연령대,총인구,1인가구수,커뮤니케이션이 적은 집단,평일 외출이 적은 집단,휴일 외출이 적은 집단,출근소요시간 및 근무시간이 많은 집단,외출이 매우 적은 집단(전체),외출이 매우 많은 집단,동영상서비스 이용이 많은 집단,생활서비스 이용이 많은 집단,재정상태에 대한 관심집단,외출-커뮤니케이션이 모두 적은 집단(전체),,,,,,,,,,,
1104056,성동구,행당1동,01,30,565 ,117 ,11 ,12 ,25 ,15 ,11 ,32 ,11 ,12 ,19 ,14 ,,,,,,,,,,,
1104056,성동구,행당1동,01,35,572 ,86 ,13 ,10 ,15 ,10 ,34 ,29 ,11 ,6 ,9 ,18 ,,,,,,,,,,,
1104056,성동구,행당1동,01,40,538 ,77 ,14 ,8 ,11 ,7 ,18 ,14 ,9 ,9 ,13 ,16 ,,,,,,,,,,,
1104056,성동구,행당1동,01,45,520 ,68 ,10 ,8 ,8 ,7 ,17 ,11 ,9 ,4 ,4 ,20 ,,,,,,,,,,,
1104056,성동구,행당1동,01,50,561 ,51 ,5 ,3 ,5 ,6 ,7 ,6 ,5 ,3 ,9 ,14 ,,,,,,,,,,,
1104056,성동구,행당1동,01,55,557 ,48 ,5 ,3 ,7 ,4 ,6 ,6 ,4 ,5 ,4 ,3 ,,,,,,,,,,,
1104056,성동구,행당1동,01,60,367 ,40 ,5 ,3 ,6 ,5 ,2 ,2 ,4 ,4 ,2 ,8 ,,,,,,,,,,,
1104056,성동구,행당1동,01,65,303 ,53 ,5 ,4 ,12 ,7 ,7 ,1 ,5 ,2 ,6 ,7 ,,,,,,,,,,,
1104056,성동구,행당1동,01,70,189 ,31 ,4 ,3 ,1 ,3 ,2 ,0 ,5 ,1 ,3 ,2 ,,,,,,,,,,,
1104056,성동구,행당1동,01,75,298 ,92 ,4 ,2 ,10 ,2 ,7 ,0 ,4 ,3 ,8 ,2 ,,,,,,,,,,,
1104056,성동구,행당1동,02,20,591 ,142 ,13 ,18 ,20 ,16 ,5 ,13 ,13 ,11 ,6 ,5 ,,,,,,,,,,,
1104056,성동구,행당1동,02,25,678 ,169 ,10 ,11 ,29 ,15 ,7 ,24 ,12 ,15 ,18 ,10 ,,,,,,,,,,,
1104056,성동구,행당1동,02,30,570 ,103 ,8 ,10 ,16 ,12 ,10 ,27 ,10 ,10 ,9 ,7 ,,,,,,,,,,,
1104056,성동구,행당1동,02,35,559 ,84 ,8 ,8 ,7 ,10 ,6 ,17 ,8 ,8 ,5 ,6 ,,,,,,,,,,,
1104056,성동구,행당1동,02,40,521 ,76 ,5 ,8 ,7 ,12 ,17 ,8 ,8 ,6 ,12 ,12 ,,,,,,,,,,,
1104056,성동구,행당1동,02,45,564 ,77 ,7 ,9 ,6 ,9 ,9 ,9 ,9 ,8 ,7 ,9 ,,,,,,,,,,,
1104056,성동구,행당1동,02,50,569 ,54 ,4 ,5 ,6 ,8 ,8 ,4 ,7 ,6 ,8 ,18 ,,,,,,,,,,,
1104056,성동구,행당1동,02,55,555 ,53 ,3 ,5 ,7 ,8 ,3 ,4 ,6 ,4 ,5 ,6 ,,,,,,,,,,,
1104056,성동구,행당1동,02,60,419 ,43 ,5 ,7 ,5 ,9 ,16 ,2 ,6 ,4 ,1 ,16 ,,,,,,,,,,,
1104056,성동구,행당1동,02,65,326 ,68 ,4 ,3 ,10 ,7 ,0 ,1 ,7 ,6 ,8 ,0 ,,,,,,,,,,,
1104056,성동구,행당1동,02,70,274 ,61 ,5 ,8 ,1 ,9 ,3 ,0 ,9 ,8 ,6 ,2 ,,,,,,,,,,,
1104056,성동구,행당1동,02,75,395 ,143 ,4 ,10 ,6 ,6 ,8 ,0 ,7 ,6 ,8 ,7 ,,,,,,,,,,,
1104057,성동구,행당2동,01,20,728 ,33 ,5 ,6 ,2 ,3 ,20 ,9 ,4 ,2 ,2 ,13 ,,,,,,,,,,,
1104057,성동구,행당2동,01,25,648 ,32 ,4 ,4 ,3 ,5 ,17 ,17 ,5 ,3 ,4 ,21 ,,,,,,,,,,,
1104057,성동구,행당2동,01,30,935 ,89 ,11 ,9 ,13 ,7 ,16 ,48 ,7 ,9 ,9 ,12 ,,,,,,,,,,,
1104057,성동구,행당2동,01,35,"1,142 ",97 ,14 ,6 ,13 ,7 ,25 ,56 ,9 ,8 ,10 ,25 ,,,,,,,,,,,
1104057,성동구,행당2동,01,40,"1,326 ",83 ,10 ,5 ,8 ,6 ,23 ,30 ,6 ,5 ,12 ,21 ,,,,,,,,,,,
1104057,성동구,행당2동,01,45,"1,077 ",64 ,8 ,5 ,8 ,5 ,17 ,23 ,5 ,3 ,5 ,13 ,,,,,,,,,,,
1104057,성동구,행당2동,01,50,891 ,67 ,8 ,6 ,6 ,5 ,23 ,10 ,6 ,6 ,14 ,13 ,,,,,,,,,,,
1104057,성동구,행당2동,01,55,820 ,62 ,8 ,6 ,5 ,5 ,15 ,8 ,5 ,5 ,6 ,14 ,,,,,,,,,,,
1104057,성동구,행당2동,01,60,576 ,50 ,6 ,4 ,5 ,5 ,10 ,4 ,4 ,4 ,3 ,9 ,,,,,,,,,,,
1104057,성동구,행당2동,01,65,464 ,64 ,7 ,4 ,14 ,6 ,10 ,2 ,6 ,3 ,6 ,5 ,,,,,,,,,,,
1104057,성동구,행당2동,01,70,316 ,49 ,9 ,7 ,2 ,7 ,13 ,1 ,9 ,4 ,4 ,10 ,,,,,,,,,,,
1104057,성동구,행당2동,01,75,436 ,156 ,4 ,4 ,15 ,5 ,13 ,1 ,7 ,7 ,9 ,13 ,,,,,,,,,,,
1104057,성동구,행당2동,02,20,710 ,39 ,5 ,6 ,3 ,4 ,8 ,10 ,4 ,2 ,2 ,20 ,,,,,,,,,,,
1104057,성동구,행당2동,02,25,721 ,41 ,3 ,4 ,4 ,4 ,10 ,21 ,3 ,4 ,4 ,16 ,,,,,,,,,,,
1104057,성동구,행당2동,02,30,"1,109 ",98 ,6 ,7 ,8 ,11 ,9 ,43 ,7 ,6 ,8 ,7 ,,,,,,,,,,,
1104057,성동구,행당2동,02,35,"1,234 ",94 ,7 ,8 ,7 ,12 ,14 ,37 ,8 ,6 ,8 ,14 ,,,,,,,,,,,
1104057,성동구,행당2동,02,40,"1,298 ",79 ,4 ,7 ,7 ,9 ,17 ,18 ,6 ,6 ,9 ,13 ,,,,,,,,,,,
1104057,성동구,행당2동,02,45,"1,049 ",61 ,4 ,9 ,2 ,7 ,9 ,12 ,5 ,4 ,4 ,11 ,,,,,,,,,,,
1104057,성동구,행당2동,02,50,939 ,74 ,4 ,8 ,5 ,8 ,12 ,6 ,6 ,7 ,10 ,9 ,,,,,,,,,,,
1104057,성동구,행당2동,02,55,918 ,75 ,5 ,9 ,7 ,9 ,14 ,6 ,8 ,7 ,6 ,12 ,,,,,,,,,,,
1104057,성동구,행당2동,02,60,657 ,60 ,6 ,8 ,6 ,8 ,12 ,3 ,8 ,3 ,3 ,9 ,,,,,,,,,,,
1104057,성동구,행당2동,02,65,565 ,102 ,9 ,15 ,13 ,15 ,14 ,1 ,13 ,14 ,12 ,15 ,,,,,,,,,,,
1104057,성동구,행당2동,02,70,437 ,77 ,10 ,14 ,1 ,15 ,13 ,1 ,14 ,11 ,5 ,15 ,,,,,,,,,,,
1104057,성동구,행당2동,02,75,713 ,294 ,5 ,18 ,15 ,13 ,13 ,1 ,11 ,18 ,14 ,21 ,,,,,,,,,,,
1104058,성동구,응봉동,01,20,430 ,28 ,4 ,3 ,3 ,2 ,18 ,6 ,3 ,2 ,1 ,18 ,,,,,,,,,,,
1104058,성동구,응봉동,01,25,412 ,30 ,6 ,4 ,2 ,5 ,25 ,10 ,5 ,4 ,3 ,28 ,,,,,,,,,,,
1104058,성동구,응봉동,01,30,560 ,68 ,4 ,5 ,11 ,5 ,10 ,34 ,6 ,8 ,8 ,21 ,,,,,,,,,,,
1104058,성동구,응봉동,01,35,674 ,72 ,8 ,4 ,8 ,4 ,8 ,38 ,5 ,6 ,6 ,14 ,,,,,,,,,,,
1104058,성동구,응봉동,01,40,821 ,64 ,7 ,3 ,9 ,4 ,14 ,24 ,6 ,6 ,12 ,14 ,,,,,,,,,,,
1104058,성동구,응봉동,01,45,717 ,53 ,6 ,4 ,5 ,4 ,20 ,19 ,4 ,3 ,4 ,22 ,,,,,,,,,,,
1104058,성동구,응봉동,01,50,599 ,42 ,6 ,2 ,4 ,3 ,9 ,7 ,3 ,3 ,8 ,5 ,,,,,,,,,,,
1104058,성동구,응봉동,01,55,497 ,34 ,4 ,2 ,3 ,1 ,12 ,6 ,2 ,2 ,3 ,12 ,,,,,,,,,,,
1104058,성동구,응봉동,01,60,370 ,28 ,3 ,3 ,2 ,2 ,7 ,3 ,3 ,1 ,1 ,7 ,,,,,,,,,,,
1104058,성동구,응봉동,01,65,330 ,37 ,4 ,0 ,9 ,1 ,2 ,2 ,1 ,2 ,4 ,0 ,,,,,,,,,,,
1104058,성동구,응봉동,01,70,235 ,25 ,3 ,2 ,1 ,2 ,0 ,1 ,3 ,1 ,1 ,4 ,,,,,,,,,,,
1104058,성동구,응봉동,01,75,367 ,87 ,2 ,1 ,12 ,1 ,2 ,1 ,2 ,3 ,6 ,0 ,,,,,,,,,,,
1104058,성동구,응봉동,02,20,431 ,33 ,4 ,2 ,2 ,2 ,5 ,8 ,2 ,1 ,2 ,7 ,,,,,,,,,,,
1104058,성동구,응봉동,02,25,424 ,37 ,4 ,3 ,4 ,3 ,3 ,12 ,4 ,5 ,4 ,11 ,,,,,,,,,,,
1104058,성동구,응봉동,02,30,658 ,77 ,3 ,2 ,9 ,3 ,0 ,28 ,4 ,8 ,5 ,8 ,,,,,,,,,,,
1104058,성동구,응봉동,02,35,781 ,77 ,4 ,5 ,4 ,7 ,3 ,27 ,6 ,7 ,5 ,6 ,,,,,,,,,,,
1104058,성동구,응봉동,02,40,888 ,64 ,4 ,3 ,3 ,5 ,5 ,16 ,3 ,6 ,7 ,2 ,,,,,,,,,,,
1104058,성동구,응봉동,02,45,730 ,54 ,3 ,4 ,3 ,5 ,9 ,11 ,5 ,5 ,4 ,12 ,,,,,,,,,,,
1104058,성동구,응봉동,02,50,609 ,43 ,2 ,3 ,2 ,4 ,11 ,5 ,4 ,3 ,6 ,13 ,,,,,,,,,,,
1104058,성동구,응봉동,02,55,537 ,41 ,5 ,3 ,3 ,4 ,13 ,4 ,4 ,4 ,4 ,13 ,,,,,,,,,,,
1104058,성동구,응봉동,02,60,473 ,41 ,4 ,3 ,4 ,5 ,4 ,3 ,4 ,4 ,3 ,4 ,,,,,,,,,,,
1104058,성동구,응봉동,02,65,397 ,53 ,3 ,2 ,9 ,3 ,4 ,1 ,4 ,5 ,6 ,2 ,,,,,,,,,,,
1104058,성동구,응봉동,02,70,329 ,39 ,4 ,3 ,0 ,5 ,10 ,0 ,5 ,3 ,1 ,12 ,,,,,,,,,,,
1104058,성동구,응봉동,02,75,483 ,132 ,2 ,2 ,12 ,2 ,12 ,1 ,3 ,3 ,6 ,12 ,,,,,,,,,,,
1104059,성동구,금호1가동,01,20,421 ,30 ,5 ,4 ,3 ,4 ,7 ,7 ,3 ,2 ,2 ,7 ,,,,,,,,,,,
1104059,성동구,금호1가동,01,25,349 ,29 ,3 ,3 ,2 ,4 ,12 ,11 ,4 ,3 ,4 ,18 ,,,,,,,,,,,
1104059,성동구,금호1가동,01,30,516 ,82 ,9 ,5 ,12 ,6 ,6 ,37 ,6 ,9 ,8 ,4 ,,,,,,,,,,,
1104059,성동구,금호1가동,01,35,561 ,78 ,10 ,5 ,10 ,6 ,11 ,33 ,9 ,7 ,9 ,6 ,,,,,,,,,,,
1104059,성동구,금호1가동,01,40,563 ,61 ,7 ,3 ,10 ,3 ,14 ,15 ,5 ,6 ,9 ,8 ,,,,,,,,,,,
1104059,성동구,금호1가동,01,45,583 ,61 ,8 ,5 ,7 ,5 ,16 ,13 ,4 ,6 ,7 ,9 ,,,,,,,,,,,
1104059,성동구,금호1가동,01,50,494 ,54 ,7 ,4 ,5 ,4 ,9 ,6 ,5 ,5 ,8 ,8 ,,,,,,,,,,,
1104059,성동구,금호1가동,01,55,486 ,54 ,6 ,2 ,5 ,3 ,5 ,5 ,3 ,6 ,4 ,5 ,,,,,,,,,,,
1104059,성동구,금호1가동,01,60,398 ,46 ,6 ,3 ,4 ,3 ,6 ,4 ,3 ,3 ,3 ,3 ,,,,,,,,,,,
1104059,성동구,금호1가동,01,65,289 ,51 ,5 ,2 ,11 ,3 ,3 ,1 ,3 ,4 ,7 ,0 ,,,,,,,,,,,
1104059,성동구,금호1가동,01,70,214 ,33 ,4 ,1 ,1 ,2 ,0 ,1 ,3 ,1 ,2 ,0 ,,,,,,,,,,,
1104059,성동구,금호1가동,01,75,262 ,82 ,4 ,1 ,9 ,2 ,5 ,1 ,3 ,2 ,5 ,0 ,,,,,,,,,,,
1104059,성동구,금호1가동,02,20,347 ,28 ,3 ,2 ,1 ,2 ,2 ,7 ,2 ,2 ,1 ,4 ,,,,,,,,,,,
1104059,성동구,금호1가동,02,25,407 ,36 ,3 ,3 ,3 ,3 ,11 ,13 ,3 ,6 ,3 ,4 ,,,,,,,,,,,
1104059,성동구,금호1가동,02,30,532 ,74 ,4 ,3 ,8 ,3 ,2 ,27 ,4 ,7 ,6 ,0 ,,,,,,,,,,,
1104059,성동구,금호1가동,02,35,523 ,64 ,4 ,3 ,2 ,5 ,3 ,20 ,2 ,5 ,5 ,1 ,,,,,,,,,,,
1104059,성동구,금호1가동,02,40,580 ,57 ,5 ,4 ,4 ,4 ,5 ,10 ,3 ,6 ,5 ,3 ,,,,,,,,,,,
1104059,성동구,금호1가동,02,45,583 ,58 ,4 ,4 ,4 ,5 ,6 ,9 ,4 ,6 ,6 ,4 ,,,,,,,,,,,
1104059,성동구,금호1가동,02,50,535 ,59 ,2 ,4 ,6 ,6 ,3 ,5 ,5 ,4 ,9 ,2 ,,,,,,,,,,,
1104059,성동구,금호1가동,02,55,612 ,77 ,5 ,5 ,8 ,6 ,4 ,4 ,5 ,6 ,8 ,2 ,,,,,,,,,,,
1104059,성동구,금호1가동,02,60,410 ,56 ,4 ,7 ,6 ,9 ,3 ,2 ,8 ,6 ,3 ,4 ,,,,,,,,,,,
1104059,성동구,금호1가동,02,65,354 ,73 ,5 ,5 ,9 ,5 ,1 ,1 ,6 ,11 ,11 ,0 ,,,,,,,,,,,
1104059,성동구,금호1가동,02,70,302 ,66 ,6 ,7 ,1 ,10 ,2 ,0 ,8 ,13 ,6 ,6 ,,,,,,,,,,,
1104059,성동구,금호1가동,02,75,467 ,179 ,6 ,3 ,11 ,6 ,4 ,1 ,1 ,11 ,17 ,4 ,,,,,,,,,,,
1104062,성동구,금호4가동,01,20,434 ,44 ,5 ,6 ,2 ,5 ,0 ,8 ,5 ,3 ,3 ,0 ,,,,,,,,,,,
1104062,성동구,금호4가동,01,25,435 ,48 ,4 ,4 ,5 ,5 ,6 ,14 ,5 ,7 ,6 ,6 ,,,,,,,,,,,
1104062,성동구,금호4가동,01,30,621 ,119 ,19 ,10 ,16 ,11 ,10 ,36 ,12 ,14 ,7 ,8 ,,,,,,,,,,,
1104062,성동구,금호4가동,01,35,767 ,132 ,15 ,9 ,14 ,9 ,11 ,43 ,11 ,8 ,12 ,20 ,,,,,,,,,,,
1104062,성동구,금호4가동,01,40,694 ,125 ,19 ,6 ,17 ,7 ,8 ,21 ,12 ,12 ,15 ,7 ,,,,,,,,,,,
1104062,성동구,금호4가동,01,45,524 ,97 ,10 ,5 ,13 ,7 ,5 ,13 ,7 ,7 ,6 ,3 ,,,,,,,,,,,
1104062,성동구,금호4가동,01,50,513 ,64 ,7 ,3 ,7 ,3 ,12 ,7 ,4 ,6 ,13 ,9 ,,,,,,,,,,,
1104062,성동구,금호4가동,01,55,505 ,69 ,7 ,3 ,9 ,4 ,4 ,6 ,4 ,8 ,5 ,4 ,,,,,,,,,,,
1104062,성동구,금호4가동,01,60,361 ,59 ,7 ,5 ,8 ,7 ,10 ,3 ,6 ,9 ,3 ,8 ,,,,,,,,,,,
1104062,성동구,금호4가동,01,65,272 ,50 ,4 ,3 ,15 ,5 ,4 ,2 ,4 ,4 ,7 ,5 ,,,,,,,,,,,
1104062,성동구,금호4가동,01,70,205 ,32 ,4 ,1 ,2 ,4 ,5 ,0 ,5 ,1 ,2 ,6 ,,,,,,,,,,,
1104062,성동구,금호4가동,01,75,241 ,66 ,3 ,2 ,10 ,1 ,4 ,1 ,2 ,1 ,3 ,2 ,,,,,,,,,,,
1104062,성동구,금호4가동,02,20,355 ,38 ,4 ,4 ,3 ,3 ,0 ,7 ,2 ,2 ,2 ,0 ,,,,,,,,,,,
1104062,성동구,금호4가동,02,25,479 ,68 ,7 ,3 ,8 ,4 ,10 ,18 ,8 ,8 ,7 ,10 ,,,,,,,,,,,
1104062,성동구,금호4가동,02,30,761 ,135 ,8 ,8 ,8 ,8 ,5 ,37 ,6 ,15 ,9 ,3 ,,,,,,,,,,,
1104062,성동구,금호4가동,02,35,747 ,103 ,8 ,5 ,9 ,12 ,10 ,26 ,9 ,10 ,6 ,4 ,,,,,,,,,,,
1104062,성동구,금호4가동,02,40,633 ,107 ,6 ,5 ,7 ,10 ,3 ,12 ,9 ,12 ,10 ,1 ,,,,,,,,,,,
1104062,성동구,금호4가동,02,45,542 ,98 ,6 ,8 ,4 ,10 ,6 ,8 ,9 ,9 ,6 ,6 ,,,,,,,,,,,
1104062,성동구,금호4가동,02,50,564 ,91 ,8 ,7 ,7 ,9 ,5 ,5 ,8 ,7 ,11 ,9 ,,,,,,,,,,,
1104062,성동구,금호4가동,02,55,582 ,78 ,6 ,5 ,7 ,8 ,0 ,4 ,8 ,7 ,7 ,2 ,,,,,,,,,,,
1104062,성동구,금호4가동,02,60,446 ,85 ,9 ,8 ,8 ,11 ,7 ,2 ,10 ,7 ,4 ,9 ,,,,,,,,,,,
1104062,성동구,금호4가동,02,65,330 ,67 ,3 ,3 ,10 ,6 ,1 ,1 ,4 ,10 ,9 ,2 ,,,,,,,,,,,
1104062,성동구,금호4가동,02,70,251 ,51 ,4 ,4 ,2 ,7 ,3 ,0 ,7 ,8 ,4 ,4 ,,,,,,,,,,,
1104062,성동구,금호4가동,02,75,474 ,186 ,2 ,2 ,15 ,4 ,3 ,1 ,3 ,11 ,14 ,1 ,,,,,,,,,,,
1104065,성동구,성수1가1동,01,20,614 ,118 ,15 ,16 ,5 ,8 ,9 ,12 ,9 ,10 ,8 ,14 ,,,,,,,,,,,
1104065,성동구,성수1가1동,01,25,658 ,141 ,16 ,17 ,13 ,18 ,30 ,21 ,18 ,24 ,16 ,16 ,,,,,,,,,,,
1104065,성동구,성수1가1동,01,30,834 ,220 ,30 ,23 ,22 ,22 ,16 ,48 ,21 ,26 ,22 ,11 ,,,,,,,,,,,
1104065,성동구,성수1가1동,01,35,682 ,166 ,27 ,16 ,14 ,13 ,22 ,35 ,16 ,15 ,16 ,12 ,,,,,,,,,,,
1104065,성동구,성수1가1동,01,40,744 ,123 ,22 ,13 ,12 ,13 ,20 ,19 ,12 ,11 ,12 ,15 ,,,,,,,,,,,
1104065,성동구,성수1가1동,01,45,742 ,109 ,15 ,10 ,9 ,7 ,14 ,17 ,11 ,11 ,6 ,8 ,,,,,,,,,,,
1104065,성동구,성수1가1동,01,50,797 ,86 ,11 ,9 ,7 ,8 ,36 ,9 ,10 ,9 ,12 ,25 ,,,,,,,,,,,
1104065,성동구,성수1가1동,01,55,684 ,74 ,9 ,5 ,6 ,5 ,14 ,8 ,6 ,6 ,5 ,12 ,,,,,,,,,,,
1104065,성동구,성수1가1동,01,60,447 ,54 ,5 ,6 ,6 ,5 ,9 ,4 ,4 ,5 ,4 ,6 ,,,,,,,,,,,
1104065,성동구,성수1가1동,01,65,295 ,50 ,5 ,3 ,12 ,3 ,7 ,1 ,3 ,1 ,7 ,4 ,,,,,,,,,,,
1104065,성동구,성수1가1동,01,70,212 ,35 ,5 ,2 ,1 ,2 ,5 ,1 ,5 ,1 ,3 ,5 ,,,,,,,,,,,
1104065,성동구,성수1가1동,01,75,265 ,89 ,2 ,3 ,12 ,1 ,6 ,1 ,2 ,3 ,6 ,8 ,,,,,,,,,,,
1104065,성동구,성수1가1동,02,20,578 ,114 ,17 ,12 ,8 ,9 ,6 ,12 ,13 ,6 ,6 ,9 ,,,,,,,,,,,
1104065,성동구,성수1가1동,02,25,641 ,146 ,14 ,12 ,8 ,15 ,15 ,24 ,12 ,22 ,16 ,15 ,,,,,,,,,,,
1104065,성동구,성수1가1동,02,30,717 ,173 ,16 ,19 ,11 ,14 ,13 ,34 ,17 ,18 ,12 ,7 ,,,,,,,,,,,
1104065,성동구,성수1가1동,02,35,670 ,150 ,9 ,17 ,9 ,15 ,9 ,27 ,13 ,16 ,7 ,11 ,,,,,,,,,,,
1104065,성동구,성수1가1동,02,40,704 ,107 ,11 ,12 ,7 ,10 ,19 ,13 ,14 ,9 ,12 ,16 ,,,,,,,,,,,
1104065,성동구,성수1가1동,02,45,750 ,108 ,9 ,12 ,5 ,11 ,14 ,11 ,12 ,15 ,6 ,11 ,,,,,,,,,,,
1104065,성동구,성수1가1동,02,50,709 ,77 ,7 ,7 ,5 ,8 ,17 ,5 ,7 ,7 ,11 ,11 ,,,,,,,,,,,
1104065,성동구,성수1가1동,02,55,651 ,77 ,4 ,8 ,6 ,6 ,4 ,4 ,7 ,8 ,6 ,2 ,,,,,,,,,,,
1104065,성동구,성수1가1동,02,60,423 ,51 ,5 ,5 ,3 ,7 ,11 ,2 ,5 ,4 ,2 ,9 ,,,,,,,,,,,
1104065,성동구,성수1가1동,02,65,340 ,65 ,4 ,6 ,5 ,5 ,3 ,1 ,5 ,6 ,7 ,3 ,,,,,,,,,,,
1104065,성동구,성수1가1동,02,70,259 ,60 ,7 ,10 ,0 ,12 ,10 ,0 ,10 ,8 ,2 ,8 ,,,,,,,,,,,
1104065,성동구,성수1가1동,02,75,369 ,140 ,7 ,12 ,10 ,6 ,12 ,1 ,5 ,7 ,5 ,18 ,,,,,,,,,,,
1104066,성동구,성수1가2동,01,20,565 ,176 ,19 ,15 ,15 ,21 ,4 ,11 ,23 ,15 ,17 ,13 ,,,,,,,,,,,
1104066,성동구,성수1가2동,01,25,837 ,288 ,30 ,29 ,25 ,28 ,30 ,33 ,30 ,33 ,47 ,30 ,,,,,,,,,,,
1104066,성동구,성수1가2동,01,30,945 ,281 ,44 ,26 ,27 ,42 ,51 ,53 ,42 ,28 ,31 ,47 ,,,,,,,,,,,
1104066,성동구,성수1가2동,01,35,828 ,229 ,38 ,29 ,15 ,29 ,37 ,35 ,32 ,23 ,18 ,30 ,,,,,,,,,,,
1104066,성동구,성수1가2동,01,40,738 ,116 ,22 ,16 ,13 ,20 ,44 ,17 ,20 ,7 ,14 ,60 ,,,,,,,,,,,
1104066,성동구,성수1가2동,01,45,711 ,109 ,16 ,10 ,10 ,12 ,25 ,18 ,11 ,11 ,8 ,15 ,,,,,,,,,,,
1104066,성동구,성수1가2동,01,50,650 ,70 ,12 ,7 ,9 ,7 ,26 ,7 ,9 ,5 ,12 ,26 ,,,,,,,,,,,
1104066,성동구,성수1가2동,01,55,731 ,87 ,15 ,8 ,8 ,9 ,18 ,7 ,10 ,10 ,9 ,18 ,,,,,,,,,,,
1104066,성동구,성수1가2동,01,60,463 ,57 ,6 ,5 ,7 ,7 ,18 ,4 ,7 ,5 ,3 ,14 ,,,,,,,,,,,
1104066,성동구,성수1가2동,01,65,331 ,43 ,4 ,1 ,10 ,2 ,4 ,1 ,2 ,1 ,5 ,2 ,,,,,,,,,,,
1104066,성동구,성수1가2동,01,70,197 ,27 ,4 ,2 ,2 ,3 ,8 ,0 ,3 ,1 ,2 ,6 ,,,,,,,,,,,
1104066,성동구,성수1가2동,01,75,273 ,80 ,3 ,1 ,9 ,4 ,4 ,0 ,3 ,2 ,5 ,4 ,,,,,,,,,,,
1104066,성동구,성수1가2동,02,20,556 ,190 ,24 ,24 ,13 ,18 ,10 ,13 ,19 ,6 ,11 ,23 ,,,,,,,,,,,
1104066,성동구,성수1가2동,02,25,808 ,296 ,27 ,22 ,22 ,37 ,17 ,30 ,31 ,34 ,29 ,27 ,,,,,,,,,,,
1104066,성동구,성수1가2동,02,30,891 ,247 ,28 ,18 ,22 ,26 ,19 ,40 ,26 ,21 ,19 ,22 ,,,,,,,,,,,
1104066,성동구,성수1가2동,02,35,727 ,182 ,13 ,20 ,10 ,28 ,9 ,23 ,19 ,17 ,17 ,22 ,,,,,,,,,,,
1104066,성동구,성수1가2동,02,40,704 ,103 ,10 ,10 ,8 ,13 ,14 ,11 ,11 ,9 ,12 ,19 ,,,,,,,,,,,
1104066,성동구,성수1가2동,02,45,615 ,88 ,7 ,8 ,3 ,8 ,5 ,9 ,6 ,7 ,7 ,7 ,,,,,,,,,,,
1104066,성동구,성수1가2동,02,50,710 ,77 ,7 ,7 ,5 ,11 ,8 ,5 ,11 ,7 ,9 ,17 ,,,,,,,,,,,
1104066,성동구,성수1가2동,02,55,714 ,80 ,9 ,8 ,6 ,13 ,20 ,4 ,12 ,5 ,5 ,23 ,,,,,,,,,,,
1104066,성동구,성수1가2동,02,60,429 ,51 ,5 ,5 ,4 ,9 ,4 ,2 ,7 ,2 ,1 ,8 ,,,,,,,,,,,
1104066,성동구,성수1가2동,02,65,355 ,59 ,5 ,5 ,8 ,7 ,9 ,1 ,6 ,6 ,6 ,4 ,,,,,,,,,,,
1104066,성동구,성수1가2동,02,70,268 ,43 ,6 ,5 ,0 ,7 ,2 ,0 ,8 ,6 ,2 ,6 ,,,,,,,,,,,
1104066,성동구,성수1가2동,02,75,395 ,131 ,1 ,1 ,8 ,7 ,4 ,0 ,4 ,5 ,3 ,2 ,,,,,,,,,,,
1104067,성동구,성수2가1동,01,20,714 ,150 ,14 ,17 ,10 ,21 ,15 ,11 ,26 ,12 ,15 ,20 ,,,,,,,,,,,
1104067,성동구,성수2가1동,01,25,857 ,164 ,21 ,12 ,20 ,15 ,27 ,28 ,15 ,26 ,18 ,20 ,,,,,,,,,,,
1104067,성동구,성수2가1동,01,30,867 ,215 ,30 ,28 ,22 ,27 ,44 ,52 ,27 ,29 ,18 ,47 ,,,,,,,,,,,
1104067,성동구,성수2가1동,01,35,776 ,168 ,26 ,18 ,15 ,21 ,19 ,36 ,20 ,16 ,12 ,22 ,,,,,,,,,,,
1104067,성동구,성수2가1동,01,40,795 ,154 ,27 ,16 ,19 ,17 ,21 ,20 ,20 ,17 ,14 ,23 ,,,,,,,,,,,
1104067,성동구,성수2가1동,01,45,876 ,164 ,25 ,20 ,18 ,17 ,31 ,19 ,15 ,19 ,12 ,30 ,,,,,,,,,,,
1104067,성동구,성수2가1동,01,50,"1,024 ",197 ,36 ,17 ,29 ,20 ,39 ,11 ,26 ,26 ,36 ,39 ,,,,,,,,,,,
1104067,성동구,성수2가1동,01,55,948 ,208 ,38 ,25 ,28 ,35 ,25 ,8 ,30 ,31 ,14 ,28 ,,,,,,,,,,,
1104067,성동구,성수2가1동,01,60,606 ,130 ,19 ,12 ,20 ,18 ,14 ,5 ,15 ,20 ,5 ,12 ,,,,,,,,,,,
1104067,성동구,성수2가1동,01,65,449 ,91 ,12 ,8 ,17 ,12 ,15 ,1 ,10 ,10 ,12 ,18 ,,,,,,,,,,,
1104067,성동구,성수2가1동,01,70,264 ,49 ,8 ,4 ,1 ,5 ,3 ,1 ,6 ,3 ,3 ,6 ,,,,,,,,,,,
1104067,성동구,성수2가1동,01,75,343 ,128 ,3 ,1 ,9 ,2 ,5 ,1 ,4 ,3 ,8 ,2 ,,,,,,,,,,,
