행정동코드,자치구,행정동명,성별,연령대,총인구,1인가구수,커뮤니케이션이 적은 집단,평일 외출이 적은 집단,휴일 외출이 적은 집단,출근소요시간 및 근무시간이 많은 집단,외출이 매우 적은 집단(전체),외출이 매우 많은 집단,동영상서비스 이용이 많은 집단,생활서비스 이용이 많은 집단,재정상태에 대한 관심집단,외출-커뮤니케이션이 모두 적은 집단(전체),,,,,,,,,,,
1113065,서대문구,홍제2동,02,50,752 ,76 ,5 ,8 ,4 ,7 ,7 ,7 ,6 ,4 ,11 ,5 ,,,,,,,,,,,
1113065,서대문구,홍제2동,02,55,633 ,73 ,4 ,8 ,4 ,6 ,7 ,4 ,6 ,5 ,4 ,7 ,,,,,,,,,,,
1113065,서대문구,홍제2동,02,60,470 ,64 ,6 ,7 ,5 ,8 ,11 ,2 ,6 ,4 ,2 ,11 ,,,,,,,,,,,
1113065,서대문구,홍제2동,02,65,429 ,88 ,7 ,8 ,7 ,10 ,4 ,1 ,10 ,8 ,9 ,4 ,,,,,,,,,,,
1113065,서대문구,홍제2동,02,70,367 ,77 ,8 ,15 ,1 ,13 ,11 ,0 ,12 ,10 ,4 ,13 ,,,,,,,,,,,
1113065,서대문구,홍제2동,02,75,504 ,199 ,2 ,9 ,7 ,6 ,9 ,1 ,7 ,9 ,12 ,9 ,,,,,,,,,,,
1113066,서대문구,홍은1동,01,20,901 ,110 ,15 ,25 ,6 ,14 ,22 ,11 ,17 ,5 ,4 ,28 ,,,,,,,,,,,
1113066,서대문구,홍은1동,01,25,739 ,103 ,11 ,12 ,8 ,14 ,31 ,21 ,12 ,16 ,15 ,27 ,,,,,,,,,,,
1113066,서대문구,홍은1동,01,30,809 ,99 ,9 ,12 ,9 ,8 ,8 ,37 ,8 ,8 ,6 ,8 ,,,,,,,,,,,
1113066,서대문구,홍은1동,01,35,764 ,86 ,14 ,9 ,9 ,9 ,23 ,30 ,10 ,7 ,7 ,23 ,,,,,,,,,,,
1113066,서대문구,홍은1동,01,40,970 ,96 ,12 ,11 ,9 ,8 ,12 ,20 ,7 ,7 ,12 ,12 ,,,,,,,,,,,
1113066,서대문구,홍은1동,01,45,"1,009 ",97 ,9 ,11 ,7 ,7 ,26 ,20 ,8 ,9 ,8 ,20 ,,,,,,,,,,,
1113066,서대문구,홍은1동,01,50,"1,039 ",103 ,13 ,11 ,8 ,6 ,6 ,8 ,7 ,11 ,18 ,6 ,,,,,,,,,,,
1113066,서대문구,홍은1동,01,55,"1,014 ",110 ,11 ,11 ,8 ,8 ,21 ,8 ,9 ,13 ,12 ,21 ,,,,,,,,,,,
1113066,서대문구,홍은1동,01,60,713 ,81 ,11 ,10 ,4 ,9 ,11 ,4 ,7 ,10 ,4 ,11 ,,,,,,,,,,,
1113066,서대문구,홍은1동,01,65,562 ,87 ,7 ,6 ,14 ,5 ,10 ,2 ,4 ,5 ,9 ,8 ,,,,,,,,,,,
1113066,서대문구,홍은1동,01,70,452 ,70 ,14 ,10 ,0 ,8 ,11 ,1 ,9 ,4 ,4 ,9 ,,,,,,,,,,,
1113066,서대문구,홍은1동,01,75,599 ,200 ,10 ,12 ,10 ,6 ,26 ,1 ,7 ,7 ,13 ,22 ,,,,,,,,,,,
1113066,서대문구,홍은1동,02,20,854 ,118 ,12 ,16 ,6 ,13 ,16 ,16 ,10 ,6 ,6 ,29 ,,,,,,,,,,,
1113066,서대문구,홍은1동,02,25,728 ,108 ,7 ,8 ,6 ,9 ,10 ,19 ,7 ,13 ,7 ,10 ,,,,,,,,,,,
1113066,서대문구,홍은1동,02,30,739 ,87 ,6 ,8 ,6 ,6 ,7 ,29 ,5 ,9 ,7 ,15 ,,,,,,,,,,,
1113066,서대문구,홍은1동,02,35,757 ,77 ,5 ,12 ,2 ,12 ,6 ,16 ,6 ,8 ,7 ,12 ,,,,,,,,,,,
1113066,서대문구,홍은1동,02,40,949 ,95 ,5 ,14 ,3 ,10 ,13 ,13 ,7 ,10 ,12 ,16 ,,,,,,,,,,,
1113066,서대문구,홍은1동,02,45,"1,007 ",97 ,8 ,16 ,4 ,13 ,3 ,11 ,10 ,9 ,7 ,6 ,,,,,,,,,,,
1113066,서대문구,홍은1동,02,50,"1,043 ",106 ,7 ,20 ,4 ,11 ,15 ,6 ,10 ,10 ,13 ,18 ,,,,,,,,,,,
1113066,서대문구,홍은1동,02,55,"1,033 ",117 ,5 ,16 ,8 ,10 ,6 ,6 ,11 ,12 ,12 ,9 ,,,,,,,,,,,
1113066,서대문구,홍은1동,02,60,765 ,84 ,8 ,15 ,3 ,12 ,9 ,4 ,8 ,6 ,4 ,4 ,,,,,,,,,,,
1113066,서대문구,홍은1동,02,65,653 ,113 ,8 ,18 ,8 ,12 ,6 ,1 ,11 ,12 ,16 ,8 ,,,,,,,,,,,
1113066,서대문구,홍은1동,02,70,556 ,102 ,15 ,28 ,0 ,23 ,15 ,1 ,19 ,12 ,4 ,26 ,,,,,,,,,,,
1113066,서대문구,홍은1동,02,75,"1,028 ",418 ,17 ,39 ,9 ,22 ,23 ,1 ,20 ,21 ,25 ,49 ,,,,,,,,,,,
1113068,서대문구,홍은2동,01,20,"1,162 ",272 ,32 ,27 ,31 ,33 ,12 ,17 ,32 ,14 ,20 ,20 ,,,,,,,,,,,
1113068,서대문구,홍은2동,01,25,"1,090 ",267 ,35 ,44 ,19 ,36 ,36 ,28 ,32 ,32 ,34 ,29 ,,,,,,,,,,,
1113068,서대문구,홍은2동,01,30,"1,035 ",183 ,24 ,19 ,23 ,14 ,8 ,56 ,17 ,28 ,18 ,3 ,,,,,,,,,,,
1113068,서대문구,홍은2동,01,35,"1,015 ",169 ,24 ,22 ,18 ,17 ,21 ,47 ,18 ,19 ,16 ,21 ,,,,,,,,,,,
1113068,서대문구,홍은2동,01,40,"1,225 ",138 ,20 ,11 ,18 ,12 ,20 ,28 ,14 ,15 ,19 ,8 ,,,,,,,,,,,
1113068,서대문구,홍은2동,01,45,"1,214 ",131 ,20 ,17 ,14 ,14 ,29 ,24 ,16 ,9 ,9 ,23 ,,,,,,,,,,,
1113068,서대문구,홍은2동,01,50,"1,169 ",117 ,17 ,13 ,8 ,10 ,31 ,13 ,11 ,14 ,24 ,17 ,,,,,,,,,,,
1113068,서대문구,홍은2동,01,55,"1,113 ",125 ,13 ,8 ,11 ,9 ,20 ,10 ,6 ,16 ,14 ,17 ,,,,,,,,,,,
1113068,서대문구,홍은2동,01,60,813 ,89 ,12 ,9 ,7 ,7 ,17 ,6 ,8 ,10 ,5 ,12 ,,,,,,,,,,,
1113068,서대문구,홍은2동,01,65,628 ,91 ,11 ,6 ,15 ,9 ,13 ,3 ,9 ,5 ,12 ,14 ,,,,,,,,,,,
1113068,서대문구,홍은2동,01,70,453 ,64 ,9 ,8 ,1 ,7 ,13 ,1 ,7 ,3 ,4 ,13 ,,,,,,,,,,,
1113068,서대문구,홍은2동,01,75,764 ,184 ,7 ,6 ,9 ,5 ,15 ,2 ,7 ,4 ,10 ,15 ,,,,,,,,,,,
1113068,서대문구,홍은2동,02,20,"1,246 ",330 ,34 ,36 ,35 ,38 ,14 ,24 ,31 ,21 ,23 ,14 ,,,,,,,,,,,
1113068,서대문구,홍은2동,02,25,"1,020 ",277 ,27 ,22 ,30 ,31 ,22 ,32 ,22 ,35 ,23 ,31 ,,,,,,,,,,,
1113068,서대문구,홍은2동,02,30,959 ,164 ,11 ,19 ,13 ,17 ,14 ,37 ,13 ,17 ,12 ,9 ,,,,,,,,,,,
1113068,서대문구,홍은2동,02,35,985 ,151 ,12 ,16 ,4 ,16 ,8 ,30 ,13 ,10 ,11 ,20 ,,,,,,,,,,,
1113068,서대문구,홍은2동,02,40,"1,254 ",138 ,11 ,15 ,9 ,15 ,9 ,20 ,14 ,16 ,20 ,11 ,,,,,,,,,,,
1113068,서대문구,홍은2동,02,45,"1,283 ",137 ,7 ,18 ,10 ,13 ,14 ,16 ,10 ,14 ,8 ,17 ,,,,,,,,,,,
1113068,서대문구,홍은2동,02,50,"1,271 ",136 ,11 ,17 ,7 ,14 ,20 ,9 ,14 ,16 ,17 ,13 ,,,,,,,,,,,
1113068,서대문구,홍은2동,02,55,"1,238 ",137 ,14 ,18 ,9 ,15 ,29 ,8 ,12 ,10 ,16 ,20 ,,,,,,,,,,,
1113068,서대문구,홍은2동,02,60,911 ,107 ,9 ,15 ,8 ,12 ,8 ,5 ,9 ,8 ,5 ,13 ,,,,,,,,,,,
1113068,서대문구,홍은2동,02,65,756 ,129 ,9 ,16 ,14 ,12 ,12 ,2 ,11 ,17 ,15 ,15 ,,,,,,,,,,,
1113068,서대문구,홍은2동,02,70,658 ,111 ,13 ,17 ,1 ,16 ,14 ,1 ,15 ,14 ,6 ,14 ,,,,,,,,,,,
1113068,서대문구,홍은2동,02,75,983 ,288 ,12 ,17 ,15 ,8 ,36 ,1 ,9 ,14 ,16 ,32 ,,,,,,,,,,,
1113069,서대문구,남가좌1동,01,20,100 ,12 ,3 ,1 ,1 ,1 ,3 ,2 ,1 ,1 ,1 ,1 ,,,,,,,,,,,
1113069,서대문구,남가좌1동,01,25,116 ,15 ,1 ,2 ,2 ,2 ,4 ,5 ,2 ,2 ,2 ,2 ,,,,,,,,,,,
1113069,서대문구,남가좌1동,01,30,132 ,12 ,2 ,1 ,2 ,1 ,4 ,9 ,1 ,2 ,1 ,1 ,,,,,,,,,,,
1113069,서대문구,남가좌1동,01,35,198 ,17 ,3 ,1 ,1 ,1 ,3 ,11 ,2 ,1 ,1 ,1 ,,,,,,,,,,,
1113069,서대문구,남가좌1동,01,40,348 ,18 ,3 ,1 ,3 ,1 ,3 ,10 ,2 ,1 ,2 ,0 ,,,,,,,,,,,
1113069,서대문구,남가좌1동,01,45,282 ,15 ,2 ,1 ,1 ,1 ,5 ,7 ,1 ,1 ,1 ,2 ,,,,,,,,,,,
1113069,서대문구,남가좌1동,01,50,263 ,19 ,2 ,1 ,2 ,1 ,4 ,4 ,1 ,1 ,4 ,1 ,,,,,,,,,,,
1113069,서대문구,남가좌1동,01,55,199 ,17 ,2 ,1 ,2 ,1 ,2 ,2 ,1 ,2 ,2 ,0 ,,,,,,,,,,,
1113069,서대문구,남가좌1동,01,60,163 ,14 ,1 ,1 ,2 ,1 ,1 ,2 ,1 ,2 ,0 ,0 ,,,,,,,,,,,
1113069,서대문구,남가좌1동,01,65,128 ,22 ,2 ,1 ,5 ,1 ,5 ,1 ,2 ,1 ,3 ,0 ,,,,,,,,,,,
1113069,서대문구,남가좌1동,01,70,92 ,17 ,2 ,1 ,0 ,1 ,1 ,0 ,1 ,2 ,2 ,0 ,,,,,,,,,,,
1113069,서대문구,남가좌1동,01,75,133 ,30 ,2 ,0 ,3 ,1 ,2 ,0 ,1 ,1 ,2 ,1 ,,,,,,,,,,,
1113069,서대문구,남가좌1동,02,20,129 ,15 ,1 ,1 ,1 ,1 ,1 ,3 ,1 ,1 ,1 ,1 ,,,,,,,,,,,
1113069,서대문구,남가좌1동,02,25,113 ,14 ,2 ,2 ,2 ,1 ,4 ,4 ,2 ,2 ,1 ,2 ,,,,,,,,,,,
1113069,서대문구,남가좌1동,02,30,158 ,13 ,1 ,1 ,2 ,1 ,0 ,8 ,1 ,1 ,1 ,1 ,,,,,,,,,,,
1113069,서대문구,남가좌1동,02,35,267 ,19 ,1 ,1 ,1 ,2 ,0 ,9 ,2 ,1 ,1 ,1 ,,,,,,,,,,,
1113069,서대문구,남가좌1동,02,40,341 ,17 ,1 ,1 ,1 ,1 ,0 ,6 ,1 ,1 ,1 ,0 ,,,,,,,,,,,
1113069,서대문구,남가좌1동,02,45,267 ,14 ,0 ,1 ,1 ,1 ,1 ,5 ,1 ,1 ,1 ,1 ,,,,,,,,,,,
1113069,서대문구,남가좌1동,02,50,245 ,19 ,2 ,2 ,2 ,1 ,6 ,2 ,2 ,1 ,2 ,3 ,,,,,,,,,,,
1113069,서대문구,남가좌1동,02,55,203 ,17 ,1 ,2 ,2 ,1 ,2 ,1 ,2 ,1 ,1 ,3 ,,,,,,,,,,,
1113069,서대문구,남가좌1동,02,60,165 ,15 ,2 ,1 ,2 ,1 ,3 ,1 ,1 ,1 ,1 ,2 ,,,,,,,,,,,
1113069,서대문구,남가좌1동,02,65,173 ,38 ,2 ,2 ,4 ,3 ,3 ,1 ,3 ,6 ,6 ,2 ,,,,,,,,,,,
1113069,서대문구,남가좌1동,02,70,114 ,22 ,3 ,4 ,0 ,4 ,3 ,0 ,5 ,3 ,1 ,4 ,,,,,,,,,,,
1113069,서대문구,남가좌1동,02,75,165 ,46 ,1 ,0 ,1 ,2 ,2 ,0 ,1 ,1 ,1 ,2 ,,,,,,,,,,,
1113070,서대문구,남가좌2동,01,20,"1,388 ",308 ,30 ,45 ,28 ,45 ,16 ,26 ,40 ,23 ,23 ,8 ,,,,,,,,,,,
1113070,서대문구,남가좌2동,01,25,"1,204 ",265 ,35 ,43 ,21 ,45 ,46 ,28 ,37 ,34 ,40 ,52 ,,,,,,,,,,,
1113070,서대문구,남가좌2동,01,30,"1,003 ",108 ,11 ,14 ,15 ,14 ,27 ,49 ,11 ,11 ,12 ,29 ,,,,,,,,,,,
1113070,서대문구,남가좌2동,01,35,984 ,104 ,12 ,12 ,8 ,11 ,33 ,40 ,11 ,6 ,9 ,34 ,,,,,,,,,,,
1113070,서대문구,남가좌2동,01,40,"1,178 ",94 ,14 ,8 ,9 ,7 ,22 ,25 ,8 ,6 ,12 ,22 ,,,,,,,,,,,
1113070,서대문구,남가좌2동,01,45,"1,171 ",93 ,12 ,10 ,9 ,6 ,20 ,21 ,8 ,7 ,8 ,21 ,,,,,,,,,,,
1113070,서대문구,남가좌2동,01,50,"1,113 ",99 ,15 ,11 ,7 ,9 ,33 ,11 ,9 ,10 ,20 ,16 ,,,,,,,,,,,
1113070,서대문구,남가좌2동,01,55,"1,002 ",85 ,11 ,9 ,5 ,7 ,25 ,9 ,9 ,8 ,8 ,19 ,,,,,,,,,,,
1113070,서대문구,남가좌2동,01,60,807 ,83 ,12 ,10 ,9 ,9 ,26 ,5 ,8 ,9 ,3 ,18 ,,,,,,,,,,,
1113070,서대문구,남가좌2동,01,65,607 ,93 ,10 ,9 ,16 ,8 ,18 ,2 ,7 ,7 ,11 ,16 ,,,,,,,,,,,
1113070,서대문구,남가좌2동,01,70,474 ,72 ,12 ,12 ,0 ,9 ,20 ,1 ,11 ,5 ,5 ,19 ,,,,,,,,,,,
1113070,서대문구,남가좌2동,01,75,712 ,181 ,7 ,9 ,13 ,4 ,19 ,1 ,7 ,5 ,14 ,5 ,,,,,,,,,,,
1113070,서대문구,남가좌2동,02,20,"1,682 ",392 ,24 ,44 ,39 ,44 ,16 ,30 ,28 ,19 ,23 ,16 ,,,,,,,,,,,
1113070,서대문구,남가좌2동,02,25,935 ,234 ,20 ,14 ,21 ,21 ,9 ,27 ,15 ,31 ,26 ,5 ,,,,,,,,,,,
1113070,서대문구,남가좌2동,02,30,944 ,100 ,7 ,11 ,8 ,11 ,12 ,35 ,9 ,8 ,9 ,7 ,,,,,,,,,,,
1113070,서대문구,남가좌2동,02,35,940 ,101 ,5 ,9 ,4 ,12 ,10 ,25 ,7 ,8 ,6 ,13 ,,,,,,,,,,,
1113070,서대문구,남가좌2동,02,40,"1,207 ",98 ,5 ,10 ,6 ,11 ,16 ,17 ,7 ,8 ,10 ,18 ,,,,,,,,,,,
1113070,서대문구,남가좌2동,02,45,"1,184 ",89 ,6 ,16 ,5 ,11 ,27 ,13 ,9 ,7 ,5 ,18 ,,,,,,,,,,,
1113070,서대문구,남가좌2동,02,50,"1,075 ",100 ,10 ,14 ,7 ,11 ,8 ,7 ,10 ,8 ,14 ,15 ,,,,,,,,,,,
1113070,서대문구,남가좌2동,02,55,"1,129 ",100 ,9 ,13 ,6 ,10 ,26 ,6 ,11 ,7 ,6 ,26 ,,,,,,,,,,,
1113070,서대문구,남가좌2동,02,60,891 ,94 ,9 ,17 ,8 ,16 ,12 ,4 ,12 ,6 ,4 ,20 ,,,,,,,,,,,
1113070,서대문구,남가좌2동,02,65,781 ,139 ,11 ,18 ,14 ,16 ,10 ,2 ,14 ,22 ,15 ,12 ,,,,,,,,,,,
1113070,서대문구,남가좌2동,02,70,613 ,104 ,11 ,24 ,0 ,16 ,16 ,1 ,16 ,17 ,7 ,16 ,,,,,,,,,,,
1113070,서대문구,남가좌2동,02,75,"1,029 ",311 ,9 ,25 ,9 ,11 ,27 ,1 ,13 ,20 ,15 ,40 ,,,,,,,,,,,
1113071,서대문구,북가좌1동,01,20,522 ,39 ,3 ,3 ,2 ,3 ,9 ,10 ,4 ,3 ,4 ,6 ,,,,,,,,,,,
1113071,서대문구,북가좌1동,01,25,443 ,35 ,5 ,4 ,3 ,3 ,11 ,14 ,4 ,4 ,4 ,13 ,,,,,,,,,,,
1113071,서대문구,북가좌1동,01,30,597 ,63 ,9 ,4 ,9 ,4 ,0 ,41 ,6 ,6 ,6 ,0 ,,,,,,,,,,,
1113071,서대문구,북가좌1동,01,35,756 ,70 ,9 ,4 ,8 ,4 ,8 ,46 ,4 ,6 ,6 ,3 ,,,,,,,,,,,
1113071,서대문구,북가좌1동,01,40,812 ,37 ,4 ,1 ,4 ,2 ,6 ,26 ,3 ,3 ,6 ,6 ,,,,,,,,,,,
1113071,서대문구,북가좌1동,01,45,726 ,31 ,3 ,1 ,4 ,1 ,5 ,18 ,2 ,2 ,3 ,5 ,,,,,,,,,,,
1113071,서대문구,북가좌1동,01,50,651 ,46 ,6 ,3 ,5 ,3 ,15 ,10 ,4 ,3 ,10 ,12 ,,,,,,,,,,,
1113071,서대문구,북가좌1동,01,55,593 ,42 ,4 ,1 ,5 ,0 ,0 ,8 ,2 ,3 ,4 ,0 ,,,,,,,,,,,
1113071,서대문구,북가좌1동,01,60,429 ,32 ,3 ,1 ,3 ,1 ,1 ,4 ,2 ,2 ,1 ,1 ,,,,,,,,,,,
1113071,서대문구,북가좌1동,01,65,333 ,45 ,4 ,2 ,9 ,2 ,4 ,2 ,2 ,1 ,4 ,0 ,,,,,,,,,,,
1113071,서대문구,북가좌1동,01,70,226 ,33 ,3 ,3 ,0 ,2 ,3 ,0 ,3 ,1 ,2 ,3 ,,,,,,,,,,,
1113071,서대문구,북가좌1동,01,75,365 ,91 ,3 ,1 ,9 ,1 ,4 ,1 ,0 ,1 ,3 ,4 ,,,,,,,,,,,
1113071,서대문구,북가좌1동,02,20,479 ,36 ,6 ,3 ,2 ,2 ,8 ,9 ,2 ,2 ,1 ,11 ,,,,,,,,,,,
1113071,서대문구,북가좌1동,02,25,532 ,45 ,5 ,3 ,3 ,4 ,2 ,17 ,3 ,4 ,5 ,7 ,,,,,,,,,,,
1113071,서대문구,북가좌1동,02,30,769 ,75 ,4 ,4 ,7 ,4 ,3 ,43 ,5 ,7 ,5 ,3 ,,,,,,,,,,,
1113071,서대문구,북가좌1동,02,35,775 ,65 ,3 ,4 ,4 ,5 ,2 ,27 ,3 ,5 ,5 ,5 ,,,,,,,,,,,
1113071,서대문구,북가좌1동,02,40,783 ,35 ,3 ,2 ,3 ,2 ,8 ,16 ,2 ,3 ,3 ,8 ,,,,,,,,,,,
1113071,서대문구,북가좌1동,02,45,764 ,34 ,2 ,2 ,3 ,3 ,11 ,13 ,2 ,2 ,2 ,5 ,,,,,,,,,,,
1113071,서대문구,북가좌1동,02,50,721 ,53 ,4 ,4 ,4 ,4 ,5 ,6 ,4 ,2 ,7 ,8 ,,,,,,,,,,,
1113071,서대문구,북가좌1동,02,55,649 ,52 ,4 ,4 ,6 ,3 ,6 ,5 ,4 ,3 ,4 ,8 ,,,,,,,,,,,
1113071,서대문구,북가좌1동,02,60,458 ,38 ,3 ,4 ,3 ,3 ,3 ,3 ,3 ,3 ,2 ,1 ,,,,,,,,,,,
1113071,서대문구,북가좌1동,02,65,433 ,71 ,4 ,3 ,11 ,4 ,5 ,1 ,4 ,6 ,7 ,3 ,,,,,,,,,,,
1113071,서대문구,북가좌1동,02,70,304 ,50 ,6 ,6 ,0 ,5 ,4 ,0 ,5 ,6 ,2 ,7 ,,,,,,,,,,,
1113071,서대문구,북가좌1동,02,75,454 ,141 ,4 ,6 ,8 ,6 ,21 ,1 ,7 ,8 ,6 ,12 ,,,,,,,,,,,
1113072,서대문구,북가좌2동,01,20,"1,281 ",178 ,23 ,23 ,11 ,21 ,25 ,19 ,24 ,16 ,14 ,36 ,,,,,,,,,,,
1113072,서대문구,북가좌2동,01,25,"1,154 ",185 ,17 ,20 ,14 ,20 ,37 ,27 ,20 ,27 ,24 ,45 ,,,,,,,,,,,
1113072,서대문구,북가좌2동,01,30,"1,376 ",266 ,43 ,41 ,25 ,29 ,41 ,62 ,40 ,45 ,31 ,47 ,,,,,,,,,,,
1113072,서대문구,북가좌2동,01,35,"1,418 ",230 ,35 ,32 ,24 ,28 ,64 ,57 ,31 ,19 ,26 ,61 ,,,,,,,,,,,
1113072,서대문구,북가좌2동,01,40,"1,550 ",169 ,28 ,20 ,15 ,19 ,47 ,31 ,19 ,20 ,21 ,53 ,,,,,,,,,,,
1113072,서대문구,북가좌2동,01,45,"1,476 ",146 ,20 ,17 ,14 ,13 ,30 ,29 ,15 ,13 ,8 ,20 ,,,,,,,,,,,
1113072,서대문구,북가좌2동,01,50,"1,324 ",110 ,15 ,11 ,8 ,9 ,35 ,12 ,11 ,14 ,22 ,33 ,,,,,,,,,,,
1113072,서대문구,북가좌2동,01,55,"1,361 ",113 ,18 ,12 ,11 ,10 ,51 ,11 ,11 ,13 ,11 ,43 ,,,,,,,,,,,
1113072,서대문구,북가좌2동,01,60,994 ,96 ,14 ,11 ,10 ,9 ,20 ,7 ,10 ,11 ,4 ,18 ,,,,,,,,,,,
1113072,서대문구,북가좌2동,01,65,846 ,137 ,15 ,10 ,25 ,8 ,19 ,2 ,7 ,11 ,19 ,22 ,,,,,,,,,,,
1113072,서대문구,북가좌2동,01,70,540 ,90 ,18 ,10 ,1 ,8 ,13 ,1 ,11 ,6 ,5 ,17 ,,,,,,,,,,,
1113072,서대문구,북가좌2동,01,75,848 ,227 ,13 ,15 ,17 ,9 ,31 ,1 ,14 ,5 ,16 ,25 ,,,,,,,,,,,
1113072,서대문구,북가좌2동,02,20,"1,247 ",200 ,19 ,22 ,13 ,15 ,18 ,22 ,14 ,13 ,10 ,29 ,,,,,,,,,,,
1113072,서대문구,북가좌2동,02,25,"1,153 ",230 ,20 ,17 ,18 ,16 ,12 ,36 ,22 ,32 ,29 ,22 ,,,,,,,,,,,
1113072,서대문구,북가좌2동,02,30,"1,362 ",245 ,19 ,25 ,12 ,24 ,21 ,58 ,20 ,22 ,27 ,24 ,,,,,,,,,,,
1113072,서대문구,북가좌2동,02,35,"1,371 ",146 ,18 ,20 ,6 ,21 ,26 ,37 ,17 ,9 ,11 ,26 ,,,,,,,,,,,
1113072,서대문구,북가좌2동,02,40,"1,463 ",150 ,9 ,17 ,11 ,16 ,15 ,20 ,13 ,17 ,21 ,23 ,,,,,,,,,,,
1113072,서대문구,북가좌2동,02,45,"1,514 ",147 ,8 ,20 ,8 ,16 ,25 ,18 ,15 ,15 ,12 ,34 ,,,,,,,,,,,
1113072,서대문구,북가좌2동,02,50,"1,505 ",121 ,11 ,18 ,8 ,16 ,30 ,10 ,14 ,14 ,19 ,36 ,,,,,,,,,,,
1113072,서대문구,북가좌2동,02,55,"1,468 ",126 ,9 ,17 ,9 ,13 ,24 ,9 ,12 ,11 ,14 ,34 ,,,,,,,,,,,
1113072,서대문구,북가좌2동,02,60,"1,117 ",109 ,11 ,17 ,11 ,15 ,18 ,6 ,14 ,8 ,5 ,33 ,,,,,,,,,,,
1113072,서대문구,북가좌2동,02,65,971 ,214 ,18 ,28 ,27 ,21 ,15 ,2 ,22 ,32 ,27 ,24 ,,,,,,,,,,,
1113072,서대문구,북가좌2동,02,70,776 ,142 ,16 ,27 ,2 ,19 ,14 ,1 ,24 ,17 ,7 ,29 ,,,,,,,,,,,
1113072,서대문구,북가좌2동,02,75,"1,127 ",333 ,12 ,23 ,11 ,17 ,27 ,1 ,17 ,16 ,13 ,50 ,,,,,,,,,,,
1113073,서대문구,충현동,01,20,802 ,245 ,35 ,39 ,18 ,29 ,18 ,14 ,27 ,14 ,14 ,22 ,,,,,,,,,,,
1113073,서대문구,충현동,01,25,764 ,218 ,31 ,28 ,17 ,29 ,37 ,26 ,28 ,31 ,37 ,34 ,,,,,,,,,,,
1113073,서대문구,충현동,01,30,766 ,192 ,17 ,14 ,20 ,12 ,13 ,48 ,13 ,21 ,24 ,7 ,,,,,,,,,,,
1113073,서대문구,충현동,01,35,717 ,146 ,22 ,17 ,13 ,14 ,24 ,36 ,19 ,10 ,18 ,20 ,,,,,,,,,,,
1113073,서대문구,충현동,01,40,756 ,103 ,11 ,10 ,13 ,9 ,15 ,21 ,9 ,12 ,16 ,15 ,,,,,,,,,,,
1113073,서대문구,충현동,01,45,795 ,101 ,13 ,12 ,10 ,6 ,7 ,19 ,8 ,7 ,7 ,7 ,,,,,,,,,,,
1113073,서대문구,충현동,01,50,795 ,80 ,10 ,6 ,8 ,5 ,21 ,11 ,7 ,9 ,18 ,14 ,,,,,,,,,,,
1113073,서대문구,충현동,01,55,754 ,79 ,11 ,8 ,7 ,7 ,14 ,6 ,7 ,8 ,8 ,7 ,,,,,,,,,,,
1113073,서대문구,충현동,01,60,505 ,57 ,6 ,6 ,7 ,4 ,5 ,3 ,6 ,7 ,3 ,9 ,,,,,,,,,,,
1113073,서대문구,충현동,01,65,396 ,55 ,5 ,6 ,8 ,3 ,7 ,1 ,4 ,3 ,8 ,3 ,,,,,,,,,,,
1113073,서대문구,충현동,01,70,313 ,45 ,7 ,6 ,1 ,5 ,10 ,1 ,7 ,3 ,3 ,6 ,,,,,,,,,,,
1113073,서대문구,충현동,01,75,462 ,126 ,3 ,5 ,10 ,2 ,18 ,1 ,4 ,3 ,4 ,2 ,,,,,,,,,,,
1113073,서대문구,충현동,02,20,804 ,362 ,32 ,36 ,52 ,24 ,4 ,20 ,24 ,14 ,19 ,4 ,,,,,,,,,,,
1113073,서대문구,충현동,02,25,769 ,244 ,18 ,25 ,20 ,21 ,13 ,26 ,19 ,18 ,20 ,15 ,,,,,,,,,,,
1113073,서대문구,충현동,02,30,732 ,160 ,13 ,13 ,11 ,11 ,12 ,36 ,12 ,14 ,16 ,4 ,,,,,,,,,,,
1113073,서대문구,충현동,02,35,670 ,132 ,11 ,15 ,8 ,13 ,11 ,24 ,11 ,10 ,11 ,13 ,,,,,,,,,,,
1113073,서대문구,충현동,02,40,718 ,96 ,7 ,10 ,4 ,8 ,12 ,12 ,6 ,8 ,13 ,10 ,,,,,,,,,,,
1113073,서대문구,충현동,02,45,763 ,125 ,6 ,16 ,7 ,10 ,6 ,11 ,8 ,16 ,9 ,8 ,,,,,,,,,,,
1113073,서대문구,충현동,02,50,777 ,83 ,9 ,13 ,4 ,12 ,24 ,5 ,12 ,10 ,12 ,18 ,,,,,,,,,,,
1113073,서대문구,충현동,02,55,798 ,86 ,8 ,10 ,7 ,9 ,15 ,5 ,6 ,7 ,9 ,20 ,,,,,,,,,,,
1113073,서대문구,충현동,02,60,581 ,82 ,8 ,11 ,6 ,8 ,5 ,4 ,9 ,5 ,6 ,7 ,,,,,,,,,,,
1113073,서대문구,충현동,02,65,493 ,78 ,5 ,11 ,8 ,6 ,8 ,1 ,6 ,9 ,11 ,11 ,,,,,,,,,,,
1113073,서대문구,충현동,02,70,430 ,79 ,7 ,15 ,0 ,10 ,12 ,1 ,10 ,11 ,5 ,12 ,,,,,,,,,,,
1113073,서대문구,충현동,02,75,707 ,223 ,5 ,15 ,15 ,11 ,29 ,1 ,9 ,13 ,12 ,24 ,,,,,,,,,,,
