행정동코드,자치구,행정동명,성별,연령대,총인구,1인가구수,커뮤니케이션이 적은 집단,평일 외출이 적은 집단,휴일 외출이 적은 집단,출근소요시간 및 근무시간이 많은 집단,외출이 매우 적은 집단(전체),외출이 매우 많은 집단,동영상서비스 이용이 많은 집단,생활서비스 이용이 많은 집단,재정상태에 대한 관심집단,외출-커뮤니케이션이 모두 적은 집단(전체)
1112068,은평구,수색동,02,75,723 ,199 ,29 ,32 ,27 ,34 ,22 ,1 ,18 ,39 ,22 ,26 
1112071,은평구,진관동,01,20,"1,318 ",214 ,26 ,21 ,16 ,18 ,19 ,24 ,25 ,11 ,11 ,37 
1112071,은평구,진관동,01,25,"1,216 ",198 ,21 ,18 ,20 ,15 ,30 ,42 ,22 ,22 ,24 ,28 
1112071,은평구,진관동,01,30,"1,286 ",199 ,23 ,17 ,20 ,16 ,19 ,72 ,17 ,20 ,18 ,31 
1112071,은평구,진관동,01,35,"1,915 ",256 ,34 ,17 ,25 ,16 ,23 ,97 ,21 ,16 ,27 ,26 
1112071,은평구,진관동,01,40,"2,806 ",139 ,17 ,9 ,14 ,7 ,41 ,69 ,9 ,10 ,18 ,40 
1112071,은평구,진관동,01,45,"2,270 ",120 ,12 ,7 ,9 ,5 ,21 ,52 ,7 ,7 ,12 ,15 
1112071,은평구,진관동,01,50,"1,752 ",100 ,9 ,4 ,8 ,4 ,18 ,24 ,5 ,7 ,20 ,21 
1112071,은평구,진관동,01,55,"1,689 ",90 ,9 ,6 ,5 ,4 ,32 ,18 ,6 ,6 ,8 ,23 
1112071,은평구,진관동,01,60,"1,229 ",74 ,7 ,5 ,4 ,2 ,9 ,10 ,3 ,4 ,3 ,5 
1112071,은평구,진관동,01,65,919 ,73 ,5 ,4 ,15 ,2 ,10 ,5 ,3 ,3 ,10 ,8 
1112071,은평구,진관동,01,70,685 ,55 ,6 ,6 ,1 ,3 ,8 ,2 ,4 ,3 ,4 ,6 
1112071,은평구,진관동,01,75,874 ,168 ,15 ,15 ,26 ,8 ,13 ,3 ,13 ,6 ,15 ,6 
1112071,은평구,진관동,02,20,"1,384 ",270 ,26 ,21 ,19 ,18 ,15 ,29 ,20 ,14 ,7 ,18 
1112071,은평구,진관동,02,25,"1,422 ",304 ,22 ,19 ,25 ,21 ,14 ,50 ,18 ,20 ,26 ,19 
1112071,은평구,진관동,02,30,"1,666 ",251 ,15 ,22 ,16 ,17 ,17 ,78 ,15 ,19 ,25 ,21 
1112071,은평구,진관동,02,35,"2,566 ",313 ,20 ,31 ,15 ,24 ,10 ,84 ,20 ,21 ,21 ,19 
1112071,은평구,진관동,02,40,"2,835 ",138 ,8 ,10 ,7 ,8 ,18 ,46 ,8 ,11 ,13 ,13 
1112071,은평구,진관동,02,45,"2,157 ",126 ,6 ,12 ,4 ,9 ,15 ,31 ,7 ,10 ,8 ,16 
1112071,은평구,진관동,02,50,"1,894 ",117 ,9 ,9 ,6 ,5 ,17 ,14 ,7 ,8 ,15 ,20 
1112071,은평구,진관동,02,55,"1,830 ",100 ,8 ,7 ,5 ,4 ,10 ,12 ,4 ,6 ,8 ,10 
1112071,은평구,진관동,02,60,"1,330 ",93 ,8 ,10 ,7 ,5 ,11 ,7 ,6 ,4 ,4 ,17 
1112071,은평구,진관동,02,65,"1,046 ",106 ,6 ,10 ,14 ,5 ,11 ,2 ,6 ,11 ,11 ,6 
1112071,은평구,진관동,02,70,880 ,82 ,8 ,11 ,1 ,7 ,14 ,1 ,8 ,9 ,5 ,16 
1112071,은평구,진관동,02,75,"1,271 ",293 ,25 ,33 ,34 ,19 ,23 ,2 ,18 ,32 ,25 ,32 
1112072,은평구,불광2동,01,20,951 ,188 ,30 ,33 ,19 ,31 ,31 ,18 ,24 ,12 ,13 ,27 
1112072,은평구,불광2동,01,25,979 ,189 ,23 ,25 ,20 ,26 ,36 ,32 ,23 ,26 ,28 ,38 
1112072,은평구,불광2동,01,30,"1,197 ",246 ,25 ,19 ,32 ,22 ,30 ,58 ,24 ,32 ,29 ,18 
1112072,은평구,불광2동,01,35,"1,041 ",191 ,33 ,22 ,23 ,21 ,40 ,42 ,27 ,16 ,15 ,37 
1112072,은평구,불광2동,01,40,"1,157 ",173 ,28 ,24 ,24 ,21 ,28 ,24 ,22 ,19 ,23 ,17 
1112072,은평구,불광2동,01,45,"1,073 ",163 ,22 ,20 ,21 ,18 ,23 ,23 ,18 ,17 ,11 ,35 
1112072,은평구,불광2동,01,50,"1,101 ",159 ,22 ,15 ,23 ,15 ,27 ,10 ,19 ,20 ,23 ,23 
1112072,은평구,불광2동,01,55,"1,158 ",177 ,24 ,18 ,28 ,16 ,35 ,8 ,17 ,24 ,14 ,24 
1112072,은평구,불광2동,01,60,855 ,142 ,22 ,15 ,18 ,16 ,14 ,6 ,13 ,18 ,8 ,16 
1112072,은평구,불광2동,01,65,714 ,196 ,28 ,11 ,40 ,13 ,24 ,2 ,15 ,19 ,21 ,8 
1112072,은평구,불광2동,01,70,512 ,119 ,20 ,13 ,1 ,13 ,19 ,1 ,14 ,9 ,6 ,14 
1112072,은평구,불광2동,01,75,730 ,210 ,24 ,22 ,21 ,15 ,22 ,1 ,22 ,19 ,25 ,16 
1112072,은평구,불광2동,02,20,938 ,198 ,18 ,17 ,15 ,13 ,14 ,23 ,13 ,17 ,7 ,11 
1112072,은평구,불광2동,02,25,976 ,207 ,15 ,19 ,28 ,19 ,30 ,34 ,15 ,23 ,27 ,22 
1112072,은평구,불광2동,02,30,"1,013 ",212 ,14 ,18 ,24 ,17 ,17 ,46 ,18 ,26 ,21 ,15 
1112072,은평구,불광2동,02,35,930 ,164 ,17 ,18 ,18 ,18 ,7 ,32 ,20 ,17 ,15 ,7 
1112072,은평구,불광2동,02,40,"1,059 ",162 ,12 ,18 ,19 ,17 ,13 ,18 ,12 ,17 ,19 ,13 
1112072,은평구,불광2동,02,45,"1,202 ",207 ,17 ,30 ,20 ,29 ,19 ,17 ,24 ,22 ,15 ,19 
1112072,은평구,불광2동,02,50,"1,279 ",166 ,18 ,18 ,17 ,16 ,28 ,9 ,19 ,17 ,22 ,14 
1112072,은평구,불광2동,02,55,"1,314 ",209 ,19 ,24 ,20 ,24 ,26 ,8 ,27 ,19 ,14 ,30 
1112072,은평구,불광2동,02,60,993 ,149 ,15 ,20 ,20 ,18 ,17 ,5 ,15 ,11 ,4 ,19 
1112072,은평구,불광2동,02,65,878 ,228 ,16 ,22 ,35 ,19 ,17 ,2 ,17 ,31 ,29 ,18 
1112072,은평구,불광2동,02,70,635 ,186 ,25 ,28 ,3 ,30 ,11 ,1 ,27 ,29 ,10 ,22 
1112072,은평구,불광2동,02,75,"1,026 ",338 ,32 ,29 ,24 ,34 ,21 ,1 ,32 ,51 ,32 ,22 
1112073,은평구,응암3동,01,20,890 ,154 ,23 ,20 ,11 ,15 ,20 ,17 ,20 ,11 ,15 ,10 
1112073,은평구,응암3동,01,25,908 ,154 ,15 ,15 ,17 ,15 ,21 ,25 ,15 ,22 ,21 ,21 
1112073,은평구,응암3동,01,30,"1,099 ",275 ,32 ,27 ,44 ,30 ,39 ,52 ,26 ,40 ,32 ,32 
1112073,은평구,응암3동,01,35,982 ,226 ,29 ,31 ,23 ,26 ,22 ,35 ,29 ,26 ,26 ,38 
1112073,은평구,응암3동,01,40,"1,082 ",181 ,24 ,26 ,18 ,23 ,27 ,22 ,23 ,22 ,28 ,18 
1112073,은평구,응암3동,01,45,"1,060 ",162 ,18 ,20 ,21 ,13 ,27 ,20 ,13 ,21 ,17 ,18 
1112073,은평구,응암3동,01,50,"1,084 ",192 ,24 ,21 ,20 ,17 ,31 ,9 ,18 ,33 ,36 ,28 
1112073,은평구,응암3동,01,55,"1,018 ",194 ,36 ,30 ,20 ,27 ,39 ,6 ,29 ,31 ,14 ,36 
1112073,은평구,응암3동,01,60,768 ,146 ,29 ,20 ,17 ,18 ,28 ,4 ,17 ,25 ,8 ,26 
1112073,은평구,응암3동,01,65,647 ,138 ,18 ,10 ,24 ,12 ,12 ,2 ,11 ,11 ,16 ,9 
1112073,은평구,응암3동,01,70,460 ,94 ,20 ,18 ,0 ,16 ,13 ,1 ,17 ,6 ,6 ,15 
1112073,은평구,응암3동,01,75,700 ,194 ,30 ,25 ,20 ,20 ,19 ,1 ,34 ,13 ,21 ,19 
1112073,은평구,응암3동,02,20,828 ,144 ,11 ,21 ,14 ,9 ,4 ,17 ,5 ,11 ,6 ,4 
1112073,은평구,응암3동,02,25,913 ,173 ,12 ,13 ,21 ,13 ,9 ,31 ,14 ,23 ,27 ,15 
1112073,은평구,응암3동,02,30,"1,022 ",264 ,13 ,25 ,25 ,19 ,7 ,42 ,19 ,25 ,36 ,7 
1112073,은평구,응암3동,02,35,935 ,262 ,19 ,35 ,24 ,36 ,18 ,24 ,32 ,32 ,30 ,24 
1112073,은평구,응암3동,02,40,"1,004 ",163 ,11 ,26 ,16 ,26 ,23 ,15 ,23 ,19 ,21 ,31 
1112073,은평구,응암3동,02,45,"1,106 ",145 ,11 ,24 ,11 ,19 ,13 ,13 ,17 ,14 ,10 ,32 
1112073,은평구,응암3동,02,50,"1,117 ",205 ,23 ,29 ,20 ,26 ,33 ,7 ,25 ,27 ,30 ,36 
1112073,은평구,응암3동,02,55,"1,183 ",228 ,29 ,43 ,19 ,38 ,26 ,6 ,39 ,19 ,15 ,55 
1112073,은평구,응암3동,02,60,882 ,175 ,22 ,33 ,13 ,27 ,22 ,4 ,24 ,21 ,9 ,24 
1112073,은평구,응암3동,02,65,781 ,197 ,16 ,24 ,26 ,22 ,19 ,1 ,23 ,30 ,21 ,33 
1112073,은평구,응암3동,02,70,703 ,172 ,23 ,38 ,1 ,38 ,32 ,1 ,30 ,32 ,13 ,50 
1112073,은평구,응암3동,02,75,"1,041 ",345 ,41 ,53 ,15 ,41 ,32 ,1 ,50 ,44 ,26 ,34 
1112074,은평구,역촌동,01,20,"1,544 ",218 ,29 ,38 ,19 ,37 ,44 ,25 ,35 ,13 ,23 ,58 
1112074,은평구,역촌동,01,25,"1,475 ",212 ,19 ,24 ,17 ,24 ,35 ,38 ,21 ,31 ,26 ,49 
1112074,은평구,역촌동,01,30,"1,986 ",384 ,45 ,50 ,34 ,42 ,60 ,87 ,40 ,44 ,45 ,56 
1112074,은평구,역촌동,01,35,"2,188 ",361 ,47 ,43 ,28 ,39 ,67 ,86 ,49 ,32 ,37 ,59 
1112074,은평구,역촌동,01,40,"2,042 ",288 ,38 ,31 ,30 ,28 ,50 ,40 ,29 ,31 ,41 ,44 
1112074,은평구,역촌동,01,45,"1,854 ",198 ,23 ,21 ,15 ,20 ,50 ,32 ,19 ,16 ,15 ,43 
1112074,은평구,역촌동,01,50,"1,746 ",207 ,23 ,22 ,15 ,16 ,35 ,16 ,19 ,26 ,35 ,30 
1112074,은평구,역촌동,01,55,"1,621 ",165 ,21 ,16 ,15 ,13 ,22 ,14 ,13 ,20 ,19 ,14 
1112074,은평구,역촌동,01,60,"1,248 ",157 ,18 ,17 ,15 ,13 ,16 ,8 ,14 ,18 ,7 ,11 
1112074,은평구,역촌동,01,65,"1,027 ",246 ,26 ,22 ,39 ,17 ,12 ,3 ,18 ,17 ,31 ,12 
1112074,은평구,역촌동,01,70,719 ,127 ,19 ,21 ,2 ,16 ,29 ,1 ,17 ,8 ,8 ,31 
1112074,은평구,역촌동,01,75,947 ,337 ,41 ,42 ,35 ,31 ,26 ,2 ,41 ,24 ,29 ,23 
1112074,은평구,역촌동,02,20,"1,576 ",234 ,29 ,28 ,18 ,22 ,28 ,32 ,21 ,18 ,12 ,31 
1112074,은평구,역촌동,02,25,"1,598 ",257 ,17 ,19 ,26 ,23 ,27 ,55 ,14 ,29 ,27 ,26 
1112074,은평구,역촌동,02,30,"2,158 ",392 ,27 ,41 ,21 ,36 ,32 ,82 ,37 ,43 ,42 ,39 
1112074,은평구,역촌동,02,35,"2,040 ",363 ,27 ,53 ,16 ,47 ,28 ,54 ,36 ,34 ,37 ,31 
1112074,은평구,역촌동,02,40,"2,066 ",235 ,16 ,32 ,16 ,30 ,50 ,30 ,23 ,30 ,40 ,34 
1112074,은평구,역촌동,02,45,"1,949 ",209 ,19 ,37 ,9 ,33 ,37 ,24 ,27 ,25 ,16 ,35 
1112074,은평구,역촌동,02,50,"1,922 ",244 ,19 ,33 ,17 ,27 ,20 ,13 ,25 ,27 ,36 ,41 
1112074,은평구,역촌동,02,55,"1,948 ",219 ,20 ,29 ,14 ,27 ,43 ,11 ,26 ,19 ,22 ,38 
1112074,은평구,역촌동,02,60,"1,554 ",232 ,22 ,36 ,14 ,29 ,23 ,7 ,27 ,17 ,10 ,28 
1112074,은평구,역촌동,02,65,"1,191 ",243 ,24 ,35 ,29 ,29 ,41 ,2 ,34 ,29 ,28 ,35 
1112074,은평구,역촌동,02,70,906 ,183 ,25 ,39 ,2 ,33 ,45 ,1 ,32 ,27 ,12 ,42 
1112074,은평구,역촌동,02,75,"1,328 ",495 ,53 ,90 ,37 ,62 ,44 ,1 ,71 ,62 ,37 ,43 
1113052,서대문구,천연동,01,20,723 ,196 ,25 ,25 ,25 ,44 ,33 ,13 ,72 ,4 ,9 ,6 
1113052,서대문구,천연동,01,25,674 ,95 ,10 ,8 ,9 ,9 ,14 ,23 ,10 ,12 ,10 ,10 
1113052,서대문구,천연동,01,30,679 ,109 ,13 ,6 ,10 ,7 ,21 ,41 ,10 ,9 ,13 ,18 
1113052,서대문구,천연동,01,35,780 ,110 ,14 ,5 ,5 ,4 ,11 ,46 ,7 ,5 ,13 ,11 
1113052,서대문구,천연동,01,40,913 ,109 ,14 ,5 ,12 ,5 ,15 ,28 ,7 ,8 ,15 ,12 
1113052,서대문구,천연동,01,45,771 ,94 ,13 ,4 ,7 ,3 ,14 ,20 ,8 ,5 ,7 ,9 
1113052,서대문구,천연동,01,50,746 ,83 ,12 ,5 ,7 ,7 ,20 ,9 ,7 ,4 ,12 ,20 
1113052,서대문구,천연동,01,55,680 ,88 ,11 ,6 ,8 ,7 ,22 ,7 ,8 ,7 ,7 ,15 
1113052,서대문구,천연동,01,60,475 ,62 ,8 ,4 ,5 ,4 ,8 ,4 ,5 ,6 ,4 ,5 
1113052,서대문구,천연동,01,65,351 ,70 ,5 ,4 ,12 ,4 ,8 ,1 ,4 ,4 ,10 ,6 
1113052,서대문구,천연동,01,70,263 ,50 ,7 ,4 ,1 ,4 ,4 ,0 ,3 ,4 ,2 ,6 
1113052,서대문구,천연동,01,75,450 ,204 ,17 ,6 ,25 ,15 ,8 ,1 ,23 ,14 ,24 ,2 
1113052,서대문구,천연동,02,20,662 ,115 ,8 ,6 ,13 ,7 ,6 ,20 ,8 ,6 ,6 ,12 
1113052,서대문구,천연동,02,25,545 ,106 ,8 ,5 ,6 ,5 ,9 ,25 ,5 ,10 ,12 ,9 
1113052,서대문구,천연동,02,30,802 ,115 ,8 ,9 ,5 ,10 ,18 ,39 ,9 ,6 ,8 ,25 
1113052,서대문구,천연동,02,35,763 ,107 ,5 ,6 ,6 ,8 ,8 ,34 ,8 ,4 ,11 ,13 
1113052,서대문구,천연동,02,40,877 ,101 ,5 ,4 ,5 ,5 ,8 ,20 ,4 ,7 ,11 ,8 
1113052,서대문구,천연동,02,45,806 ,89 ,6 ,8 ,4 ,8 ,10 ,13 ,7 ,6 ,5 ,8 
1113052,서대문구,천연동,02,50,788 ,91 ,9 ,11 ,5 ,8 ,25 ,6 ,11 ,6 ,9 ,35 
1113052,서대문구,천연동,02,55,690 ,82 ,6 ,6 ,6 ,5 ,13 ,5 ,5 ,3 ,6 ,22 
1113052,서대문구,천연동,02,60,509 ,69 ,5 ,8 ,4 ,7 ,10 ,3 ,5 ,4 ,3 ,12 
1113052,서대문구,천연동,02,65,485 ,108 ,6 ,9 ,11 ,8 ,7 ,1 ,10 ,13 ,9 ,11 
1113052,서대문구,천연동,02,70,472 ,113 ,9 ,17 ,1 ,9 ,2 ,1 ,12 ,18 ,6 ,7 
1113052,서대문구,천연동,02,75,755 ,389 ,26 ,34 ,20 ,59 ,19 ,1 ,43 ,57 ,34 ,22 
1113062,서대문구,홍제1동,01,20,773 ,112 ,14 ,12 ,12 ,15 ,20 ,15 ,15 ,4 ,7 ,6 
1113062,서대문구,홍제1동,01,25,749 ,106 ,11 ,8 ,10 ,12 ,23 ,25 ,10 ,16 ,9 ,17 
1113062,서대문구,홍제1동,01,30,914 ,118 ,17 ,11 ,13 ,12 ,31 ,49 ,13 ,11 ,15 ,18 
1113062,서대문구,홍제1동,01,35,915 ,109 ,15 ,9 ,10 ,9 ,26 ,45 ,11 ,8 ,13 ,14 
1113062,서대문구,홍제1동,01,40,961 ,116 ,15 ,7 ,15 ,10 ,28 ,25 ,13 ,10 ,14 ,21 
1113062,서대문구,홍제1동,01,45,938 ,103 ,13 ,9 ,10 ,10 ,20 ,19 ,11 ,8 ,5 ,10 
1113062,서대문구,홍제1동,01,50,856 ,79 ,10 ,5 ,7 ,5 ,30 ,9 ,7 ,7 ,12 ,11 
1113062,서대문구,홍제1동,01,55,883 ,97 ,10 ,7 ,9 ,8 ,22 ,8 ,7 ,10 ,12 ,16 
1113062,서대문구,홍제1동,01,60,633 ,68 ,7 ,6 ,6 ,5 ,10 ,5 ,5 ,6 ,3 ,5 
1113062,서대문구,홍제1동,01,65,520 ,67 ,7 ,2 ,11 ,4 ,7 ,2 ,4 ,3 ,9 ,4 
1113062,서대문구,홍제1동,01,70,392 ,54 ,8 ,4 ,1 ,5 ,8 ,1 ,5 ,3 ,3 ,8 
1113062,서대문구,홍제1동,01,75,571 ,146 ,19 ,6 ,17 ,10 ,12 ,1 ,14 ,6 ,11 ,1 
1113062,서대문구,홍제1동,02,20,928 ,126 ,10 ,6 ,13 ,5 ,5 ,25 ,4 ,5 ,4 ,5 
1113062,서대문구,홍제1동,02,25,787 ,119 ,10 ,6 ,12 ,8 ,11 ,32 ,9 ,9 ,12 ,10 
1113062,서대문구,홍제1동,02,30,870 ,105 ,7 ,7 ,9 ,10 ,11 ,39 ,10 ,6 ,8 ,18 
1113062,서대문구,홍제1동,02,35,887 ,101 ,6 ,6 ,5 ,7 ,8 ,30 ,5 ,6 ,8 ,10 
1113062,서대문구,홍제1동,02,40,995 ,110 ,8 ,9 ,7 ,11 ,24 ,17 ,9 ,10 ,10 ,16 
1113062,서대문구,홍제1동,02,45,"1,073 ",113 ,8 ,10 ,8 ,13 ,25 ,17 ,11 ,8 ,6 ,29 
1113062,서대문구,홍제1동,02,50,957 ,94 ,7 ,7 ,6 ,9 ,21 ,7 ,10 ,7 ,12 ,18 
1113062,서대문구,홍제1동,02,55,"1,058 ",110 ,10 ,9 ,6 ,11 ,18 ,7 ,11 ,9 ,8 ,20 
1113062,서대문구,홍제1동,02,60,753 ,81 ,5 ,6 ,7 ,10 ,8 ,4 ,7 ,5 ,3 ,13 
1113062,서대문구,홍제1동,02,65,664 ,103 ,7 ,8 ,11 ,7 ,7 ,2 ,7 ,11 ,9 ,10 
1113062,서대문구,홍제1동,02,70,524 ,81 ,11 ,10 ,1 ,13 ,15 ,1 ,13 ,10 ,4 ,17 
1113062,서대문구,홍제1동,02,75,910 ,278 ,26 ,19 ,15 ,27 ,11 ,1 ,22 ,28 ,21 ,9 
1113064,서대문구,홍제3동,01,20,626 ,98 ,6 ,14 ,6 ,14 ,18 ,12 ,17 ,7 ,8 ,32 
1113064,서대문구,홍제3동,01,25,609 ,95 ,14 ,10 ,5 ,15 ,22 ,15 ,12 ,10 ,9 ,26 
1113064,서대문구,홍제3동,01,30,701 ,101 ,14 ,10 ,11 ,13 ,33 ,34 ,12 ,11 ,11 ,30 
1113064,서대문구,홍제3동,01,35,676 ,87 ,9 ,5 ,7 ,6 ,17 ,30 ,7 ,9 ,7 ,17 
1113064,서대문구,홍제3동,01,40,752 ,86 ,10 ,6 ,10 ,6 ,9 ,15 ,6 ,8 ,13 ,11 
1113064,서대문구,홍제3동,01,45,844 ,101 ,14 ,11 ,7 ,10 ,33 ,16 ,11 ,10 ,8 ,26 
1113064,서대문구,홍제3동,01,50,809 ,86 ,11 ,9 ,5 ,6 ,17 ,7 ,6 ,7 ,15 ,24 
1113064,서대문구,홍제3동,01,55,706 ,77 ,8 ,8 ,6 ,9 ,22 ,6 ,6 ,9 ,6 ,25 
1113064,서대문구,홍제3동,01,60,589 ,72 ,8 ,10 ,4 ,8 ,20 ,4 ,8 ,7 ,2 ,24 
1113064,서대문구,홍제3동,01,65,426 ,77 ,9 ,6 ,12 ,5 ,7 ,1 ,6 ,2 ,7 ,5 
1113064,서대문구,홍제3동,01,70,349 ,67 ,8 ,10 ,0 ,9 ,11 ,1 ,10 ,2 ,4 ,2 
1113064,서대문구,홍제3동,01,75,607 ,188 ,20 ,33 ,15 ,21 ,27 ,1 ,25 ,6 ,10 ,27 
1113064,서대문구,홍제3동,02,20,591 ,92 ,10 ,10 ,7 ,8 ,3 ,15 ,8 ,5 ,2 ,3 
1113064,서대문구,홍제3동,02,25,602 ,104 ,8 ,11 ,7 ,11 ,14 ,17 ,13 ,9 ,11 ,10 
1113064,서대문구,홍제3동,02,30,621 ,84 ,4 ,8 ,7 ,8 ,11 ,22 ,7 ,7 ,8 ,13 
1113064,서대문구,홍제3동,02,35,587 ,76 ,3 ,11 ,4 ,10 ,3 ,14 ,5 ,6 ,8 ,5 
1113064,서대문구,홍제3동,02,40,760 ,84 ,4 ,10 ,4 ,11 ,9 ,11 ,8 ,7 ,10 ,9 
1113064,서대문구,홍제3동,02,45,832 ,94 ,6 ,14 ,6 ,10 ,14 ,11 ,8 ,9 ,9 ,17 
1113064,서대문구,홍제3동,02,50,781 ,86 ,8 ,14 ,5 ,11 ,15 ,5 ,12 ,8 ,9 ,26 
1113064,서대문구,홍제3동,02,55,852 ,99 ,8 ,13 ,9 ,10 ,12 ,4 ,7 ,6 ,8 ,9 
1113064,서대문구,홍제3동,02,60,679 ,89 ,9 ,19 ,4 ,15 ,15 ,3 ,12 ,8 ,4 ,9 
1113064,서대문구,홍제3동,02,65,589 ,132 ,10 ,21 ,11 ,15 ,10 ,1 ,12 ,15 ,12 ,12 
1113064,서대문구,홍제3동,02,70,461 ,100 ,11 ,20 ,0 ,24 ,16 ,0 ,20 ,12 ,5 ,22 
1113064,서대문구,홍제3동,02,75,853 ,314 ,35 ,54 ,13 ,40 ,33 ,1 ,39 ,32 ,25 ,26 
1113065,서대문구,홍제2동,01,20,496 ,58 ,9 ,7 ,3 ,7 ,11 ,10 ,7 ,3 ,4 ,11 
1113065,서대문구,홍제2동,01,25,475 ,56 ,5 ,3 ,3 ,5 ,6 ,16 ,4 ,7 ,4 ,3 
1113065,서대문구,홍제2동,01,30,502 ,66 ,9 ,7 ,5 ,6 ,21 ,25 ,7 ,6 ,8 ,14 
1113065,서대문구,홍제2동,01,35,516 ,67 ,10 ,6 ,7 ,6 ,14 ,27 ,7 ,6 ,8 ,18 
1113065,서대문구,홍제2동,01,40,611 ,54 ,7 ,5 ,5 ,4 ,22 ,16 ,4 ,6 ,5 ,15 
1113065,서대문구,홍제2동,01,45,633 ,55 ,7 ,5 ,6 ,4 ,6 ,14 ,4 ,3 ,5 ,9 
1113065,서대문구,홍제2동,01,50,629 ,71 ,8 ,4 ,7 ,4 ,15 ,7 ,6 ,4 ,11 ,10 
1113065,서대문구,홍제2동,01,55,584 ,66 ,5 ,5 ,7 ,3 ,12 ,6 ,4 ,7 ,7 ,9 
1113065,서대문구,홍제2동,01,60,409 ,48 ,6 ,4 ,3 ,4 ,3 ,3 ,4 ,4 ,2 ,7 
1113065,서대문구,홍제2동,01,65,324 ,56 ,6 ,3 ,9 ,5 ,14 ,1 ,5 ,3 ,6 ,7 
1113065,서대문구,홍제2동,01,70,229 ,39 ,6 ,3 ,0 ,5 ,10 ,0 ,5 ,1 ,0 ,6 
1113065,서대문구,홍제2동,01,75,341 ,114 ,10 ,7 ,8 ,7 ,12 ,1 ,12 ,3 ,11 ,2 
1113065,서대문구,홍제2동,02,20,503 ,58 ,6 ,5 ,4 ,3 ,3 ,11 ,4 ,3 ,3 ,0 
1113065,서대문구,홍제2동,02,25,505 ,65 ,6 ,5 ,5 ,4 ,10 ,19 ,4 ,5 ,4 ,6 
1113065,서대문구,홍제2동,02,30,573 ,69 ,6 ,3 ,5 ,7 ,9 ,26 ,4 ,3 ,3 ,12 
1113065,서대문구,홍제2동,02,35,516 ,54 ,4 ,5 ,2 ,6 ,14 ,16 ,5 ,4 ,3 ,9 
1113065,서대문구,홍제2동,02,40,607 ,57 ,3 ,4 ,4 ,5 ,7 ,11 ,4 ,5 ,3 ,9 
1113065,서대문구,홍제2동,02,45,632 ,53 ,3 ,5 ,3 ,4 ,5 ,10 ,3 ,4 ,4 ,5 
1113065,서대문구,홍제2동,02,50,754 ,77 ,5 ,9 ,4 ,7 ,7 ,6 ,8 ,4 ,10 ,7 
1113065,서대문구,홍제2동,02,55,633 ,73 ,5 ,9 ,4 ,8 ,7 ,4 ,7 ,6 ,6 ,2 
1113065,서대문구,홍제2동,02,60,468 ,58 ,5 ,7 ,4 ,7 ,11 ,2 ,6 ,4 ,2 ,9 
1113065,서대문구,홍제2동,02,65,429 ,89 ,6 ,7 ,9 ,10 ,8 ,1 ,9 ,10 ,8 ,6 
1113065,서대문구,홍제2동,02,70,358 ,78 ,6 ,10 ,1 ,10 ,11 ,1 ,12 ,9 ,5 ,9 
1113065,서대문구,홍제2동,02,75,513 ,204 ,20 ,18 ,11 ,28 ,15 ,1 ,21 ,30 ,20 ,6 
1113066,서대문구,홍은1동,01,20,882 ,137 ,18 ,30 ,7 ,26 ,37 ,12 ,23 ,6 ,9 ,42 
1113066,서대문구,홍은1동,01,25,732 ,104 ,10 ,12 ,10 ,14 ,18 ,22 ,12 ,15 ,14 ,18 
1113066,서대문구,홍은1동,01,30,813 ,104 ,9 ,12 ,9 ,7 ,11 ,40 ,7 ,7 ,7 ,8 
1113066,서대문구,홍은1동,01,35,764 ,90 ,12 ,7 ,5 ,7 ,20 ,32 ,9 ,8 ,8 ,14 
1113066,서대문구,홍은1동,01,40,970 ,105 ,11 ,9 ,11 ,7 ,16 ,22 ,9 ,8 ,14 ,15 
1113066,서대문구,홍은1동,01,45,"1,009 ",97 ,8 ,9 ,5 ,7 ,29 ,18 ,8 ,8 ,6 ,26 
1113066,서대문구,홍은1동,01,50,"1,039 ",105 ,12 ,11 ,4 ,6 ,17 ,9 ,7 ,10 ,16 ,11 
1113066,서대문구,홍은1동,01,55,"1,014 ",118 ,11 ,9 ,7 ,9 ,19 ,8 ,8 ,11 ,10 ,16 
1113066,서대문구,홍은1동,01,60,711 ,87 ,12 ,12 ,7 ,9 ,22 ,4 ,7 ,8 ,4 ,19 
1113066,서대문구,홍은1동,01,65,562 ,88 ,8 ,5 ,13 ,5 ,8 ,2 ,4 ,5 ,10 ,4 
1113066,서대문구,홍은1동,01,70,455 ,78 ,12 ,8 ,0 ,6 ,11 ,1 ,8 ,6 ,6 ,9 
1113066,서대문구,홍은1동,01,75,594 ,218 ,29 ,31 ,26 ,21 ,24 ,1 ,25 ,17 ,23 ,22 
1113066,서대문구,홍은1동,02,20,850 ,125 ,15 ,13 ,5 ,10 ,27 ,17 ,11 ,5 ,6 ,27 
1113066,서대문구,홍은1동,02,25,728 ,120 ,10 ,11 ,9 ,10 ,10 ,26 ,8 ,12 ,9 ,17 
1113066,서대문구,홍은1동,02,30,739 ,91 ,9 ,8 ,7 ,7 ,14 ,28 ,6 ,9 ,5 ,10 
1113066,서대문구,홍은1동,02,35,757 ,79 ,6 ,9 ,3 ,11 ,6 ,18 ,7 ,7 ,7 ,20 
1113066,서대문구,홍은1동,02,40,949 ,100 ,6 ,11 ,5 ,10 ,13 ,14 ,7 ,11 ,11 ,9 
