행정동코드,자치구,행정동명,성별,연령대,총인구,1인가구수,커뮤니케이션이 적은 집단,평일 외출이 적은 집단,휴일 외출이 적은 집단,출근소요시간 및 근무시간이 많은 집단,외출이 매우 적은 집단(전체),외출이 매우 많은 집단,동영상서비스 이용이 많은 집단,생활서비스 이용이 많은 집단,재정상태에 대한 관심집단,외출-커뮤니케이션이 모두 적은 집단(전체),,,,,,,,,,,
1114074,마포구,상암동,02,55,"1,016 ",105 ,12 ,10 ,9 ,13 ,36 ,7 ,8 ,7 ,10 ,32 ,,,,,,,,,,,
1114074,마포구,상암동,02,60,718 ,85 ,9 ,8 ,8 ,11 ,8 ,3 ,7 ,7 ,2 ,5 ,,,,,,,,,,,
1114074,마포구,상암동,02,65,578 ,80 ,6 ,4 ,12 ,5 ,4 ,1 ,6 ,6 ,9 ,7 ,,,,,,,,,,,
1114074,마포구,상암동,02,70,501 ,75 ,11 ,11 ,2 ,10 ,13 ,1 ,10 ,8 ,4 ,19 ,,,,,,,,,,,
1114074,마포구,상암동,02,75,701 ,208 ,3 ,5 ,16 ,6 ,9 ,1 ,3 ,10 ,13 ,6 ,,,,,,,,,,,
1114075,마포구,도화동,01,20,605 ,121 ,19 ,17 ,9 ,22 ,7 ,10 ,16 ,8 ,7 ,13 ,,,,,,,,,,,
1114075,마포구,도화동,01,25,731 ,180 ,23 ,21 ,24 ,25 ,21 ,31 ,28 ,21 ,31 ,16 ,,,,,,,,,,,
1114075,마포구,도화동,01,30,"1,040 ",219 ,22 ,23 ,21 ,22 ,30 ,61 ,23 ,24 ,35 ,35 ,,,,,,,,,,,
1114075,마포구,도화동,01,35,874 ,168 ,15 ,11 ,22 ,10 ,6 ,54 ,11 ,12 ,18 ,4 ,,,,,,,,,,,
1114075,마포구,도화동,01,40,927 ,102 ,14 ,8 ,13 ,10 ,35 ,24 ,10 ,9 ,17 ,26 ,,,,,,,,,,,
1114075,마포구,도화동,01,45,810 ,88 ,11 ,7 ,8 ,8 ,21 ,16 ,8 ,7 ,7 ,11 ,,,,,,,,,,,
1114075,마포구,도화동,01,50,821 ,82 ,11 ,5 ,7 ,6 ,25 ,9 ,8 ,7 ,16 ,18 ,,,,,,,,,,,
1114075,마포구,도화동,01,55,804 ,87 ,10 ,8 ,7 ,7 ,15 ,8 ,8 ,10 ,10 ,17 ,,,,,,,,,,,
1114075,마포구,도화동,01,60,574 ,69 ,9 ,9 ,6 ,7 ,9 ,4 ,8 ,9 ,4 ,7 ,,,,,,,,,,,
1114075,마포구,도화동,01,65,466 ,80 ,7 ,5 ,16 ,6 ,4 ,2 ,5 ,3 ,12 ,9 ,,,,,,,,,,,
1114075,마포구,도화동,01,70,360 ,64 ,8 ,5 ,5 ,6 ,8 ,1 ,7 ,3 ,5 ,4 ,,,,,,,,,,,
1114075,마포구,도화동,01,75,490 ,156 ,4 ,8 ,22 ,7 ,8 ,1 ,5 ,5 ,15 ,8 ,,,,,,,,,,,
1114075,마포구,도화동,02,20,633 ,146 ,17 ,18 ,14 ,18 ,11 ,14 ,17 ,7 ,6 ,11 ,,,,,,,,,,,
1114075,마포구,도화동,02,25,910 ,232 ,25 ,24 ,21 ,21 ,26 ,33 ,25 ,25 ,28 ,29 ,,,,,,,,,,,
1114075,마포구,도화동,02,30,"1,044 ",204 ,11 ,17 ,22 ,21 ,8 ,48 ,15 ,21 ,20 ,5 ,,,,,,,,,,,
1114075,마포구,도화동,02,35,907 ,154 ,8 ,13 ,9 ,15 ,2 ,29 ,8 ,9 ,10 ,4 ,,,,,,,,,,,
1114075,마포구,도화동,02,40,956 ,103 ,9 ,9 ,7 ,13 ,16 ,14 ,8 ,14 ,14 ,15 ,,,,,,,,,,,
1114075,마포구,도화동,02,45,860 ,89 ,6 ,9 ,6 ,11 ,11 ,13 ,11 ,9 ,8 ,17 ,,,,,,,,,,,
1114075,마포구,도화동,02,50,929 ,101 ,8 ,14 ,6 ,10 ,13 ,6 ,12 ,7 ,15 ,15 ,,,,,,,,,,,
1114075,마포구,도화동,02,55,918 ,101 ,11 ,15 ,6 ,16 ,30 ,4 ,16 ,10 ,9 ,30 ,,,,,,,,,,,
1114075,마포구,도화동,02,60,668 ,80 ,8 ,18 ,7 ,14 ,17 ,3 ,12 ,6 ,5 ,19 ,,,,,,,,,,,
1114075,마포구,도화동,02,65,499 ,114 ,12 ,14 ,8 ,23 ,17 ,1 ,17 ,16 ,17 ,24 ,,,,,,,,,,,
1114075,마포구,도화동,02,70,462 ,101 ,10 ,17 ,1 ,20 ,14 ,0 ,19 ,14 ,9 ,18 ,,,,,,,,,,,
1114075,마포구,도화동,02,75,813 ,323 ,10 ,12 ,11 ,19 ,35 ,1 ,5 ,19 ,17 ,34 ,,,,,,,,,,,
1114076,마포구,서강동,01,20,"1,422 ",530 ,57 ,68 ,47 ,69 ,24 ,28 ,54 ,30 ,35 ,5 ,,,,,,,,,,,
1114076,마포구,서강동,01,25,"1,474 ",554 ,68 ,65 ,55 ,70 ,28 ,45 ,66 ,75 ,69 ,20 ,,,,,,,,,,,
1114076,마포구,서강동,01,30,"1,234 ",394 ,51 ,50 ,45 ,49 ,29 ,64 ,49 ,44 ,53 ,21 ,,,,,,,,,,,
1114076,마포구,서강동,01,35,"1,186 ",330 ,36 ,27 ,32 ,28 ,21 ,56 ,26 ,26 ,25 ,8 ,,,,,,,,,,,
1114076,마포구,서강동,01,40,"1,244 ",180 ,23 ,12 ,24 ,9 ,20 ,31 ,16 ,16 ,24 ,15 ,,,,,,,,,,,
1114076,마포구,서강동,01,45,966 ,151 ,21 ,13 ,15 ,12 ,22 ,21 ,14 ,10 ,12 ,12 ,,,,,,,,,,,
1114076,마포구,서강동,01,50,945 ,78 ,9 ,4 ,7 ,4 ,17 ,12 ,5 ,6 ,15 ,2 ,,,,,,,,,,,
1114076,마포구,서강동,01,55,881 ,78 ,6 ,4 ,8 ,4 ,13 ,10 ,4 ,7 ,8 ,12 ,,,,,,,,,,,
1114076,마포구,서강동,01,60,575 ,61 ,5 ,4 ,7 ,3 ,6 ,5 ,3 ,7 ,3 ,5 ,,,,,,,,,,,
1114076,마포구,서강동,01,65,409 ,61 ,6 ,4 ,13 ,3 ,11 ,2 ,4 ,2 ,7 ,4 ,,,,,,,,,,,
1114076,마포구,서강동,01,70,296 ,56 ,5 ,7 ,2 ,5 ,7 ,1 ,6 ,4 ,4 ,3 ,,,,,,,,,,,
1114076,마포구,서강동,01,75,429 ,141 ,4 ,5 ,14 ,2 ,10 ,1 ,4 ,2 ,10 ,8 ,,,,,,,,,,,
1114076,마포구,서강동,02,20,"1,545 ",580 ,41 ,55 ,48 ,36 ,2 ,34 ,30 ,29 ,25 ,4 ,,,,,,,,,,,
1114076,마포구,서강동,02,25,"1,409 ",537 ,47 ,42 ,67 ,38 ,10 ,51 ,47 ,63 ,54 ,16 ,,,,,,,,,,,
1114076,마포구,서강동,02,30,"1,426 ",374 ,30 ,35 ,35 ,31 ,14 ,61 ,30 ,38 ,30 ,9 ,,,,,,,,,,,
1114076,마포구,서강동,02,35,"1,364 ",339 ,26 ,43 ,13 ,39 ,17 ,40 ,26 ,27 ,24 ,11 ,,,,,,,,,,,
1114076,마포구,서강동,02,40,"1,178 ",191 ,11 ,17 ,12 ,18 ,9 ,18 ,11 ,18 ,18 ,10 ,,,,,,,,,,,
1114076,마포구,서강동,02,45,986 ,149 ,12 ,14 ,7 ,15 ,9 ,13 ,12 ,14 ,7 ,7 ,,,,,,,,,,,
1114076,마포구,서강동,02,50,"1,056 ",90 ,7 ,7 ,6 ,6 ,8 ,7 ,6 ,5 ,11 ,6 ,,,,,,,,,,,
1114076,마포구,서강동,02,55,839 ,91 ,7 ,9 ,7 ,7 ,6 ,5 ,7 ,7 ,6 ,4 ,,,,,,,,,,,
1114076,마포구,서강동,02,60,634 ,61 ,6 ,9 ,5 ,6 ,4 ,3 ,6 ,5 ,2 ,8 ,,,,,,,,,,,
1114076,마포구,서강동,02,65,487 ,94 ,5 ,9 ,10 ,6 ,6 ,1 ,4 ,9 ,8 ,5 ,,,,,,,,,,,
1114076,마포구,서강동,02,70,406 ,80 ,12 ,15 ,2 ,10 ,13 ,1 ,11 ,11 ,6 ,2 ,,,,,,,,,,,
1114076,마포구,서강동,02,75,667 ,268 ,9 ,10 ,16 ,9 ,15 ,1 ,10 ,12 ,13 ,10 ,,,,,,,,,,,
1114077,마포구,공덕동,01,20,"1,232 ",299 ,36 ,45 ,22 ,35 ,36 ,24 ,32 ,13 ,19 ,43 ,,,,,,,,,,,
1114077,마포구,공덕동,01,25,"1,395 ",380 ,43 ,39 ,40 ,39 ,27 ,52 ,34 ,48 ,54 ,33 ,,,,,,,,,,,
1114077,마포구,공덕동,01,30,"1,785 ",458 ,49 ,42 ,63 ,44 ,36 ,116 ,45 ,42 ,69 ,40 ,,,,,,,,,,,
1114077,마포구,공덕동,01,35,"1,493 ",348 ,55 ,29 ,40 ,29 ,44 ,71 ,32 ,26 ,36 ,51 ,,,,,,,,,,,
1114077,마포구,공덕동,01,40,"1,592 ",246 ,31 ,23 ,31 ,21 ,35 ,41 ,23 ,18 ,33 ,37 ,,,,,,,,,,,
1114077,마포구,공덕동,01,45,"1,522 ",226 ,36 ,31 ,26 ,26 ,59 ,30 ,29 ,21 ,14 ,49 ,,,,,,,,,,,
1114077,마포구,공덕동,01,50,"1,551 ",168 ,22 ,13 ,17 ,13 ,33 ,17 ,16 ,17 ,30 ,18 ,,,,,,,,,,,
1114077,마포구,공덕동,01,55,"1,368 ",150 ,18 ,14 ,15 ,12 ,21 ,12 ,14 ,16 ,15 ,17 ,,,,,,,,,,,
1114077,마포구,공덕동,01,60,905 ,109 ,12 ,12 ,13 ,11 ,17 ,6 ,9 ,13 ,6 ,20 ,,,,,,,,,,,
1114077,마포구,공덕동,01,65,744 ,155 ,16 ,8 ,33 ,8 ,7 ,2 ,9 ,12 ,23 ,0 ,,,,,,,,,,,
1114077,마포구,공덕동,01,70,516 ,110 ,18 ,14 ,2 ,7 ,13 ,1 ,12 ,8 ,9 ,6 ,,,,,,,,,,,
1114077,마포구,공덕동,01,75,808 ,265 ,14 ,16 ,16 ,8 ,22 ,1 ,15 ,8 ,13 ,22 ,,,,,,,,,,,
1114077,마포구,공덕동,02,20,"1,316 ",369 ,37 ,29 ,24 ,29 ,17 ,33 ,27 ,18 ,23 ,14 ,,,,,,,,,,,
1114077,마포구,공덕동,02,25,"1,660 ",486 ,33 ,36 ,49 ,37 ,24 ,71 ,36 ,48 ,61 ,36 ,,,,,,,,,,,
1114077,마포구,공덕동,02,30,"1,824 ",519 ,35 ,33 ,50 ,37 ,34 ,89 ,40 ,42 ,50 ,33 ,,,,,,,,,,,
1114077,마포구,공덕동,02,35,"1,476 ",304 ,19 ,28 ,24 ,25 ,13 ,55 ,20 ,26 ,27 ,17 ,,,,,,,,,,,
1114077,마포구,공덕동,02,40,"1,537 ",227 ,20 ,26 ,17 ,21 ,25 ,25 ,19 ,21 ,30 ,29 ,,,,,,,,,,,
1114077,마포구,공덕동,02,45,"1,633 ",240 ,22 ,38 ,16 ,33 ,28 ,23 ,31 ,27 ,17 ,44 ,,,,,,,,,,,
1114077,마포구,공덕동,02,50,"1,622 ",171 ,15 ,17 ,11 ,18 ,29 ,11 ,17 ,10 ,22 ,27 ,,,,,,,,,,,
1114077,마포구,공덕동,02,55,"1,476 ",172 ,20 ,21 ,14 ,19 ,32 ,8 ,19 ,15 ,13 ,28 ,,,,,,,,,,,
1114077,마포구,공덕동,02,60,"1,049 ",128 ,14 ,21 ,14 ,17 ,14 ,5 ,20 ,9 ,6 ,22 ,,,,,,,,,,,
1114077,마포구,공덕동,02,65,897 ,216 ,11 ,23 ,25 ,20 ,7 ,2 ,19 ,28 ,28 ,15 ,,,,,,,,,,,
1114077,마포구,공덕동,02,70,722 ,179 ,29 ,39 ,4 ,30 ,26 ,1 ,31 ,28 ,16 ,51 ,,,,,,,,,,,
1114077,마포구,공덕동,02,75,"1,281 ",490 ,14 ,36 ,20 ,19 ,24 ,2 ,18 ,34 ,26 ,36 ,,,,,,,,,,,
1114078,마포구,아현동,01,20,878 ,92 ,22 ,14 ,6 ,13 ,30 ,16 ,15 ,4 ,5 ,25 ,,,,,,,,,,,
1114078,마포구,아현동,01,25,889 ,103 ,15 ,10 ,10 ,14 ,31 ,35 ,15 ,15 ,10 ,33 ,,,,,,,,,,,
1114078,마포구,아현동,01,30,"1,472 ",219 ,24 ,14 ,30 ,14 ,17 ,99 ,16 ,21 ,22 ,21 ,,,,,,,,,,,
1114078,마포구,아현동,01,35,"1,319 ",199 ,24 ,11 ,12 ,9 ,24 ,76 ,16 ,10 ,16 ,13 ,,,,,,,,,,,
1114078,마포구,아현동,01,40,"1,104 ",124 ,17 ,5 ,11 ,6 ,15 ,31 ,9 ,8 ,17 ,11 ,,,,,,,,,,,
1114078,마포구,아현동,01,45,994 ,107 ,16 ,7 ,10 ,8 ,24 ,23 ,10 ,8 ,10 ,20 ,,,,,,,,,,,
1114078,마포구,아현동,01,50,"1,090 ",97 ,9 ,5 ,8 ,6 ,11 ,13 ,6 ,8 ,19 ,13 ,,,,,,,,,,,
1114078,마포구,아현동,01,55,"1,046 ",126 ,13 ,7 ,9 ,8 ,17 ,10 ,7 ,15 ,13 ,15 ,,,,,,,,,,,
1114078,마포구,아현동,01,60,682 ,66 ,8 ,7 ,6 ,6 ,9 ,5 ,5 ,8 ,3 ,5 ,,,,,,,,,,,
1114078,마포구,아현동,01,65,424 ,61 ,5 ,2 ,12 ,2 ,3 ,2 ,4 ,3 ,7 ,3 ,,,,,,,,,,,
1114078,마포구,아현동,01,70,312 ,42 ,6 ,3 ,1 ,4 ,7 ,1 ,5 ,1 ,1 ,6 ,,,,,,,,,,,
1114078,마포구,아현동,01,75,488 ,149 ,4 ,3 ,15 ,3 ,9 ,1 ,3 ,3 ,9 ,4 ,,,,,,,,,,,
1114078,마포구,아현동,02,20,903 ,106 ,14 ,13 ,6 ,11 ,23 ,17 ,10 ,6 ,3 ,10 ,,,,,,,,,,,
1114078,마포구,아현동,02,25,"1,164 ",154 ,12 ,12 ,18 ,11 ,24 ,43 ,10 ,14 ,10 ,15 ,,,,,,,,,,,
1114078,마포구,아현동,02,30,"1,599 ",216 ,16 ,13 ,19 ,21 ,12 ,74 ,18 ,12 ,20 ,15 ,,,,,,,,,,,
1114078,마포구,아현동,02,35,"1,208 ",138 ,7 ,10 ,6 ,15 ,12 ,40 ,9 ,7 ,6 ,15 ,,,,,,,,,,,
1114078,마포구,아현동,02,40,"1,035 ",113 ,7 ,9 ,8 ,11 ,16 ,18 ,9 ,10 ,12 ,14 ,,,,,,,,,,,
1114078,마포구,아현동,02,45,"1,067 ",111 ,7 ,10 ,5 ,10 ,12 ,16 ,8 ,9 ,11 ,12 ,,,,,,,,,,,
1114078,마포구,아현동,02,50,"1,198 ",121 ,8 ,10 ,9 ,10 ,11 ,9 ,9 ,7 ,18 ,7 ,,,,,,,,,,,
1114078,마포구,아현동,02,55,"1,104 ",104 ,9 ,13 ,6 ,12 ,14 ,6 ,11 ,6 ,9 ,9 ,,,,,,,,,,,
1114078,마포구,아현동,02,60,727 ,74 ,8 ,9 ,6 ,13 ,17 ,4 ,10 ,5 ,2 ,19 ,,,,,,,,,,,
1114078,마포구,아현동,02,65,532 ,91 ,6 ,9 ,7 ,10 ,7 ,1 ,8 ,8 ,9 ,9 ,,,,,,,,,,,
1114078,마포구,아현동,02,70,471 ,84 ,10 ,10 ,1 ,11 ,8 ,1 ,13 ,11 ,5 ,10 ,,,,,,,,,,,
1114078,마포구,아현동,02,75,734 ,266 ,6 ,14 ,11 ,7 ,10 ,1 ,4 ,20 ,13 ,23 ,,,,,,,,,,,
1115051,양천구,목1동,01,20,921 ,32 ,4 ,3 ,2 ,4 ,25 ,18 ,3 ,2 ,2 ,13 ,,,,,,,,,,,
1115051,양천구,목1동,01,25,729 ,26 ,4 ,3 ,3 ,4 ,38 ,19 ,5 ,4 ,2 ,37 ,,,,,,,,,,,
1115051,양천구,목1동,01,30,814 ,56 ,8 ,4 ,8 ,6 ,22 ,50 ,7 ,7 ,5 ,20 ,,,,,,,,,,,
1115051,양천구,목1동,01,35,877 ,54 ,7 ,4 ,7 ,5 ,24 ,48 ,6 ,5 ,5 ,18 ,,,,,,,,,,,
1115051,양천구,목1동,01,40,"1,502 ",51 ,6 ,2 ,7 ,3 ,22 ,43 ,4 ,4 ,6 ,17 ,,,,,,,,,,,
1115051,양천구,목1동,01,45,"1,897 ",62 ,7 ,3 ,7 ,4 ,29 ,48 ,5 ,4 ,5 ,20 ,,,,,,,,,,,
1115051,양천구,목1동,01,50,"1,378 ",47 ,4 ,1 ,4 ,2 ,23 ,21 ,2 ,3 ,9 ,22 ,,,,,,,,,,,
1115051,양천구,목1동,01,55,"1,103 ",38 ,3 ,1 ,3 ,2 ,21 ,13 ,2 ,3 ,4 ,10 ,,,,,,,,,,,
1115051,양천구,목1동,01,60,702 ,26 ,2 ,1 ,2 ,1 ,13 ,7 ,2 ,3 ,1 ,9 ,,,,,,,,,,,
1115051,양천구,목1동,01,65,504 ,45 ,3 ,1 ,11 ,1 ,3 ,3 ,2 ,1 ,6 ,2 ,,,,,,,,,,,
1115051,양천구,목1동,01,70,341 ,31 ,3 ,1 ,1 ,2 ,5 ,1 ,2 ,2 ,3 ,2 ,,,,,,,,,,,
1115051,양천구,목1동,01,75,302 ,78 ,1 ,1 ,13 ,2 ,2 ,1 ,2 ,1 ,5 ,5 ,,,,,,,,,,,
1115051,양천구,목1동,02,20,936 ,34 ,3 ,2 ,2 ,3 ,10 ,18 ,2 ,2 ,1 ,14 ,,,,,,,,,,,
1115051,양천구,목1동,02,25,861 ,34 ,4 ,2 ,4 ,4 ,15 ,29 ,4 ,4 ,2 ,16 ,,,,,,,,,,,
1115051,양천구,목1동,02,30,919 ,58 ,6 ,4 ,6 ,5 ,19 ,43 ,5 ,6 ,5 ,19 ,,,,,,,,,,,
1115051,양천구,목1동,02,35,"1,278 ",66 ,5 ,5 ,3 ,10 ,17 ,37 ,6 ,5 ,3 ,23 ,,,,,,,,,,,
1115051,양천구,목1동,02,40,"1,957 ",64 ,3 ,4 ,4 ,9 ,32 ,30 ,5 ,5 ,5 ,31 ,,,,,,,,,,,
1115051,양천구,목1동,02,45,"1,858 ",59 ,3 ,3 ,3 ,7 ,12 ,25 ,5 ,5 ,4 ,23 ,,,,,,,,,,,
1115051,양천구,목1동,02,50,"1,317 ",49 ,3 ,3 ,3 ,5 ,20 ,10 ,5 ,3 ,6 ,22 ,,,,,,,,,,,
1115051,양천구,목1동,02,55,"1,029 ",40 ,3 ,3 ,3 ,4 ,13 ,7 ,4 ,2 ,3 ,21 ,,,,,,,,,,,
1115051,양천구,목1동,02,60,659 ,27 ,2 ,2 ,2 ,4 ,10 ,3 ,3 ,2 ,1 ,11 ,,,,,,,,,,,
1115051,양천구,목1동,02,65,540 ,58 ,3 ,2 ,4 ,4 ,4 ,1 ,4 ,5 ,6 ,3 ,,,,,,,,,,,
1115051,양천구,목1동,02,70,347 ,37 ,3 ,2 ,0 ,6 ,6 ,0 ,6 ,4 ,2 ,2 ,,,,,,,,,,,
1115051,양천구,목1동,02,75,461 ,152 ,4 ,4 ,5 ,4 ,5 ,1 ,2 ,7 ,13 ,5 ,,,,,,,,,,,
1115052,양천구,목2동,01,20,"1,194 ",179 ,18 ,20 ,6 ,21 ,18 ,20 ,18 ,7 ,9 ,15 ,,,,,,,,,,,
1115052,양천구,목2동,01,25,"1,129 ",196 ,29 ,25 ,19 ,26 ,44 ,41 ,30 ,26 ,21 ,49 ,,,,,,,,,,,
1115052,양천구,목2동,01,30,"1,560 ",372 ,47 ,32 ,39 ,23 ,34 ,102 ,36 ,34 ,44 ,28 ,,,,,,,,,,,
1115052,양천구,목2동,01,35,"1,176 ",250 ,34 ,22 ,26 ,20 ,23 ,57 ,25 ,20 ,17 ,21 ,,,,,,,,,,,
1115052,양천구,목2동,01,40,"1,128 ",143 ,19 ,12 ,17 ,11 ,25 ,27 ,13 ,14 ,17 ,20 ,,,,,,,,,,,
1115052,양천구,목2동,01,45,"1,160 ",142 ,18 ,10 ,16 ,8 ,20 ,27 ,12 ,11 ,13 ,16 ,,,,,,,,,,,
1115052,양천구,목2동,01,50,"1,315 ",103 ,10 ,5 ,12 ,5 ,21 ,15 ,6 ,9 ,17 ,10 ,,,,,,,,,,,
1115052,양천구,목2동,01,55,"1,171 ",98 ,7 ,5 ,10 ,4 ,19 ,12 ,5 ,11 ,7 ,21 ,,,,,,,,,,,
1115052,양천구,목2동,01,60,784 ,69 ,6 ,5 ,6 ,6 ,13 ,6 ,4 ,8 ,4 ,11 ,,,,,,,,,,,
1115052,양천구,목2동,01,65,545 ,81 ,6 ,3 ,17 ,4 ,2 ,2 ,4 ,4 ,10 ,2 ,,,,,,,,,,,
1115052,양천구,목2동,01,70,348 ,52 ,6 ,3 ,2 ,4 ,7 ,1 ,5 ,2 ,4 ,5 ,,,,,,,,,,,
1115052,양천구,목2동,01,75,351 ,108 ,6 ,6 ,9 ,5 ,16 ,1 ,9 ,2 ,8 ,6 ,,,,,,,,,,,
1115052,양천구,목2동,02,20,"1,120 ",183 ,15 ,12 ,9 ,13 ,12 ,21 ,12 ,9 ,5 ,20 ,,,,,,,,,,,
1115052,양천구,목2동,02,25,"1,260 ",239 ,23 ,16 ,23 ,16 ,22 ,46 ,22 ,29 ,23 ,26 ,,,,,,,,,,,
1115052,양천구,목2동,02,30,"1,576 ",355 ,23 ,30 ,30 ,33 ,12 ,81 ,26 ,29 ,32 ,10 ,,,,,,,,,,,
1115052,양천구,목2동,02,35,"1,131 ",220 ,12 ,20 ,11 ,21 ,16 ,36 ,16 ,19 ,17 ,18 ,,,,,,,,,,,
1115052,양천구,목2동,02,40,"1,249 ",157 ,10 ,14 ,10 ,16 ,11 ,20 ,13 ,17 ,18 ,21 ,,,,,,,,,,,
1115052,양천구,목2동,02,45,"1,382 ",160 ,9 ,13 ,10 ,19 ,9 ,19 ,14 ,15 ,8 ,28 ,,,,,,,,,,,
1115052,양천구,목2동,02,50,"1,363 ",116 ,10 ,10 ,7 ,11 ,17 ,10 ,9 ,8 ,13 ,15 ,,,,,,,,,,,
1115052,양천구,목2동,02,55,"1,233 ",117 ,10 ,12 ,10 ,13 ,21 ,8 ,13 ,9 ,10 ,27 ,,,,,,,,,,,
1115052,양천구,목2동,02,60,872 ,85 ,8 ,12 ,6 ,10 ,14 ,4 ,9 ,7 ,3 ,11 ,,,,,,,,,,,
1115052,양천구,목2동,02,65,535 ,98 ,5 ,10 ,12 ,8 ,3 ,1 ,6 ,12 ,11 ,5 ,,,,,,,,,,,
1115052,양천구,목2동,02,70,496 ,88 ,9 ,13 ,1 ,11 ,12 ,1 ,12 ,10 ,7 ,17 ,,,,,,,,,,,
1115052,양천구,목2동,02,75,586 ,217 ,7 ,11 ,7 ,6 ,9 ,1 ,5 ,15 ,8 ,12 ,,,,,,,,,,,
1115053,양천구,목3동,01,20,824 ,101 ,21 ,15 ,8 ,14 ,31 ,16 ,16 ,7 ,4 ,34 ,,,,,,,,,,,
1115053,양천구,목3동,01,25,828 ,111 ,16 ,10 ,12 ,11 ,19 ,26 ,15 ,15 ,11 ,15 ,,,,,,,,,,,
1115053,양천구,목3동,01,30,"1,024 ",201 ,21 ,17 ,29 ,19 ,26 ,60 ,25 ,18 ,17 ,23 ,,,,,,,,,,,
1115053,양천구,목3동,01,35,874 ,151 ,24 ,14 ,15 ,11 ,20 ,43 ,15 ,15 ,15 ,18 ,,,,,,,,,,,
1115053,양천구,목3동,01,40,755 ,118 ,13 ,9 ,13 ,7 ,20 ,16 ,10 ,7 ,15 ,19 ,,,,,,,,,,,
1115053,양천구,목3동,01,45,792 ,123 ,15 ,8 ,13 ,7 ,4 ,16 ,8 ,13 ,8 ,8 ,,,,,,,,,,,
1115053,양천구,목3동,01,50,831 ,87 ,9 ,5 ,10 ,5 ,13 ,9 ,7 ,11 ,15 ,13 ,,,,,,,,,,,
1115053,양천구,목3동,01,55,858 ,98 ,11 ,7 ,10 ,6 ,15 ,8 ,8 ,12 ,9 ,17 ,,,,,,,,,,,
1115053,양천구,목3동,01,60,603 ,66 ,8 ,5 ,6 ,4 ,4 ,4 ,5 ,8 ,3 ,3 ,,,,,,,,,,,
1115053,양천구,목3동,01,65,450 ,81 ,8 ,4 ,17 ,3 ,5 ,2 ,4 ,6 ,10 ,2 ,,,,,,,,,,,
1115053,양천구,목3동,01,70,270 ,47 ,8 ,4 ,1 ,3 ,9 ,0 ,5 ,3 ,4 ,5 ,,,,,,,,,,,
1115053,양천구,목3동,01,75,294 ,80 ,3 ,1 ,7 ,2 ,10 ,1 ,2 ,2 ,4 ,3 ,,,,,,,,,,,
1115053,양천구,목3동,02,20,725 ,99 ,10 ,9 ,10 ,9 ,13 ,15 ,7 ,6 ,4 ,13 ,,,,,,,,,,,
1115053,양천구,목3동,02,25,929 ,144 ,8 ,6 ,18 ,8 ,9 ,36 ,9 ,20 ,19 ,9 ,,,,,,,,,,,
1115053,양천구,목3동,02,30,"1,025 ",190 ,14 ,13 ,15 ,17 ,9 ,52 ,15 ,14 ,15 ,11 ,,,,,,,,,,,
1115053,양천구,목3동,02,35,780 ,127 ,10 ,12 ,9 ,11 ,9 ,25 ,9 ,9 ,10 ,7 ,,,,,,,,,,,
1115053,양천구,목3동,02,40,837 ,134 ,10 ,10 ,15 ,15 ,7 ,15 ,13 ,15 ,11 ,10 ,,,,,,,,,,,
1115053,양천구,목3동,02,45,932 ,142 ,13 ,17 ,9 ,16 ,14 ,13 ,16 ,12 ,11 ,28 ,,,,,,,,,,,
1115053,양천구,목3동,02,50,983 ,99 ,5 ,7 ,6 ,7 ,8 ,7 ,8 ,8 ,12 ,8 ,,,,,,,,,,,
1115053,양천구,목3동,02,55,988 ,115 ,9 ,12 ,10 ,12 ,15 ,5 ,12 ,9 ,10 ,17 ,,,,,,,,,,,
1115053,양천구,목3동,02,60,664 ,78 ,8 ,10 ,7 ,11 ,13 ,3 ,11 ,8 ,3 ,19 ,,,,,,,,,,,
1115053,양천구,목3동,02,65,447 ,93 ,8 ,8 ,5 ,7 ,1 ,1 ,7 ,9 ,9 ,3 ,,,,,,,,,,,
1115053,양천구,목3동,02,70,374 ,79 ,8 ,8 ,1 ,8 ,4 ,1 ,8 ,9 ,5 ,3 ,,,,,,,,,,,
1115053,양천구,목3동,02,75,512 ,166 ,2 ,1 ,5 ,6 ,11 ,1 ,4 ,10 ,11 ,9 ,,,,,,,,,,,
1115054,양천구,목4동,01,20,"1,151 ",83 ,13 ,11 ,5 ,10 ,32 ,20 ,11 ,5 ,3 ,25 ,,,,,,,,,,,
1115054,양천구,목4동,01,25,759 ,59 ,8 ,10 ,5 ,9 ,38 ,19 ,9 ,7 ,5 ,35 ,,,,,,,,,,,
1115054,양천구,목4동,01,30,787 ,149 ,19 ,16 ,18 ,16 ,25 ,50 ,16 ,19 ,17 ,27 ,,,,,,,,,,,
1115054,양천구,목4동,01,35,761 ,127 ,19 ,16 ,12 ,14 ,35 ,32 ,17 ,13 ,11 ,27 ,,,,,,,,,,,
1115054,양천구,목4동,01,40,"1,088 ",84 ,13 ,6 ,12 ,6 ,30 ,26 ,9 ,8 ,12 ,33 ,,,,,,,,,,,
1115054,양천구,목4동,01,45,"1,524 ",107 ,11 ,6 ,9 ,5 ,29 ,33 ,8 ,8 ,13 ,29 ,,,,,,,,,,,
1115054,양천구,목4동,01,50,"1,310 ",101 ,10 ,5 ,9 ,6 ,29 ,15 ,7 ,9 ,19 ,15 ,,,,,,,,,,,
