행정동코드,자치구,행정동명,성별,연령대,총인구,1인가구수,커뮤니케이션이 적은 집단,평일 외출이 적은 집단,휴일 외출이 적은 집단,출근소요시간 및 근무시간이 많은 집단,외출이 매우 적은 집단(전체),외출이 매우 많은 집단,동영상서비스 이용이 많은 집단,생활서비스 이용이 많은 집단,재정상태에 대한 관심집단,외출-커뮤니케이션이 모두 적은 집단(전체)
1116071,강서구,방화2동,02,35,817 ,201 ,14 ,21 ,13 ,21 ,10 ,25 ,16 ,16 ,14 ,15 
1116071,강서구,방화2동,02,40,843 ,203 ,18 ,24 ,17 ,25 ,13 ,13 ,21 ,25 ,23 ,25 
1116071,강서구,방화2동,02,45,848 ,187 ,11 ,18 ,18 ,21 ,7 ,13 ,18 ,21 ,13 ,14 
1116071,강서구,방화2동,02,50,"1,009 ",186 ,14 ,15 ,16 ,15 ,8 ,7 ,21 ,18 ,23 ,24 
1116071,강서구,방화2동,02,55,"1,122 ",189 ,17 ,15 ,20 ,19 ,12 ,8 ,17 ,19 ,18 ,19 
1116071,강서구,방화2동,02,60,896 ,185 ,17 ,20 ,20 ,23 ,15 ,5 ,21 ,18 ,9 ,9 
1116071,강서구,방화2동,02,65,720 ,245 ,19 ,22 ,35 ,25 ,10 ,1 ,22 ,42 ,34 ,36 
1116071,강서구,방화2동,02,70,535 ,175 ,23 ,26 ,1 ,28 ,12 ,1 ,23 ,31 ,11 ,11 
1116071,강서구,방화2동,02,75,913 ,450 ,50 ,30 ,40 ,43 ,21 ,1 ,45 ,77 ,44 ,47 
1116072,강서구,방화3동,01,20,735 ,78 ,10 ,10 ,5 ,9 ,37 ,13 ,10 ,7 ,5 ,6 
1116072,강서구,방화3동,01,25,834 ,88 ,9 ,9 ,5 ,10 ,36 ,25 ,11 ,8 ,13 ,14 
1116072,강서구,방화3동,01,30,"1,206 ",163 ,16 ,14 ,13 ,17 ,35 ,63 ,17 ,13 ,14 ,15 
1116072,강서구,방화3동,01,35,"1,134 ",138 ,16 ,9 ,10 ,10 ,30 ,55 ,13 ,14 ,11 ,11 
1116072,강서구,방화3동,01,40,"1,008 ",183 ,26 ,16 ,20 ,14 ,22 ,24 ,17 ,14 ,26 ,28 
1116072,강서구,방화3동,01,45,905 ,139 ,21 ,11 ,12 ,13 ,31 ,17 ,14 ,10 ,11 ,11 
1116072,강서구,방화3동,01,50,915 ,111 ,14 ,7 ,11 ,7 ,14 ,10 ,8 ,15 ,18 ,19 
1116072,강서구,방화3동,01,55,"1,078 ",143 ,17 ,14 ,14 ,13 ,16 ,10 ,15 ,22 ,16 ,17 
1116072,강서구,방화3동,01,60,871 ,113 ,17 ,12 ,12 ,14 ,15 ,6 ,13 ,13 ,7 ,7 
1116072,강서구,방화3동,01,65,613 ,196 ,20 ,12 ,33 ,16 ,10 ,2 ,12 ,17 ,25 ,26 
1116072,강서구,방화3동,01,70,406 ,154 ,25 ,17 ,3 ,20 ,15 ,1 ,19 ,18 ,12 ,13 
1116072,강서구,방화3동,01,75,503 ,250 ,28 ,14 ,35 ,29 ,6 ,1 ,23 ,40 ,33 ,35 
1116072,강서구,방화3동,02,20,717 ,56 ,5 ,5 ,3 ,4 ,8 ,12 ,4 ,5 ,1 ,2 
1116072,강서구,방화3동,02,25,946 ,80 ,7 ,5 ,5 ,8 ,31 ,33 ,8 ,8 ,12 ,13 
1116072,강서구,방화3동,02,30,"1,180 ",167 ,8 ,11 ,13 ,11 ,13 ,58 ,9 ,14 ,19 ,20 
1116072,강서구,방화3동,02,35,"1,116 ",149 ,10 ,13 ,7 ,16 ,28 ,37 ,12 ,12 ,13 ,14 
1116072,강서구,방화3동,02,40,942 ,191 ,11 ,14 ,14 ,24 ,21 ,17 ,17 ,18 ,20 ,22 
1116072,강서구,방화3동,02,45,920 ,152 ,8 ,15 ,10 ,18 ,17 ,13 ,14 ,16 ,11 ,11 
1116072,강서구,방화3동,02,50,"1,071 ",149 ,18 ,16 ,11 ,18 ,29 ,7 ,17 ,17 ,17 ,18 
1116072,강서구,방화3동,02,55,"1,249 ",152 ,10 ,13 ,16 ,16 ,23 ,9 ,14 ,13 ,14 ,15 
1116072,강서구,방화3동,02,60,882 ,147 ,16 ,19 ,14 ,20 ,14 ,4 ,18 ,12 ,8 ,8 
1116072,강서구,방화3동,02,65,680 ,239 ,16 ,22 ,27 ,30 ,9 ,1 ,22 ,40 ,37 ,39 
1116072,강서구,방화3동,02,70,588 ,214 ,34 ,29 ,3 ,42 ,19 ,1 ,35 ,45 ,16 ,17 
1116072,강서구,방화3동,02,75,879 ,447 ,51 ,35 ,29 ,68 ,11 ,1 ,40 ,100 ,55 ,59 
1116073,강서구,화곡1동,01,20,"1,737 ",425 ,49 ,71 ,40 ,52 ,60 ,28 ,52 ,35 ,40 ,43 
1116073,강서구,화곡1동,01,25,"2,450 ",810 ,81 ,59 ,81 ,51 ,45 ,83 ,64 ,107 ,127 ,135 
1116073,강서구,화곡1동,01,30,"3,449 ",893 ,85 ,78 ,99 ,69 ,58 ,163 ,75 ,111 ,129 ,137 
1116073,강서구,화곡1동,01,35,"2,877 ",749 ,91 ,80 ,55 ,64 ,60 ,114 ,72 ,81 ,87 ,92 
1116073,강서구,화곡1동,01,40,"2,169 ",556 ,72 ,60 ,57 ,45 ,50 ,44 ,55 ,66 ,85 ,90 
1116073,강서구,화곡1동,01,45,"1,801 ",390 ,46 ,43 ,39 ,35 ,51 ,31 ,35 ,40 ,34 ,37 
1116073,강서구,화곡1동,01,50,"2,011 ",285 ,40 ,27 ,32 ,23 ,65 ,17 ,28 ,48 ,48 ,51 
1116073,강서구,화곡1동,01,55,"1,938 ",258 ,38 ,27 ,29 ,27 ,52 ,16 ,25 ,40 ,23 ,25 
1116073,강서구,화곡1동,01,60,"1,604 ",240 ,32 ,29 ,26 ,23 ,20 ,10 ,25 ,33 ,12 ,12 
1116073,강서구,화곡1동,01,65,"1,362 ",217 ,24 ,16 ,38 ,15 ,48 ,4 ,18 ,14 ,27 ,29 
1116073,강서구,화곡1동,01,70,752 ,131 ,20 ,17 ,3 ,13 ,24 ,1 ,16 ,8 ,8 ,9 
1116073,강서구,화곡1동,01,75,834 ,227 ,26 ,23 ,20 ,15 ,22 ,1 ,26 ,12 ,22 ,24 
1116073,강서구,화곡1동,02,20,"1,781 ",470 ,43 ,44 ,44 ,37 ,23 ,38 ,35 ,50 ,34 ,36 
1116073,강서구,화곡1동,02,25,"2,642 ",905 ,69 ,62 ,79 ,71 ,31 ,87 ,68 ,104 ,127 ,135 
1116073,강서구,화곡1동,02,30,"3,184 ",912 ,56 ,79 ,72 ,73 ,44 ,118 ,68 ,95 ,108 ,115 
1116073,강서구,화곡1동,02,35,"2,400 ",661 ,48 ,73 ,31 ,69 ,23 ,72 ,68 ,65 ,72 ,76 
1116073,강서구,화곡1동,02,40,"2,005 ",976 ,85 ,116 ,79 ,106 ,29 ,30 ,109 ,104 ,136 ,145 
1116073,강서구,화곡1동,02,45,"1,894 ",377 ,26 ,52 ,27 ,45 ,37 ,26 ,46 ,46 ,29 ,31 
1116073,강서구,화곡1동,02,50,"2,117 ",327 ,31 ,42 ,28 ,37 ,62 ,15 ,39 ,40 ,52 ,55 
1116073,강서구,화곡1동,02,55,"2,446 ",323 ,27 ,38 ,27 ,34 ,41 ,15 ,37 ,39 ,34 ,36 
1116073,강서구,화곡1동,02,60,"1,865 ",268 ,23 ,42 ,20 ,34 ,31 ,9 ,40 ,23 ,13 ,14 
1116073,강서구,화곡1동,02,65,"1,330 ",319 ,22 ,35 ,39 ,26 ,26 ,3 ,34 ,43 ,42 ,45 
1116073,강서구,화곡1동,02,70,919 ,227 ,25 ,38 ,2 ,34 ,20 ,1 ,34 ,32 ,18 ,19 
1116073,강서구,화곡1동,02,75,"1,092 ",391 ,33 ,44 ,27 ,49 ,26 ,1 ,43 ,48 ,42 ,45 
1116074,강서구,우장산동,01,20,"1,353 ",119 ,15 ,12 ,6 ,11 ,32 ,20 ,14 ,6 ,8 ,9 
1116074,강서구,우장산동,01,25,"1,237 ",108 ,12 ,13 ,8 ,15 ,53 ,39 ,15 ,10 ,14 ,15 
1116074,강서구,우장산동,01,30,"1,582 ",137 ,17 ,15 ,15 ,16 ,45 ,82 ,18 ,15 ,15 ,15 
1116074,강서구,우장산동,01,35,"1,734 ",130 ,18 ,10 ,10 ,11 ,60 ,89 ,14 ,7 ,11 ,12 
1116074,강서구,우장산동,01,40,"2,273 ",115 ,16 ,8 ,11 ,8 ,51 ,51 ,10 ,10 ,14 ,15 
1116074,강서구,우장산동,01,45,"2,178 ",123 ,13 ,7 ,8 ,8 ,49 ,46 ,11 ,7 ,9 ,10 
1116074,강서구,우장산동,01,50,"1,823 ",161 ,14 ,8 ,8 ,7 ,35 ,21 ,9 ,9 ,28 ,30 
1116074,강서구,우장산동,01,55,"1,540 ",83 ,6 ,3 ,6 ,4 ,19 ,16 ,4 ,7 ,8 ,8 
1116074,강서구,우장산동,01,60,"1,240 ",60 ,7 ,4 ,5 ,4 ,18 ,10 ,5 ,4 ,3 ,3 
1116074,강서구,우장산동,01,65,915 ,83 ,6 ,4 ,11 ,4 ,24 ,4 ,5 ,3 ,8 ,8 
1116074,강서구,우장산동,01,70,454 ,55 ,7 ,4 ,1 ,4 ,10 ,1 ,5 ,2 ,4 ,4 
1116074,강서구,우장산동,01,75,549 ,130 ,11 ,5 ,14 ,8 ,8 ,1 ,14 ,5 ,9 ,10 
1116074,강서구,우장산동,02,20,"1,445 ",150 ,14 ,12 ,9 ,10 ,15 ,24 ,10 ,6 ,6 ,7 
1116074,강서구,우장산동,02,25,"1,382 ",123 ,12 ,9 ,13 ,13 ,34 ,47 ,12 ,11 ,10 ,11 
1116074,강서구,우장산동,02,30,"1,856 ",270 ,18 ,12 ,25 ,20 ,22 ,75 ,17 ,22 ,25 ,27 
1116074,강서구,우장산동,02,35,"2,174 ",151 ,10 ,12 ,6 ,21 ,46 ,63 ,14 ,10 ,12 ,13 
1116074,강서구,우장산동,02,40,"2,519 ",141 ,7 ,9 ,5 ,17 ,19 ,37 ,10 ,9 ,15 ,16 
1116074,강서구,우장산동,02,45,"2,106 ",150 ,7 ,13 ,7 ,17 ,21 ,27 ,14 ,11 ,10 ,10 
1116074,강서구,우장산동,02,50,"1,830 ",155 ,9 ,11 ,6 ,15 ,30 ,12 ,15 ,9 ,19 ,21 
1116074,강서구,우장산동,02,55,"1,778 ",115 ,6 ,9 ,6 ,13 ,12 ,10 ,11 ,7 ,9 ,9 
1116074,강서구,우장산동,02,60,"1,292 ",81 ,6 ,9 ,4 ,10 ,23 ,6 ,8 ,4 ,3 ,4 
1116074,강서구,우장산동,02,65,878 ,121 ,8 ,10 ,9 ,15 ,17 ,2 ,13 ,14 ,14 ,15 
1116074,강서구,우장산동,02,70,608 ,100 ,10 ,13 ,0 ,14 ,14 ,1 ,16 ,12 ,5 ,5 
1116074,강서구,우장산동,02,75,663 ,185 ,20 ,12 ,10 ,20 ,10 ,1 ,20 ,17 ,18 ,19 
1117051,구로구,신도림동,01,20,"1,082 ",82 ,11 ,7 ,7 ,5 ,17 ,16 ,10 ,4 ,3 ,3 
1117051,구로구,신도림동,01,25,"1,089 ",86 ,12 ,10 ,7 ,10 ,56 ,30 ,13 ,9 ,9 ,9 
1117051,구로구,신도림동,01,30,"1,666 ",161 ,17 ,14 ,18 ,13 ,28 ,89 ,18 ,13 ,20 ,21 
1117051,구로구,신도림동,01,35,"1,910 ",198 ,24 ,13 ,14 ,13 ,39 ,90 ,17 ,9 ,18 ,19 
1117051,구로구,신도림동,01,40,"1,819 ",154 ,20 ,8 ,15 ,9 ,53 ,43 ,12 ,12 ,21 ,22 
1117051,구로구,신도림동,01,45,"1,540 ",185 ,24 ,10 ,23 ,12 ,16 ,30 ,18 ,8 ,16 ,17 
1117051,구로구,신도림동,01,50,"1,372 ",94 ,8 ,4 ,8 ,5 ,27 ,16 ,6 ,5 ,17 ,18 
1117051,구로구,신도림동,01,55,"1,335 ",79 ,6 ,4 ,6 ,4 ,16 ,14 ,5 ,4 ,7 ,8 
1117051,구로구,신도림동,01,60,"1,038 ",56 ,5 ,2 ,5 ,3 ,17 ,9 ,3 ,3 ,2 ,3 
1117051,구로구,신도림동,01,65,827 ,106 ,7 ,3 ,25 ,5 ,13 ,3 ,7 ,2 ,8 ,9 
1117051,구로구,신도림동,01,70,430 ,57 ,7 ,2 ,2 ,4 ,5 ,1 ,7 ,1 ,4 ,4 
1117051,구로구,신도림동,01,75,460 ,119 ,6 ,4 ,18 ,4 ,2 ,1 ,7 ,3 ,10 ,11 
1117051,구로구,신도림동,02,20,"1,032 ",90 ,8 ,8 ,5 ,7 ,20 ,19 ,8 ,4 ,5 ,5 
1117051,구로구,신도림동,02,25,"1,345 ",120 ,8 ,7 ,6 ,9 ,22 ,41 ,9 ,10 ,9 ,9 
1117051,구로구,신도림동,02,30,"2,029 ",225 ,14 ,14 ,15 ,20 ,24 ,89 ,18 ,16 ,19 ,20 
1117051,구로구,신도림동,02,35,"1,953 ",205 ,15 ,14 ,11 ,23 ,24 ,61 ,17 ,13 ,13 ,14 
1117051,구로구,신도림동,02,40,"1,736 ",146 ,8 ,8 ,7 ,14 ,28 ,28 ,11 ,10 ,14 ,15 
1117051,구로구,신도림동,02,45,"1,456 ",148 ,8 ,8 ,9 ,16 ,16 ,20 ,11 ,12 ,9 ,9 
1117051,구로구,신도림동,02,50,"1,462 ",127 ,6 ,8 ,8 ,11 ,20 ,10 ,12 ,8 ,17 ,18 
1117051,구로구,신도림동,02,55,"1,365 ",80 ,5 ,5 ,6 ,6 ,9 ,10 ,7 ,3 ,5 ,5 
1117051,구로구,신도림동,02,60,"1,130 ",104 ,6 ,7 ,6 ,8 ,14 ,6 ,8 ,4 ,5 ,5 
1117051,구로구,신도림동,02,65,683 ,106 ,6 ,5 ,12 ,8 ,9 ,1 ,8 ,11 ,10 ,10 
1117051,구로구,신도림동,02,70,551 ,78 ,6 ,6 ,1 ,11 ,7 ,1 ,10 ,9 ,5 ,5 
1117051,구로구,신도림동,02,75,601 ,168 ,17 ,5 ,11 ,16 ,3 ,1 ,12 ,13 ,12 ,13 
1117052,구로구,구로1동,01,20,764 ,90 ,12 ,9 ,11 ,10 ,9 ,11 ,14 ,3 ,11 ,12 
1117052,구로구,구로1동,01,25,744 ,85 ,8 ,7 ,12 ,7 ,21 ,33 ,9 ,11 ,10 ,11 
1117052,구로구,구로1동,01,30,"1,252 ",123 ,12 ,6 ,17 ,6 ,4 ,76 ,8 ,11 ,15 ,16 
1117052,구로구,구로1동,01,35,"1,207 ",310 ,37 ,13 ,37 ,19 ,32 ,65 ,23 ,20 ,26 ,28 
1117052,구로구,구로1동,01,40,"1,058 ",102 ,11 ,4 ,15 ,5 ,15 ,31 ,6 ,7 ,13 ,13 
1117052,구로구,구로1동,01,45,864 ,105 ,11 ,3 ,13 ,5 ,10 ,20 ,7 ,6 ,11 ,11 
1117052,구로구,구로1동,01,50,799 ,46 ,5 ,1 ,6 ,2 ,13 ,12 ,3 ,3 ,10 ,11 
1117052,구로구,구로1동,01,55,768 ,38 ,3 ,1 ,4 ,2 ,5 ,10 ,2 ,2 ,4 ,4 
1117052,구로구,구로1동,01,60,582 ,38 ,3 ,1 ,5 ,2 ,4 ,6 ,1 ,2 ,2 ,2 
1117052,구로구,구로1동,01,65,395 ,46 ,4 ,1 ,13 ,2 ,7 ,2 ,3 ,1 ,6 ,6 
1117052,구로구,구로1동,01,70,219 ,27 ,2 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,2 ,2 
1117052,구로구,구로1동,01,75,201 ,44 ,4 ,0 ,7 ,1 ,0 ,0 ,2 ,0 ,5 ,5 
1117052,구로구,구로1동,02,20,600 ,73 ,6 ,6 ,9 ,5 ,6 ,12 ,6 ,2 ,5 ,5 
1117052,구로구,구로1동,02,25,830 ,110 ,7 ,5 ,10 ,8 ,14 ,29 ,7 ,9 ,10 ,11 
1117052,구로구,구로1동,02,30,"1,214 ",116 ,8 ,3 ,14 ,7 ,4 ,61 ,7 ,8 ,7 ,8 
1117052,구로구,구로1동,02,35,"1,081 ",109 ,6 ,6 ,5 ,10 ,10 ,45 ,8 ,8 ,9 ,9 
1117052,구로구,구로1동,02,40,"1,099 ",255 ,15 ,11 ,16 ,27 ,11 ,17 ,19 ,16 ,28 ,30 
1117052,구로구,구로1동,02,45,885 ,103 ,5 ,6 ,10 ,11 ,9 ,15 ,7 ,8 ,6 ,6 
1117052,구로구,구로1동,02,50,849 ,65 ,4 ,3 ,8 ,6 ,9 ,7 ,4 ,4 ,9 ,9 
1117052,구로구,구로1동,02,55,884 ,53 ,3 ,3 ,8 ,4 ,3 ,8 ,4 ,3 ,5 ,5 
1117052,구로구,구로1동,02,60,572 ,46 ,3 ,3 ,4 ,5 ,5 ,3 ,4 ,2 ,2 ,2 
1117052,구로구,구로1동,02,65,302 ,62 ,3 ,2 ,10 ,4 ,3 ,1 ,3 ,6 ,4 ,4 
1117052,구로구,구로1동,02,70,269 ,37 ,3 ,2 ,0 ,5 ,4 ,0 ,5 ,4 ,1 ,1 
1117052,구로구,구로1동,02,75,365 ,79 ,5 ,3 ,9 ,7 ,2 ,1 ,5 ,3 ,6 ,7 
1117054,구로구,구로3동,01,20,683 ,394 ,46 ,47 ,31 ,55 ,19 ,13 ,59 ,23 ,48 ,51 
1117054,구로구,구로3동,01,25,"1,709 ",853 ,103 ,103 ,112 ,144 ,72 ,58 ,138 ,116 ,135 ,144 
1117054,구로구,구로3동,01,30,"2,037 ",787 ,90 ,95 ,120 ,118 ,58 ,104 ,100 ,82 ,90 ,96 
1117054,구로구,구로3동,01,35,"1,685 ",782 ,134 ,135 ,106 ,122 ,90 ,62 ,134 ,72 ,102 ,109 
1117054,구로구,구로3동,01,40,"1,410 ",353 ,66 ,35 ,62 ,40 ,58 ,32 ,56 ,35 ,49 ,52 
1117054,구로구,구로3동,01,45,"1,046 ",316 ,48 ,32 ,44 ,31 ,21 ,20 ,40 ,20 ,19 ,21 
1117054,구로구,구로3동,01,50,906 ,133 ,20 ,13 ,17 ,13 ,43 ,9 ,19 ,13 ,22 ,24 
1117054,구로구,구로3동,01,55,810 ,113 ,16 ,12 ,18 ,12 ,38 ,7 ,15 ,12 ,8 ,8 
1117054,구로구,구로3동,01,60,624 ,76 ,13 ,6 ,11 ,8 ,22 ,5 ,9 ,8 ,3 ,3 
1117054,구로구,구로3동,01,65,527 ,87 ,9 ,3 ,21 ,6 ,13 ,2 ,7 ,4 ,8 ,8 
1117054,구로구,구로3동,01,70,287 ,61 ,11 ,5 ,2 ,6 ,7 ,1 ,7 ,4 ,3 ,4 
1117054,구로구,구로3동,01,75,371 ,100 ,8 ,5 ,13 ,9 ,7 ,1 ,12 ,4 ,14 ,15 
1117054,구로구,구로3동,02,20,865 ,459 ,44 ,32 ,68 ,56 ,17 ,28 ,47 ,26 ,37 ,40 
1117054,구로구,구로3동,02,25,"1,830 ",803 ,65 ,63 ,106 ,97 ,39 ,81 ,79 ,92 ,99 ,105 
1117054,구로구,구로3동,02,30,"1,804 ",694 ,45 ,60 ,74 ,79 ,35 ,84 ,82 ,71 ,77 ,82 
1117054,구로구,구로3동,02,35,"1,291 ",517 ,44 ,46 ,43 ,58 ,19 ,45 ,59 ,42 ,62 ,66 
1117054,구로구,구로3동,02,40,"1,034 ",271 ,26 ,26 ,36 ,27 ,18 ,18 ,30 ,22 ,37 ,39 
1117054,구로구,구로3동,02,45,882 ,237 ,22 ,30 ,21 ,32 ,17 ,13 ,31 ,17 ,15 ,16 
1117054,구로구,구로3동,02,50,845 ,108 ,9 ,12 ,10 ,16 ,21 ,7 ,16 ,12 ,13 ,14 
1117054,구로구,구로3동,02,55,957 ,109 ,12 ,12 ,17 ,15 ,13 ,6 ,12 ,8 ,9 ,10 
1117054,구로구,구로3동,02,60,699 ,86 ,7 ,13 ,12 ,15 ,18 ,4 ,13 ,8 ,3 ,3 
1117054,구로구,구로3동,02,65,547 ,130 ,8 ,9 ,20 ,15 ,6 ,1 ,13 ,15 ,11 ,12 
1117054,구로구,구로3동,02,70,318 ,89 ,11 ,11 ,1 ,14 ,13 ,1 ,14 ,14 ,4 ,4 
1117054,구로구,구로3동,02,75,514 ,168 ,19 ,6 ,9 ,20 ,7 ,0 ,17 ,19 ,16 ,17 
1117055,구로구,구로4동,01,20,747 ,152 ,16 ,19 ,9 ,16 ,20 ,12 ,22 ,12 ,7 ,7 
1117055,구로구,구로4동,01,25,"1,096 ",188 ,15 ,20 ,18 ,24 ,35 ,33 ,23 ,19 ,31 ,33 
1117055,구로구,구로4동,01,30,"1,499 ",193 ,29 ,21 ,19 ,20 ,47 ,76 ,26 ,16 ,20 ,21 
1117055,구로구,구로4동,01,35,"1,382 ",167 ,21 ,27 ,17 ,25 ,65 ,63 ,25 ,14 ,18 ,19 
1117055,구로구,구로4동,01,40,"1,336 ",131 ,17 ,13 ,23 ,11 ,15 ,29 ,15 ,14 ,16 ,17 
1117055,구로구,구로4동,01,45,"1,279 ",111 ,17 ,18 ,17 ,16 ,52 ,24 ,17 ,11 ,6 ,7 
1117055,구로구,구로4동,01,50,"1,481 ",134 ,21 ,15 ,18 ,17 ,68 ,14 ,18 ,14 ,19 ,20 
1117055,구로구,구로4동,01,55,"1,398 ",149 ,21 ,18 ,19 ,13 ,45 ,10 ,14 ,20 ,10 ,11 
1117055,구로구,구로4동,01,60,984 ,124 ,22 ,22 ,20 ,20 ,36 ,5 ,22 ,13 ,3 ,3 
1117055,구로구,구로4동,01,65,769 ,120 ,17 ,15 ,24 ,14 ,30 ,2 ,13 ,10 ,13 ,14 
1117055,구로구,구로4동,01,70,370 ,71 ,12 ,9 ,1 ,11 ,17 ,1 ,12 ,4 ,5 ,6 
1117055,구로구,구로4동,01,75,581 ,203 ,28 ,21 ,20 ,18 ,23 ,1 ,27 ,14 ,17 ,18 
1117055,구로구,구로4동,02,20,787 ,141 ,17 ,14 ,15 ,14 ,17 ,13 ,14 ,7 ,6 ,6 
1117055,구로구,구로4동,02,25,"1,267 ",163 ,16 ,18 ,24 ,16 ,45 ,44 ,15 ,16 ,17 ,18 
1117055,구로구,구로4동,02,30,"1,315 ",151 ,11 ,13 ,10 ,11 ,13 ,53 ,12 ,7 ,12 ,12 
1117055,구로구,구로4동,02,35,"1,106 ",162 ,13 ,19 ,13 ,23 ,14 ,30 ,23 ,12 ,20 ,21 
1117055,구로구,구로4동,02,40,"1,078 ",111 ,14 ,17 ,10 ,19 ,29 ,16 ,18 ,10 ,13 ,14 
1117055,구로구,구로4동,02,45,"1,258 ",117 ,10 ,22 ,12 ,20 ,43 ,18 ,20 ,11 ,6 ,7 
1117055,구로구,구로4동,02,50,"1,509 ",169 ,15 ,27 ,22 ,27 ,54 ,10 ,29 ,21 ,20 ,21 
1117055,구로구,구로4동,02,55,"1,451 ",167 ,19 ,23 ,16 ,29 ,26 ,8 ,23 ,15 ,12 ,13 
1117055,구로구,구로4동,02,60,"1,133 ",138 ,17 ,23 ,19 ,28 ,18 ,5 ,24 ,9 ,4 ,4 
1117055,구로구,구로4동,02,65,794 ,167 ,12 ,29 ,32 ,28 ,32 ,2 ,27 ,22 ,23 ,24 
1117055,구로구,구로4동,02,70,515 ,116 ,12 ,24 ,2 ,24 ,21 ,1 ,24 ,16 ,6 ,6 
1117055,구로구,구로4동,02,75,870 ,311 ,35 ,44 ,17 ,45 ,15 ,1 ,26 ,40 ,24 ,26 
1117056,구로구,구로5동,01,20,975 ,322 ,33 ,43 ,26 ,36 ,26 ,15 ,34 ,18 ,22 ,24 
1117056,구로구,구로5동,01,25,"1,564 ",516 ,47 ,42 ,55 ,44 ,66 ,56 ,50 ,57 ,72 ,76 
1117056,구로구,구로5동,01,30,"2,026 ",549 ,52 ,38 ,84 ,41 ,41 ,108 ,43 ,51 ,58 ,62 
1117056,구로구,구로5동,01,35,"1,673 ",450 ,63 ,49 ,50 ,49 ,61 ,73 ,59 ,40 ,35 ,37 
1117056,구로구,구로5동,01,40,"1,547 ",300 ,45 ,28 ,41 ,29 ,54 ,35 ,35 ,26 ,41 ,44 
1117056,구로구,구로5동,01,45,"1,423 ",258 ,39 ,23 ,33 ,28 ,40 ,29 ,28 ,23 ,22 ,24 
1117056,구로구,구로5동,01,50,"1,513 ",154 ,18 ,11 ,19 ,11 ,29 ,17 ,14 ,17 ,26 ,28 
1117056,구로구,구로5동,01,55,"1,488 ",178 ,22 ,15 ,22 ,16 ,36 ,13 ,17 ,20 ,12 ,12 
1117056,구로구,구로5동,01,60,"1,121 ",126 ,15 ,10 ,18 ,11 ,20 ,8 ,12 ,11 ,7 ,7 
1117056,구로구,구로5동,01,65,764 ,98 ,8 ,6 ,25 ,6 ,9 ,3 ,7 ,5 ,10 ,11 
1117056,구로구,구로5동,01,70,391 ,60 ,7 ,5 ,0 ,7 ,11 ,1 ,7 ,3 ,2 ,2 
1117056,구로구,구로5동,01,75,579 ,150 ,12 ,7 ,21 ,8 ,8 ,1 ,14 ,6 ,16 ,17 
1117056,구로구,구로5동,02,20,"1,231 ",415 ,24 ,27 ,49 ,27 ,17 ,29 ,23 ,22 ,26 ,27 
1117056,구로구,구로5동,02,25,"1,834 ",624 ,33 ,35 ,71 ,39 ,20 ,64 ,34 ,64 ,81 ,86 
1117056,구로구,구로5동,02,30,"2,015 ",565 ,34 ,31 ,65 ,44 ,20 ,98 ,41 ,53 ,53 ,57 
1117056,구로구,구로5동,02,35,"1,498 ",378 ,26 ,36 ,29 ,49 ,16 ,51 ,43 ,26 ,32 ,34 
1117056,구로구,구로5동,02,40,"1,374 ",262 ,11 ,18 ,20 ,24 ,8 ,25 ,21 ,19 ,34 ,36 
1117056,구로구,구로5동,02,45,"1,361 ",207 ,15 ,26 ,24 ,28 ,21 ,21 ,30 ,20 ,19 ,20 
1117056,구로구,구로5동,02,50,"1,502 ",184 ,18 ,19 ,18 ,22 ,33 ,11 ,23 ,13 ,23 ,25 
1117056,구로구,구로5동,02,55,"1,564 ",195 ,17 ,20 ,21 ,28 ,33 ,11 ,24 ,14 ,16 ,17 
1117056,구로구,구로5동,02,60,"1,063 ",147 ,13 ,21 ,19 ,24 ,27 ,5 ,25 ,11 ,6 ,6 
1117056,구로구,구로5동,02,65,813 ,118 ,10 ,10 ,18 ,13 ,20 ,2 ,14 ,11 ,10 ,11 
1117056,구로구,구로5동,02,70,565 ,133 ,12 ,19 ,2 ,24 ,12 ,1 ,25 ,20 ,7 ,8 
1117056,구로구,구로5동,02,75,703 ,218 ,22 ,22 ,24 ,26 ,7 ,1 ,22 ,25 ,20 ,21 
1117061,구로구,고척1동,01,20,996 ,69 ,8 ,8 ,7 ,7 ,17 ,14 ,8 ,6 ,4 ,4 
1117061,구로구,고척1동,01,25,957 ,61 ,7 ,8 ,5 ,7 ,32 ,26 ,8 ,8 ,10 ,10 
1117061,구로구,고척1동,01,30,955 ,73 ,9 ,7 ,10 ,7 ,39 ,52 ,8 ,7 ,8 ,8 
1117061,구로구,고척1동,01,35,981 ,72 ,10 ,4 ,8 ,6 ,16 ,51 ,7 ,7 ,6 ,6 
1117061,구로구,고척1동,01,40,"1,072 ",117 ,17 ,8 ,16 ,10 ,16 ,23 ,11 ,10 ,19 ,21 
1117061,구로구,고척1동,01,45,"1,042 ",107 ,12 ,9 ,18 ,10 ,19 ,21 ,12 ,8 ,8 ,8 
1117061,구로구,고척1동,01,50,"1,201 ",144 ,15 ,6 ,29 ,8 ,23 ,12 ,10 ,11 ,20 ,21 
1117061,구로구,고척1동,01,55,"1,133 ",82 ,7 ,5 ,10 ,4 ,25 ,10 ,5 ,9 ,7 ,7 
