행정동코드,자치구,행정동명,성별,연령대,총인구,1인가구수,커뮤니케이션이 적은 집단,평일 외출이 적은 집단,휴일 외출이 적은 집단,출근소요시간 및 근무시간이 많은 집단,외출이 매우 적은 집단(전체),외출이 매우 많은 집단,동영상서비스 이용이 많은 집단,생활서비스 이용이 많은 집단,재정상태에 대한 관심집단,외출-커뮤니케이션이 모두 적은 집단(전체),,,,,,,,,,,
1104073,성동구,옥수동,01,70,308 ,46 ,5 ,2 ,2 ,2 ,3 ,1 ,4 ,2 ,4 ,0 ,,,,,,,,,,,
1104073,성동구,옥수동,01,75,436 ,97 ,7 ,3 ,21 ,3 ,7 ,1 ,4 ,5 ,10 ,1 ,,,,,,,,,,,
1104073,성동구,옥수동,02,20,597 ,53 ,5 ,3 ,5 ,2 ,13 ,13 ,2 ,5 ,4 ,10 ,,,,,,,,,,,
1104073,성동구,옥수동,02,25,818 ,80 ,6 ,3 ,8 ,3 ,15 ,29 ,5 ,10 ,7 ,15 ,,,,,,,,,,,
1104073,성동구,옥수동,02,30,"1,256 ",157 ,9 ,9 ,13 ,10 ,12 ,55 ,10 ,10 ,8 ,9 ,,,,,,,,,,,
1104073,성동구,옥수동,02,35,"1,091 ",126 ,6 ,6 ,6 ,10 ,5 ,40 ,9 ,9 ,6 ,8 ,,,,,,,,,,,
1104073,성동구,옥수동,02,40,966 ,136 ,8 ,8 ,7 ,9 ,10 ,16 ,9 ,13 ,13 ,9 ,,,,,,,,,,,
1104073,성동구,옥수동,02,45,780 ,106 ,6 ,8 ,6 ,7 ,3 ,11 ,6 ,8 ,6 ,9 ,,,,,,,,,,,
1104073,성동구,옥수동,02,50,921 ,80 ,5 ,5 ,7 ,5 ,14 ,8 ,4 ,4 ,11 ,12 ,,,,,,,,,,,
1104073,성동구,옥수동,02,55,916 ,87 ,5 ,6 ,9 ,6 ,13 ,7 ,7 ,6 ,8 ,11 ,,,,,,,,,,,
1104073,성동구,옥수동,02,60,649 ,64 ,4 ,6 ,7 ,5 ,4 ,4 ,4 ,5 ,3 ,4 ,,,,,,,,,,,
1104073,성동구,옥수동,02,65,499 ,87 ,7 ,4 ,9 ,7 ,7 ,1 ,7 ,9 ,8 ,3 ,,,,,,,,,,,
1104073,성동구,옥수동,02,70,423 ,79 ,4 ,9 ,1 ,7 ,6 ,1 ,7 ,12 ,6 ,7 ,,,,,,,,,,,
1104073,성동구,옥수동,02,75,638 ,180 ,18 ,7 ,23 ,14 ,7 ,1 ,16 ,22 ,19 ,4 ,,,,,,,,,,,
1105053,광진구,화양동,01,20,"2,606 ","1,985 ",166 ,287 ,242 ,223 ,9 ,62 ,187 ,100 ,190 ,21 ,,,,,,,,,,,
1105053,광진구,화양동,01,25,"2,982 ","2,201 ",223 ,275 ,220 ,239 ,44 ,83 ,231 ,290 ,362 ,59 ,,,,,,,,,,,
1105053,광진구,화양동,01,30,"1,681 ","1,190 ",133 ,204 ,131 ,146 ,27 ,67 ,143 ,176 ,177 ,38 ,,,,,,,,,,,
1105053,광진구,화양동,01,35,986 ,656 ,96 ,123 ,69 ,68 ,36 ,35 ,84 ,100 ,72 ,41 ,,,,,,,,,,,
1105053,광진구,화양동,01,40,747 ,287 ,38 ,48 ,38 ,27 ,27 ,15 ,32 ,37 ,45 ,18 ,,,,,,,,,,,
1105053,광진구,화양동,01,45,692 ,257 ,43 ,49 ,33 ,32 ,22 ,14 ,40 ,34 ,18 ,18 ,,,,,,,,,,,
1105053,광진구,화양동,01,50,695 ,164 ,28 ,26 ,22 ,18 ,30 ,6 ,21 ,26 ,31 ,27 ,,,,,,,,,,,
1105053,광진구,화양동,01,55,599 ,140 ,18 ,15 ,21 ,13 ,22 ,5 ,14 ,21 ,13 ,18 ,,,,,,,,,,,
1105053,광진구,화양동,01,60,462 ,111 ,17 ,16 ,14 ,12 ,9 ,3 ,14 ,20 ,8 ,11 ,,,,,,,,,,,
1105053,광진구,화양동,01,65,346 ,72 ,7 ,10 ,14 ,6 ,7 ,1 ,4 ,4 ,11 ,5 ,,,,,,,,,,,
1105053,광진구,화양동,01,70,213 ,46 ,4 ,11 ,1 ,5 ,5 ,0 ,6 ,4 ,3 ,9 ,,,,,,,,,,,
1105053,광진구,화양동,01,75,336 ,120 ,9 ,26 ,10 ,8 ,8 ,1 ,13 ,4 ,13 ,14 ,,,,,,,,,,,
1105053,광진구,화양동,02,20,"3,650 ","2,848 ",179 ,237 ,333 ,168 ,18 ,97 ,131 ,150 ,165 ,3 ,,,,,,,,,,,
1105053,광진구,화양동,02,25,"2,912 ","2,230 ",109 ,190 ,243 ,157 ,24 ,89 ,152 ,272 ,245 ,31 ,,,,,,,,,,,
1105053,광진구,화양동,02,30,"1,622 ","1,117 ",60 ,117 ,92 ,93 ,33 ,60 ,87 ,137 ,127 ,21 ,,,,,,,,,,,
1105053,광진구,화양동,02,35,772 ,499 ,50 ,92 ,35 ,47 ,21 ,21 ,54 ,56 ,52 ,21 ,,,,,,,,,,,
1105053,광진구,화양동,02,40,579 ,223 ,16 ,40 ,23 ,25 ,15 ,9 ,27 ,37 ,35 ,15 ,,,,,,,,,,,
1105053,광진구,화양동,02,45,594 ,204 ,21 ,38 ,11 ,21 ,13 ,7 ,25 ,19 ,11 ,17 ,,,,,,,,,,,
1105053,광진구,화양동,02,50,636 ,147 ,18 ,26 ,13 ,17 ,9 ,4 ,19 ,13 ,16 ,15 ,,,,,,,,,,,
1105053,광진구,화양동,02,55,667 ,147 ,17 ,31 ,11 ,19 ,24 ,3 ,22 ,15 ,9 ,26 ,,,,,,,,,,,
1105053,광진구,화양동,02,60,520 ,128 ,12 ,32 ,14 ,24 ,17 ,2 ,22 ,16 ,4 ,24 ,,,,,,,,,,,
1105053,광진구,화양동,02,65,400 ,100 ,5 ,27 ,11 ,14 ,6 ,1 ,11 ,16 ,11 ,18 ,,,,,,,,,,,
1105053,광진구,화양동,02,70,340 ,81 ,7 ,20 ,3 ,8 ,5 ,0 ,8 ,9 ,5 ,12 ,,,,,,,,,,,
1105053,광진구,화양동,02,75,439 ,181 ,20 ,47 ,12 ,16 ,16 ,0 ,22 ,17 ,18 ,20 ,,,,,,,,,,,
1105054,광진구,군자동,01,20,"1,598 ",823 ,72 ,71 ,115 ,89 ,20 ,40 ,69 ,49 ,89 ,16 ,,,,,,,,,,,
1105054,광진구,군자동,01,25,"1,554 ",776 ,69 ,79 ,84 ,92 ,34 ,45 ,70 ,82 ,122 ,25 ,,,,,,,,,,,
1105054,광진구,군자동,01,30,"1,292 ",532 ,53 ,60 ,64 ,57 ,23 ,71 ,53 ,71 ,73 ,22 ,,,,,,,,,,,
1105054,광진구,군자동,01,35,925 ,346 ,46 ,43 ,31 ,34 ,18 ,35 ,39 ,32 ,39 ,30 ,,,,,,,,,,,
1105054,광진구,군자동,01,40,835 ,176 ,25 ,20 ,22 ,16 ,29 ,18 ,20 ,20 ,27 ,17 ,,,,,,,,,,,
1105054,광진구,군자동,01,45,745 ,147 ,18 ,15 ,15 ,9 ,16 ,13 ,12 ,14 ,9 ,12 ,,,,,,,,,,,
1105054,광진구,군자동,01,50,832 ,162 ,22 ,19 ,21 ,19 ,29 ,8 ,20 ,22 ,28 ,36 ,,,,,,,,,,,
1105054,광진구,군자동,01,55,773 ,164 ,21 ,17 ,21 ,16 ,24 ,5 ,16 ,26 ,13 ,22 ,,,,,,,,,,,
1105054,광진구,군자동,01,60,567 ,126 ,16 ,11 ,18 ,11 ,11 ,3 ,9 ,18 ,4 ,9 ,,,,,,,,,,,
1105054,광진구,군자동,01,65,400 ,81 ,9 ,7 ,15 ,5 ,6 ,1 ,5 ,8 ,10 ,4 ,,,,,,,,,,,
1105054,광진구,군자동,01,70,281 ,55 ,12 ,7 ,2 ,6 ,9 ,1 ,8 ,4 ,5 ,6 ,,,,,,,,,,,
1105054,광진구,군자동,01,75,350 ,108 ,12 ,13 ,11 ,9 ,11 ,1 ,12 ,5 ,10 ,7 ,,,,,,,,,,,
1105054,광진구,군자동,02,20,"1,746 ",933 ,61 ,61 ,142 ,60 ,14 ,48 ,61 ,52 ,67 ,21 ,,,,,,,,,,,
1105054,광진구,군자동,02,25,"1,398 ",740 ,58 ,67 ,94 ,60 ,16 ,49 ,62 ,82 ,81 ,23 ,,,,,,,,,,,
1105054,광진구,군자동,02,30,"1,205 ",480 ,41 ,38 ,58 ,38 ,19 ,55 ,43 ,40 ,62 ,16 ,,,,,,,,,,,
1105054,광진구,군자동,02,35,805 ,289 ,20 ,30 ,18 ,30 ,7 ,27 ,24 ,22 ,26 ,13 ,,,,,,,,,,,
1105054,광진구,군자동,02,40,725 ,150 ,9 ,22 ,11 ,19 ,13 ,12 ,13 ,19 ,25 ,19 ,,,,,,,,,,,
1105054,광진구,군자동,02,45,794 ,161 ,17 ,26 ,12 ,18 ,14 ,10 ,17 ,18 ,12 ,22 ,,,,,,,,,,,
1105054,광진구,군자동,02,50,804 ,153 ,18 ,19 ,14 ,15 ,13 ,6 ,16 ,12 ,24 ,18 ,,,,,,,,,,,
1105054,광진구,군자동,02,55,847 ,177 ,14 ,26 ,18 ,20 ,0 ,5 ,18 ,21 ,14 ,8 ,,,,,,,,,,,
1105054,광진구,군자동,02,60,579 ,118 ,10 ,20 ,12 ,17 ,10 ,3 ,14 ,13 ,5 ,19 ,,,,,,,,,,,
1105054,광진구,군자동,02,65,483 ,104 ,6 ,18 ,13 ,12 ,8 ,1 ,10 ,14 ,13 ,22 ,,,,,,,,,,,
1105054,광진구,군자동,02,70,309 ,62 ,7 ,15 ,1 ,9 ,10 ,0 ,11 ,7 ,3 ,15 ,,,,,,,,,,,
1105054,광진구,군자동,02,75,507 ,192 ,20 ,26 ,16 ,28 ,8 ,1 ,19 ,26 ,19 ,15 ,,,,,,,,,,,
1105055,광진구,중곡1동,01,20,545 ,135 ,27 ,26 ,14 ,20 ,35 ,9 ,18 ,9 ,14 ,20 ,,,,,,,,,,,
1105055,광진구,중곡1동,01,25,703 ,199 ,17 ,17 ,22 ,18 ,13 ,21 ,16 ,31 ,29 ,15 ,,,,,,,,,,,
1105055,광진구,중곡1동,01,30,915 ,284 ,26 ,26 ,28 ,23 ,25 ,42 ,25 ,37 ,32 ,22 ,,,,,,,,,,,
1105055,광진구,중곡1동,01,35,693 ,194 ,28 ,27 ,20 ,23 ,31 ,28 ,27 ,15 ,20 ,38 ,,,,,,,,,,,
1105055,광진구,중곡1동,01,40,621 ,144 ,17 ,16 ,15 ,12 ,11 ,12 ,13 ,16 ,20 ,9 ,,,,,,,,,,,
1105055,광진구,중곡1동,01,45,591 ,133 ,17 ,20 ,14 ,17 ,17 ,8 ,17 ,12 ,9 ,22 ,,,,,,,,,,,
1105055,광진구,중곡1동,01,50,667 ,130 ,18 ,17 ,13 ,15 ,28 ,6 ,14 ,16 ,21 ,20 ,,,,,,,,,,,
1105055,광진구,중곡1동,01,55,644 ,130 ,16 ,11 ,16 ,10 ,7 ,5 ,11 ,21 ,11 ,10 ,,,,,,,,,,,
1105055,광진구,중곡1동,01,60,462 ,94 ,9 ,12 ,10 ,12 ,9 ,3 ,7 ,19 ,3 ,12 ,,,,,,,,,,,
1105055,광진구,중곡1동,01,65,351 ,68 ,5 ,5 ,11 ,5 ,8 ,1 ,5 ,5 ,11 ,8 ,,,,,,,,,,,
1105055,광진구,중곡1동,01,70,229 ,45 ,7 ,4 ,1 ,3 ,5 ,0 ,3 ,5 ,2 ,2 ,,,,,,,,,,,
1105055,광진구,중곡1동,01,75,289 ,76 ,6 ,7 ,9 ,7 ,3 ,0 ,9 ,2 ,7 ,6 ,,,,,,,,,,,
1105055,광진구,중곡1동,02,20,503 ,144 ,15 ,21 ,9 ,15 ,3 ,11 ,13 ,8 ,6 ,7 ,,,,,,,,,,,
1105055,광진구,중곡1동,02,25,793 ,249 ,14 ,21 ,25 ,18 ,12 ,30 ,17 ,31 ,33 ,12 ,,,,,,,,,,,
1105055,광진구,중곡1동,02,30,847 ,258 ,14 ,23 ,20 ,28 ,3 ,38 ,25 ,28 ,36 ,9 ,,,,,,,,,,,
1105055,광진구,중곡1동,02,35,627 ,167 ,14 ,24 ,8 ,19 ,16 ,18 ,17 ,15 ,17 ,11 ,,,,,,,,,,,
1105055,광진구,중곡1동,02,40,570 ,134 ,8 ,24 ,8 ,15 ,10 ,8 ,13 ,12 ,15 ,19 ,,,,,,,,,,,
1105055,광진구,중곡1동,02,45,666 ,155 ,17 ,33 ,11 ,17 ,13 ,8 ,20 ,16 ,10 ,10 ,,,,,,,,,,,
1105055,광진구,중곡1동,02,50,708 ,131 ,9 ,14 ,11 ,16 ,13 ,5 ,17 ,11 ,12 ,8 ,,,,,,,,,,,
1105055,광진구,중곡1동,02,55,708 ,138 ,15 ,16 ,11 ,20 ,17 ,4 ,17 ,8 ,12 ,14 ,,,,,,,,,,,
1105055,광진구,중곡1동,02,60,511 ,112 ,12 ,19 ,13 ,21 ,8 ,2 ,17 ,11 ,4 ,13 ,,,,,,,,,,,
1105055,광진구,중곡1동,02,65,375 ,88 ,10 ,15 ,12 ,12 ,11 ,1 ,11 ,14 ,13 ,9 ,,,,,,,,,,,
1105055,광진구,중곡1동,02,70,249 ,52 ,6 ,8 ,0 ,8 ,2 ,0 ,8 ,6 ,2 ,13 ,,,,,,,,,,,
1105055,광진구,중곡1동,02,75,395 ,127 ,8 ,20 ,12 ,19 ,11 ,0 ,16 ,14 ,12 ,21 ,,,,,,,,,,,
1105056,광진구,중곡2동,01,20,814 ,190 ,23 ,33 ,18 ,20 ,23 ,13 ,21 ,10 ,11 ,13 ,,,,,,,,,,,
1105056,광진구,중곡2동,01,25,938 ,243 ,29 ,30 ,25 ,28 ,24 ,26 ,31 ,27 ,36 ,38 ,,,,,,,,,,,
1105056,광진구,중곡2동,01,30,"1,130 ",344 ,41 ,35 ,34 ,29 ,26 ,57 ,31 ,40 ,40 ,21 ,,,,,,,,,,,
1105056,광진구,중곡2동,01,35,874 ,230 ,26 ,29 ,13 ,24 ,32 ,32 ,28 ,19 ,25 ,31 ,,,,,,,,,,,
1105056,광진구,중곡2동,01,40,806 ,126 ,15 ,12 ,12 ,11 ,20 ,16 ,12 ,13 ,17 ,28 ,,,,,,,,,,,
1105056,광진구,중곡2동,01,45,862 ,139 ,17 ,13 ,13 ,13 ,27 ,16 ,15 ,12 ,12 ,16 ,,,,,,,,,,,
1105056,광진구,중곡2동,01,50,885 ,117 ,16 ,15 ,11 ,15 ,24 ,8 ,18 ,13 ,20 ,27 ,,,,,,,,,,,
1105056,광진구,중곡2동,01,55,833 ,116 ,14 ,8 ,10 ,10 ,8 ,6 ,10 ,17 ,7 ,13 ,,,,,,,,,,,
1105056,광진구,중곡2동,01,60,580 ,85 ,10 ,9 ,9 ,8 ,9 ,3 ,8 ,11 ,2 ,14 ,,,,,,,,,,,
1105056,광진구,중곡2동,01,65,441 ,76 ,7 ,4 ,15 ,5 ,11 ,1 ,7 ,3 ,7 ,10 ,,,,,,,,,,,
1105056,광진구,중곡2동,01,70,276 ,50 ,7 ,7 ,1 ,5 ,10 ,0 ,5 ,4 ,5 ,7 ,,,,,,,,,,,
1105056,광진구,중곡2동,01,75,361 ,105 ,10 ,14 ,13 ,10 ,14 ,1 ,16 ,5 ,8 ,17 ,,,,,,,,,,,
1105056,광진구,중곡2동,02,20,820 ,209 ,28 ,23 ,17 ,21 ,10 ,15 ,23 ,11 ,13 ,22 ,,,,,,,,,,,
1105056,광진구,중곡2동,02,25,997 ,290 ,17 ,22 ,33 ,21 ,14 ,33 ,24 ,31 ,40 ,31 ,,,,,,,,,,,
1105056,광진구,중곡2동,02,30,"1,181 ",345 ,23 ,26 ,30 ,27 ,20 ,55 ,21 ,32 ,37 ,15 ,,,,,,,,,,,
1105056,광진구,중곡2동,02,35,826 ,213 ,12 ,30 ,8 ,24 ,10 ,22 ,17 ,17 ,22 ,12 ,,,,,,,,,,,
1105056,광진구,중곡2동,02,40,899 ,143 ,11 ,22 ,8 ,20 ,19 ,12 ,14 ,16 ,15 ,21 ,,,,,,,,,,,
1105056,광진구,중곡2동,02,45,921 ,140 ,10 ,21 ,8 ,20 ,11 ,13 ,15 ,13 ,7 ,26 ,,,,,,,,,,,
1105056,광진구,중곡2동,02,50,"1,002 ",143 ,12 ,19 ,12 ,18 ,14 ,8 ,16 ,12 ,20 ,19 ,,,,,,,,,,,
1105056,광진구,중곡2동,02,55,874 ,131 ,10 ,19 ,10 ,18 ,17 ,5 ,17 ,11 ,10 ,27 ,,,,,,,,,,,
1105056,광진구,중곡2동,02,60,664 ,99 ,7 ,18 ,7 ,16 ,7 ,3 ,15 ,10 ,4 ,16 ,,,,,,,,,,,
1105056,광진구,중곡2동,02,65,486 ,106 ,8 ,16 ,17 ,12 ,12 ,1 ,13 ,14 ,10 ,17 ,,,,,,,,,,,
1105056,광진구,중곡2동,02,70,353 ,74 ,7 ,18 ,1 ,14 ,9 ,0 ,12 ,10 ,4 ,16 ,,,,,,,,,,,
1105056,광진구,중곡2동,02,75,447 ,164 ,16 ,32 ,11 ,30 ,24 ,0 ,25 ,22 ,18 ,29 ,,,,,,,,,,,
1105057,광진구,중곡3동,01,20,670 ,142 ,20 ,25 ,10 ,16 ,12 ,9 ,16 ,7 ,12 ,0 ,,,,,,,,,,,
1105057,광진구,중곡3동,01,25,709 ,162 ,27 ,20 ,18 ,18 ,29 ,20 ,26 ,17 ,19 ,29 ,,,,,,,,,,,
1105057,광진구,중곡3동,01,30,878 ,265 ,28 ,23 ,27 ,16 ,14 ,46 ,28 ,30 ,32 ,17 ,,,,,,,,,,,
1105057,광진구,중곡3동,01,35,715 ,197 ,26 ,20 ,22 ,17 ,16 ,29 ,22 ,19 ,21 ,21 ,,,,,,,,,,,
1105057,광진구,중곡3동,01,40,688 ,168 ,19 ,19 ,24 ,16 ,21 ,16 ,16 ,15 ,29 ,26 ,,,,,,,,,,,
1105057,광진구,중곡3동,01,45,725 ,169 ,26 ,18 ,21 ,17 ,27 ,14 ,17 ,18 ,8 ,24 ,,,,,,,,,,,
1105057,광진구,중곡3동,01,50,786 ,161 ,24 ,16 ,17 ,13 ,26 ,8 ,18 ,28 ,28 ,20 ,,,,,,,,,,,
1105057,광진구,중곡3동,01,55,706 ,158 ,23 ,12 ,29 ,12 ,10 ,6 ,18 ,23 ,13 ,8 ,,,,,,,,,,,
1105057,광진구,중곡3동,01,60,481 ,114 ,18 ,11 ,15 ,10 ,11 ,3 ,10 ,17 ,5 ,9 ,,,,,,,,,,,
1105057,광진구,중곡3동,01,65,375 ,93 ,11 ,8 ,14 ,8 ,6 ,1 ,7 ,9 ,14 ,10 ,,,,,,,,,,,
1105057,광진구,중곡3동,01,70,211 ,46 ,7 ,3 ,1 ,5 ,3 ,0 ,3 ,3 ,3 ,2 ,,,,,,,,,,,
1105057,광진구,중곡3동,01,75,327 ,109 ,8 ,7 ,10 ,6 ,8 ,0 ,13 ,3 ,9 ,3 ,,,,,,,,,,,
1105057,광진구,중곡3동,02,20,565 ,129 ,12 ,14 ,12 ,8 ,4 ,13 ,4 ,8 ,8 ,8 ,,,,,,,,,,,
1105057,광진구,중곡3동,02,25,738 ,189 ,18 ,7 ,19 ,12 ,3 ,25 ,13 ,19 ,21 ,9 ,,,,,,,,,,,
1105057,광진구,중곡3동,02,30,762 ,218 ,16 ,20 ,18 ,18 ,9 ,29 ,20 ,22 ,27 ,12 ,,,,,,,,,,,
1105057,광진구,중곡3동,02,35,602 ,159 ,11 ,19 ,13 ,17 ,2 ,19 ,12 ,12 ,21 ,0 ,,,,,,,,,,,
1105057,광진구,중곡3동,02,40,662 ,158 ,11 ,22 ,15 ,19 ,19 ,9 ,16 ,24 ,19 ,21 ,,,,,,,,,,,
1105057,광진구,중곡3동,02,45,826 ,191 ,13 ,29 ,21 ,19 ,8 ,10 ,21 ,21 ,15 ,8 ,,,,,,,,,,,
1105057,광진구,중곡3동,02,50,823 ,187 ,18 ,20 ,22 ,23 ,23 ,6 ,21 ,20 ,25 ,26 ,,,,,,,,,,,
1105057,광진구,중곡3동,02,55,763 ,158 ,13 ,21 ,17 ,20 ,11 ,5 ,19 ,11 ,11 ,19 ,,,,,,,,,,,
1105057,광진구,중곡3동,02,60,538 ,124 ,11 ,16 ,14 ,14 ,8 ,3 ,12 ,11 ,7 ,17 ,,,,,,,,,,,
1105057,광진구,중곡3동,02,65,428 ,112 ,8 ,12 ,18 ,7 ,7 ,1 ,10 ,15 ,14 ,3 ,,,,,,,,,,,
1105057,광진구,중곡3동,02,70,288 ,79 ,8 ,17 ,2 ,13 ,7 ,0 ,11 ,11 ,3 ,16 ,,,,,,,,,,,
1105057,광진구,중곡3동,02,75,405 ,156 ,12 ,19 ,9 ,28 ,10 ,0 ,23 ,13 ,11 ,15 ,,,,,,,,,,,
1105058,광진구,중곡4동,01,20,"1,159 ",128 ,18 ,20 ,5 ,17 ,35 ,18 ,20 ,8 ,6 ,30 ,,,,,,,,,,,
1105058,광진구,중곡4동,01,25,"1,093 ",135 ,18 ,20 ,9 ,18 ,71 ,29 ,20 ,20 ,17 ,80 ,,,,,,,,,,,
1105058,광진구,중곡4동,01,30,"1,312 ",236 ,30 ,23 ,27 ,24 ,41 ,63 ,27 ,32 ,26 ,46 ,,,,,,,,,,,
1105058,광진구,중곡4동,01,35,"1,226 ",198 ,20 ,19 ,13 ,11 ,33 ,52 ,14 ,17 ,20 ,24 ,,,,,,,,,,,
1105058,광진구,중곡4동,01,40,"1,222 ",172 ,26 ,18 ,17 ,17 ,43 ,25 ,18 ,18 ,21 ,40 ,,,,,,,,,,,
1105058,광진구,중곡4동,01,45,"1,301 ",180 ,22 ,23 ,20 ,18 ,41 ,25 ,20 ,19 ,15 ,43 ,,,,,,,,,,,
1105058,광진구,중곡4동,01,50,"1,287 ",166 ,17 ,14 ,15 ,14 ,34 ,12 ,15 ,23 ,25 ,36 ,,,,,,,,,,,
1105058,광진구,중곡4동,01,55,"1,213 ",163 ,17 ,12 ,16 ,12 ,13 ,9 ,13 ,19 ,11 ,15 ,,,,,,,,,,,
1105058,광진구,중곡4동,01,60,868 ,130 ,17 ,15 ,13 ,14 ,12 ,5 ,12 ,21 ,6 ,15 ,,,,,,,,,,,
1105058,광진구,중곡4동,01,65,719 ,118 ,12 ,9 ,23 ,8 ,20 ,2 ,8 ,7 ,14 ,15 ,,,,,,,,,,,
1105058,광진구,중곡4동,01,70,430 ,71 ,12 ,9 ,3 ,8 ,14 ,1 ,9 ,4 ,5 ,17 ,,,,,,,,,,,
1105058,광진구,중곡4동,01,75,526 ,163 ,15 ,19 ,26 ,17 ,9 ,1 ,15 ,9 ,20 ,13 ,,,,,,,,,,,
1105058,광진구,중곡4동,02,20,"1,042 ",129 ,15 ,18 ,8 ,15 ,22 ,18 ,11 ,8 ,7 ,38 ,,,,,,,,,,,
1105058,광진구,중곡4동,02,25,"1,093 ",144 ,12 ,10 ,17 ,12 ,12 ,31 ,14 ,15 ,14 ,26 ,,,,,,,,,,,
1105058,광진구,중곡4동,02,30,"1,365 ",237 ,15 ,24 ,19 ,18 ,9 ,52 ,16 ,19 ,27 ,9 ,,,,,,,,,,,
1105058,광진구,중곡4동,02,35,"1,105 ",166 ,11 ,24 ,7 ,23 ,23 ,30 ,17 ,16 ,15 ,28 ,,,,,,,,,,,
1105058,광진구,중곡4동,02,40,"1,224 ",172 ,11 ,22 ,10 ,25 ,17 ,16 ,18 ,18 ,20 ,14 ,,,,,,,,,,,
1105058,광진구,중곡4동,02,45,"1,471 ",198 ,15 ,30 ,9 ,26 ,33 ,19 ,22 ,21 ,13 ,35 ,,,,,,,,,,,
1105058,광진구,중곡4동,02,50,"1,341 ",182 ,12 ,23 ,14 ,21 ,15 ,9 ,18 ,15 ,25 ,21 ,,,,,,,,,,,
1105058,광진구,중곡4동,02,55,"1,325 ",179 ,13 ,23 ,15 ,24 ,23 ,7 ,22 ,17 ,12 ,30 ,,,,,,,,,,,
1105058,광진구,중곡4동,02,60,"1,006 ",146 ,11 ,21 ,13 ,18 ,20 ,5 ,17 ,16 ,7 ,35 ,,,,,,,,,,,
1105058,광진구,중곡4동,02,65,734 ,144 ,9 ,16 ,19 ,15 ,18 ,1 ,15 ,18 ,17 ,18 ,,,,,,,,,,,
1105058,광진구,중곡4동,02,70,619 ,124 ,10 ,21 ,1 ,21 ,18 ,1 ,16 ,16 ,8 ,19 ,,,,,,,,,,,
1105058,광진구,중곡4동,02,75,690 ,267 ,26 ,50 ,18 ,46 ,11 ,1 ,35 ,44 ,29 ,29 ,,,,,,,,,,,
1105059,광진구,능동,01,20,339 ,201 ,27 ,28 ,26 ,27 ,10 ,6 ,25 ,10 ,19 ,5 ,,,,,,,,,,,
1105059,광진구,능동,01,25,618 ,382 ,26 ,24 ,36 ,35 ,8 ,23 ,40 ,40 ,61 ,13 ,,,,,,,,,,,
1105059,광진구,능동,01,30,843 ,448 ,40 ,33 ,51 ,34 ,13 ,47 ,35 ,47 ,53 ,10 ,,,,,,,,,,,
1105059,광진구,능동,01,35,623 ,295 ,37 ,26 ,28 ,18 ,12 ,27 ,26 ,21 ,34 ,12 ,,,,,,,,,,,
1105059,광진구,능동,01,40,465 ,161 ,21 ,14 ,15 ,15 ,13 ,10 ,14 ,21 ,22 ,5 ,,,,,,,,,,,
1105059,광진구,능동,01,45,376 ,126 ,18 ,17 ,14 ,15 ,19 ,8 ,16 ,14 ,12 ,15 ,,,,,,,,,,,
1105059,광진구,능동,01,50,342 ,73 ,10 ,8 ,9 ,6 ,10 ,4 ,6 ,8 ,11 ,10 ,,,,,,,,,,,
1105059,광진구,능동,01,55,351 ,70 ,8 ,7 ,8 ,6 ,14 ,3 ,7 ,10 ,7 ,14 ,,,,,,,,,,,
1105059,광진구,능동,01,60,267 ,54 ,7 ,5 ,8 ,5 ,3 ,2 ,6 ,8 ,2 ,2 ,,,,,,,,,,,
1105059,광진구,능동,01,65,234 ,48 ,6 ,3 ,11 ,3 ,7 ,1 ,4 ,3 ,4 ,7 ,,,,,,,,,,,
1105059,광진구,능동,01,70,132 ,34 ,5 ,4 ,1 ,2 ,1 ,0 ,2 ,2 ,2 ,0 ,,,,,,,,,,,
1105059,광진구,능동,01,75,231 ,52 ,6 ,6 ,6 ,4 ,7 ,0 ,5 ,3 ,6 ,6 ,,,,,,,,,,,
1105059,광진구,능동,02,20,443 ,283 ,15 ,18 ,29 ,9 ,2 ,12 ,11 ,13 ,20 ,4 ,,,,,,,,,,,
1105059,광진구,능동,02,25,858 ,543 ,31 ,29 ,85 ,25 ,18 ,33 ,26 ,52 ,82 ,11 ,,,,,,,,,,,
1105059,광진구,능동,02,30,899 ,455 ,32 ,25 ,49 ,28 ,12 ,47 ,27 ,43 ,53 ,9 ,,,,,,,,,,,
1105059,광진구,능동,02,35,551 ,300 ,26 ,28 ,13 ,22 ,5 ,19 ,22 ,19 ,27 ,7 ,,,,,,,,,,,
1105059,광진구,능동,02,40,423 ,147 ,9 ,16 ,19 ,11 ,6 ,8 ,14 ,17 ,19 ,7 ,,,,,,,,,,,
1105059,광진구,능동,02,45,417 ,118 ,6 ,16 ,12 ,11 ,4 ,6 ,13 ,11 ,8 ,7 ,,,,,,,,,,,
1105059,광진구,능동,02,50,381 ,78 ,6 ,10 ,7 ,8 ,11 ,3 ,9 ,7 ,14 ,11 ,,,,,,,,,,,
1105059,광진구,능동,02,55,441 ,85 ,5 ,9 ,7 ,11 ,14 ,3 ,10 ,9 ,10 ,6 ,,,,,,,,,,,
1105059,광진구,능동,02,60,310 ,70 ,6 ,10 ,8 ,11 ,12 ,2 ,11 ,7 ,4 ,10 ,,,,,,,,,,,
